Method,Used Classes
org.apache.commons.collections4.map.LRUMapTest.testSynchronizedRemoveFromEntrySet,"StringBuilder, ThreadGroup, Object, Iterator, Map, Thread, LRUMapTest$3, HashMap, Set, Map$Entry, LRUMapTest, LRUMap, LRUMapTest$4"
org.apache.commons.collections4.list.CursorableLinkedListTest.testSubList,"Object, CursorableLinkedListTest, CursorableLinkedList"
org.apache.commons.collections4.keyvalue.MultiKeyTest.testConstructorsByArrayNull,"MultiKeyTest, MultiKey"
org.apache.commons.collections4.iterators.SkippingIteratorTest.testRemoveUnsupported,"AbstractIteratorDecorator, SkippingIteratorTest$1, SkippingIterator, SkippingIteratorTest, UnsupportedOperationException, Iterator, List"
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest.testIteratorConstructorIteration_Simple,"ArrayList, ObjectGraphIteratorTest, ObjectGraphIterator, Iterator, List"
org.apache.commons.collections4.map.ListOrderedMapTest.testPutAllWithIndexBug441,"ListOrderedMap, Map, AbstractIterableMapTest, AbstractMapTest, TreeMap, ListOrderedMapTest, AbstractOrderedMapTest, Integer, List"
org.apache.commons.collections4.multimap.MultiValuedHashMapTest.testListValuedMapAdd,"MultiValuedHashMap, MultiValuedHashMapTest, List, ListValuedMap"
org.apache.commons.collections4.collection.IndexedCollectionTest.testDecoratedCollectionIsIndexedOnCreation,"Object, ArrayList, Arrays, IndexedCollection, IndexedCollectionTest, Integer, IndexedCollectionTest$IntegerTransformer, List"
org.apache.commons.collections4.map.MultiValueMapTest.testPutWithSet,"MultiValueMapTest, HashMap, MultiValueMap"
org.apache.commons.collections4.set.PredicatedSetTest.testIllegalAddAll,"PredicatedSet, Set, Integer, PredicatedSetTest, HashSet"
org.apache.commons.collections4.ListUtilsTest.testIntersectNonEmptyWithEmptyList,"ListUtilsTest, List, Collections, ListUtils"
org.apache.commons.collections4.FluentIterableTest.copyInto,"ArrayList, IterableUtils, Arrays, FluentIterable, Integer, FluentIterableTest, List"
org.apache.commons.collections4.TransformerUtilsTest.testSwitchMapTransformer,"Map, Transformer, HashMap, TransformerUtils, TransformerUtilsTest"
org.apache.commons.collections4.iterators.UnmodifiableIteratorTest.testIterator,"UnmodifiableIteratorTest, Collections, UnmodifiableIterator, List"
org.apache.commons.collections4.iterators.UnmodifiableListIteratorTest.testListIterator,"UnmodifiableListIteratorTest, UnmodifiableListIterator, Collections, List"
org.apache.commons.collections4.TransformerUtilsTest.testPredicateTransformer,"Transformer, TransformerUtils, TruePredicate, TransformerUtilsTest"
org.apache.commons.collections4.functors.ComparatorPredicateTest.compareLess,"Comparable, Object, ComparatorPredicateTest, Integer, ComparatorPredicateTest$TestComparator, ComparatorPredicate"
org.apache.commons.collections4.list.CursorableLinkedListTest.testSerializationWithOpenCursor,"Object, ByteArrayOutputStream, CursorableLinkedListTest, CursorableLinkedList, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.collections4.IterableUtilsTest.indexOf,"IterableUtils, Integer, IterableUtilsTest, EqualPredicate"
org.apache.commons.collections4.set.PredicatedNavigableSetTest.testComparator,"TreeSet, NavigableSet, PredicatedNavigableSet, PredicatedNavigableSetTest"
org.apache.commons.collections4.list.CursorableLinkedListTest.testCursorNextIndexMid,"Iterator, CursorableLinkedList$Cursor, CursorableLinkedListTest, CursorableLinkedList"
org.apache.commons.collections4.ListUtilsTest.testEmptyIfNull,"ListUtilsTest, List, ArrayList, ListUtils"
org.apache.commons.collections4.map.PassiveExpiringMapTest.testGet,"PassiveExpiringMapTest, Object, Map, PassiveExpiringMapTest$TestExpirationPolicy, PassiveExpiringMap, Integer"
org.apache.commons.collections4.PredicateUtilsTest.testInvokerPredicateEx1,"PredicateUtils, PredicateUtilsTest"
org.apache.commons.collections4.CollectionUtilsTest.testIsEmptyWithNull,"Boolean, CollectionUtilsTest, CollectionUtils"
org.apache.commons.collections4.CollectionUtilsTest.testIsEqualCollection2,"Collection, CollectionUtilsTest, ArrayList, CollectionUtils"
org.apache.commons.collections4.FactoryUtilsTest.testNullFactory,"FactoryUtilsTest, Factory, FactoryUtils"
org.apache.commons.collections4.list.SetUniqueListTest.testSet,"ArrayList, SetUniqueListTest, Integer, SetUniqueList, HashSet"
org.apache.commons.collections4.PredicateUtilsTest.testAnyPredicateEx2,"PredicateUtils, PredicateUtilsTest"
org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError3,"CircularFifoQueue, CircularFifoQueueTest"
org.apache.commons.collections4.CollectionUtilsTest.testUnmodifiableCollection,"CollectionUtilsTest, ArrayList, CollectionUtils"
org.apache.commons.collections4.CollectionUtilsTest.collateException2,"CollectionUtilsTest, CollectionUtils"
org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest.testSelfReferenceHandling,
org.apache.commons.collections4.map.ListOrderedMap2Test.testGetValueByIndex,"AbstractOrderedMapTest, ListOrderedMap, AbstractIterableMapTest, MapIterator, AbstractMapTest, ListOrderedMap2Test"
org.apache.commons.collections4.PredicateUtilsTest.testAsPredicateTransformer,"Predicate, PredicateUtils, TransformerUtils, Boolean, PredicateUtilsTest"
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest.testIteration_RootNull,"ObjectGraphIteratorTest, Iterator, ObjectGraphIterator"
org.apache.commons.collections4.CollectionUtilsTest.filterInverse,"CollectionUtilsTest, ArrayList, Integer, List, CollectionUtils"
org.apache.commons.collections4.IterableUtilsTest.find,"IterableUtils, Integer, IterableUtilsTest, EqualPredicate"
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest.testIteration_Transformed1,"ObjectGraphIteratorTest$Forest, ObjectGraphIteratorTest$Tree, ClassCastException, ObjectGraphIteratorTest, ObjectGraphIteratorTest$Branch, List, Object, ArrayList, ObjectGraphIteratorTest$LeafFinder, ObjectGraphIteratorTest$Leaf, ObjectGraphIterator, Iterator"
org.apache.commons.collections4.TransformerUtilsTest.testCloneTransformer,"Transformer, TransformerUtils, TransformerUtilsTest"
org.apache.commons.collections4.CollectionUtilsTest.testIsEqualCollectionNullEquator,"CollectionUtilsTest, CollectionUtils"
org.apache.commons.collections4.iterators.SkippingIteratorTest.testRemoveMiddle,"ArrayList, SkippingIterator, SkippingIteratorTest, Iterator, List"
org.apache.commons.collections4.collection.CompositeCollectionTest.testToCollection,"CompositeCollection, HashSet, CompositeCollectionTest, Collection"
org.apache.commons.collections4.map.Flat3MapTest.testMapIteratorSetValue2,"Flat3Map, Flat3MapTest, MapIterator"
org.apache.commons.collections4.CollectionUtilsTest.testSizeIsEmpty_Array,"Boolean, CollectionUtilsTest, CollectionUtils"
org.apache.commons.collections4.SplitMapUtilsTest.testAlreadyReadableMap,"SplitMapUtils, SplitMapUtilsTest, HashedMap"
org.apache.commons.collections4.FluentIterableTest.collateWithComparator,"Collections, ArrayList, FluentIterable, ComparatorUtils, FluentIterableTest, CollectionUtils"
org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest.testAccessorsAndMutators,"UnmodifiableMapEntry, UnmodifiableMapEntryTest, Map$Entry"
org.apache.commons.collections4.map.CompositeMapTest.testPutAll,"CompositeMapTest, UnsupportedOperationException, Object, CompositeMap, CompositeMapTest$3, HashMap"
org.apache.commons.collections4.CollectionUtilsTest.getFromMap,"CollectionUtilsTest, SortedMap, Map, HashMap, TreeMap, Map$Entry, CollectionUtils"
org.apache.commons.collections4.IteratorUtilsTest.testAsIterable,"IteratorUtils, ArrayList, Iterable, Integer, Iterator, IteratorUtilsTest, List"
org.apache.commons.collections4.IteratorUtilsTest.testUnmodifiableIteratorIteration,"IteratorUtils, ArrayList, Iterator, IteratorUtilsTest, List"
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest.testIteration_Transformed3,"ObjectGraphIteratorTest$Forest, ObjectGraphIteratorTest$Tree, ClassCastException, ObjectGraphIteratorTest, ObjectGraphIteratorTest$Branch, List, Object, ArrayList, ObjectGraphIteratorTest$LeafFinder, ObjectGraphIteratorTest$Leaf, ObjectGraphIterator, Iterator"
org.apache.commons.collections4.set.ListOrderedSetTest.testListAddReplacing,"HashSet, Object, ListOrderedSetTest$A, ListOrderedSetTest$B, OrderedIterator, Set, Iterator, ListOrderedSet, ListOrderedSetTest, List"
org.apache.commons.collections4.set.TransformedSortedSetTest.testTransformedSet_decorateTransform,"Collections, TransformedSet, TreeSet, TransformedSortedSetTest, Set, Integer"
org.apache.commons.collections4.iterators.PermutationIteratorTest.testEmptyCollection,"PermutationIteratorTest, ArrayList, List, PermutationIterator"
org.apache.commons.collections4.map.StaticBucketMapTest.test_get_nullMatchesIncorrectly,"StringBuilder, StaticBucketMapTest, String, StaticBucketMap"
org.apache.commons.collections4.iterators.FilterListIteratorTest.testFalsePredicate,"StringBuilder, ArrayList, ListIterator, Random, FilterListIterator, List, FilterListIteratorTest"
org.apache.commons.collections4.CollectionUtilsTest.testTransformedCollection,"CollectionUtilsTest, TransformerUtils, ArrayList, CollectionUtils"
org.apache.commons.collections4.CollectionUtilsTest.getNegative,"CollectionUtilsTest, CollectionUtils"
org.apache.commons.collections4.map.CompositeMapTest.testRemoveFromComposited,"CompositeMapTest, CompositeMap, HashMap"
org.apache.commons.collections4.map.DefaultedMapTest.testMapGet2,"DefaultedMapTest, DefaultedMap, HashMap, Map"
org.apache.commons.collections4.multimap.MultiValuedHashMapTest.testSetValuedMapRemoveViaIterator,"MultiValuedHashMap, MultiValuedHashMapTest, Set, Iterator, SetValuedMap"
org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError1,"CircularFifoQueue, CircularFifoQueueTest"
org.apache.commons.collections4.iterators.FilterListIteratorTest.testFailingHasNextBug,"FilterListIterator, ListIterator, ArrayList, FilterListIteratorTest"
org.apache.commons.collections4.IteratorUtilsTest.testUnmodifiableIteratorImmutability,"IteratorUtils, ArrayList, Iterator, IteratorUtilsTest, List"
org.apache.commons.collections4.PredicateUtilsTest.testInvokerPredicateEx3,"Object, Predicate, PredicateUtils, PredicateUtilsTest"
org.apache.commons.collections4.multimap.MultiValuedHashMapTest.testEqualsHashCodeContract,"MultiValuedHashMap, Object, MultiValuedMap, Integer, MultiValuedHashMapTest"
org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest.testConstructors,"Map$Entry, DefaultKeyValue, UnmodifiableMapEntryTest, UnmodifiableMapEntry"
org.apache.commons.collections4.bag.UnmodifiableBagTest.testUnmodifiable,"UnmodifiableBag, HashBag, Arrays, UnmodifiableBagTest, Bag"
org.apache.commons.collections4.set.CompositeSetTest.testRemoveComposited,"CompositeSet, Set, CompositeSetTest, HashSet"
org.apache.commons.collections4.map.LinkedMapTest.testRemoveByIndex,"ArrayList, LinkedMapTest, AbstractMapTest, LinkedMap, AbstractOrderedMapTest, AbstractIterableMapTest, MapIterator, List"
org.apache.commons.collections4.IteratorUtilsTest.testEmptyIterator,"ResettableIterator, Boolean, IteratorUtils, IteratorUtilsTest"
org.apache.commons.collections4.splitmap.TransformedSplitMapTest.testMapIterator,"String, HashMap, TransformedSplitMap, MapIterator, TransformedSplitMapTest, NOPTransformer"
org.apache.commons.collections4.CollectionUtilsTest.testCollateIgnoreDuplicates,"CollectionUtilsTest, Collections, ArrayList, Set, HashSet, CollectionUtils"
org.apache.commons.collections4.list.UnmodifiableListTest.testUnmodifiable,"UnmodifiableList, UnmodifiableListTest, ArrayList, Arrays, Integer, List"
org.apache.commons.collections4.iterators.ArrayListIteratorTest.testListIteratorSet,"Throwable, Arrays, ListIterator, ArrayListIterator, Integer, ArrayListIteratorTest"
org.apache.commons.collections4.MapUtilsTest.testIsNotEmptyWithNull,"Boolean, MapUtils, MapUtilsTest"
org.apache.commons.collections4.map.PassiveExpiringMapTest.testEntrySet,"PassiveExpiringMapTest, Object, Map, PassiveExpiringMapTest$TestExpirationPolicy, PassiveExpiringMap, Set, Integer"
org.apache.commons.collections4.iterators.CollatingIteratorTest.testIterateEvenOdd,"CollatingIteratorTest, Integer, CollatingIterator, ArrayList"
org.apache.commons.collections4.iterators.ArrayIterator2Test.testIterator,"Object, ArrayIterator, NoSuchElementException, ArrayIterator2Test, Integer, Iterator"
org.apache.commons.collections4.CollectionUtilsTest.cardinality,"CollectionUtilsTest, Bag, HashBag, Set, Integer, Long, HashSet, CollectionUtils"
org.apache.commons.collections4.PredicateUtilsTest.testInvokerPredicateEx2,"Predicate, PredicateUtils, PredicateUtilsTest"
org.apache.commons.collections4.SetUtilsTest.union,"SetUtils$SetView, SetUtils, SetUtilsTest"
org.apache.commons.collections4.map.LazySortedMapTest.testTransformerDecorate,"TreeMap, LazySortedMapTest, TransformerUtils, LazySortedMap"
org.apache.commons.collections4.BagUtilsTest.testUnmodifiableSortedBag,"BagUtilsTest, BagUtils, TreeBag"
org.apache.commons.collections4.iterators.IteratorChainTest.testRemove,"IteratorChainTest, IteratorChain, String, Iterator, List"
org.apache.commons.collections4.PredicateUtilsTest.testNeitherPredicate,"TruePredicate, Predicate, FalsePredicate, PredicateUtils, Boolean, PredicateUtilsTest"
org.apache.commons.collections4.list.TransformedListTest.testTransformedList_decorateTransform,"ArrayList, TransformedListTest, TransformedList, Integer, List"
org.apache.commons.collections4.CollectionUtilsTest.forAllDoIterator,"CollectionUtilsTest, ClosureUtils, ArrayList, Collection, List, CollectionUtils"
org.apache.commons.collections4.functors.NullPredicateTest.ensurePredicateCanBeTypedWithoutWarning,"NullPredicateTest, NullPredicate"
org.apache.commons.collections4.PredicateUtilsTest.testAnyPredicateEx1,"PredicateUtils, PredicateUtilsTest"
org.apache.commons.collections4.bag.PredicatedBagTest.testlegalAddRemove,"Object, PredicatedBagTest$1, Bag, PredicatedBagTest, HashBag, Set, PredicatedBag"
org.apache.commons.collections4.iterators.LoopingIteratorTest.testRemoving1,"ArrayList, Arrays, LoopingIterator, LoopingIteratorTest, List"
org.apache.commons.collections4.CollectionUtilsTest.get,"CollectionUtilsTest, Map, Set, Integer, Iterator, List, CollectionUtils"
org.apache.commons.collections4.CollectionUtilsTest.collateException1,"CollectionUtilsTest, CollectionUtils"
org.apache.commons.collections4.CollectionUtilsTest.testSize_Map,"CollectionUtilsTest, Map, HashMap, CollectionUtils"
org.apache.commons.collections4.map.DefaultedMapTest.testMapGet3,"Map, DefaultedMap, ConstantFactory, HashMap, DefaultedMapTest"
org.apache.commons.collections4.iterators.PeekingIteratorTest.testIllegalRemove,"PeekingIterator, PeekingIteratorTest, List"
org.apache.commons.collections4.CollectionUtilsTest.addAllForIterable,"CollectionUtilsTest, Collection, Iterable, Boolean, Iterator, Long, IExpectationSetters, CollectionUtils"
org.apache.commons.collections4.FluentIterableTest.asEnumeration,"FluentIterableTest, FluentIterable, Enumeration, EnumerationUtils"
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest.testIteration_Transformed2,"ObjectGraphIteratorTest$Forest, ObjectGraphIteratorTest$Tree, ClassCastException, ObjectGraphIteratorTest, ObjectGraphIteratorTest$Branch, List, Object, ArrayList, ObjectGraphIteratorTest$LeafFinder, ObjectGraphIteratorTest$Leaf, ObjectGraphIterator, Iterator"
org.apache.commons.collections4.iterators.ListIteratorWrapper2Test.testRemove,"ListIterator, ListIteratorWrapper, List, ListIteratorWrapper2Test"
org.apache.commons.collections4.map.Flat3MapTest.testMapIteratorSetValue1,"Flat3Map, Flat3MapTest, MapIterator"
org.apache.commons.collections4.iterators.LoopingListIteratorTest.testConstructorEx,"LoopingListIterator, LoopingListIteratorTest"
org.apache.commons.collections4.functors.ComparatorPredicateTest.compareGreaterOrEqual,"Comparable, Object, ComparatorPredicateTest, Integer, ComparatorPredicateTest$TestComparator, ComparatorPredicate"
org.apache.commons.collections4.CollectionUtilsTest.testIsNotEmptyWithNonEmptyCollection,"CollectionUtilsTest, ArrayList, Collection, Boolean, CollectionUtils"
org.apache.commons.collections4.PredicateUtilsTest.testInvokerPredicate,"Object, ArrayList, Predicate, PredicateUtils, Boolean, PredicateUtilsTest, List"
org.apache.commons.collections4.list.SetUniqueListTest.testSetInBiggerList,"Object, ArrayList, SetUniqueListTest, SetUniqueList, HashSet"
org.apache.commons.collections4.iterators.IteratorChainTest.testRemoveFromFilteredIterator,"IteratorChainTest, IteratorUtils, Object, ArrayList, IteratorChainTest$1, Integer, Iterator, List"
org.apache.commons.collections4.map.MultiValueMapTest.testRemoveAllViaEntryIterator,"MultiValueMap, Iterator, MultiValueMapTest, HashMap"
org.apache.commons.collections4.collection.CompositeCollectionTest.testAddMutator,"CompositeCollectionTest, Object, List, CompositeCollectionTest$3, Collection, CompositeCollection, Iterator, HashSet"
org.apache.commons.collections4.list.CursorableLinkedListTest.testToArray,"CursorableLinkedListTest, CursorableLinkedList"
org.apache.commons.collections4.functors.AllPredicateTest.trueAndFalseCombined,"AllPredicateTest, AllPredicate, Predicate, Boolean"
org.apache.commons.collections4.map.UnmodifiableSortedMapTest.testUnmodifiable,"TreeMap, UnmodifiableSortedMap, UnmodifiableSortedMapTest"
org.apache.commons.collections4.PredicateUtilsTest.testAndPredicate,"TruePredicate, Predicate, FalsePredicate, PredicateUtils, Boolean, PredicateUtilsTest"
org.apache.commons.collections4.keyvalue.MultiKeyTest.testGetKeysSimpleConstructor,"MultiKeyTest, MultiKey"
org.apache.commons.collections4.collection.CompositeCollectionTest.testRemoveAll,"CompositeCollectionTest, Object, ArrayList, List, Collection, CompositeCollection, CompositeCollectionTest$1, Iterator, HashSet"
org.apache.commons.collections4.iterators.ReverseListIteratorTest.testWalkForwardAndBack,"StringBuilder, ReverseListIteratorTest, ArrayList, ReverseListIterator, Arrays, ListIterator"
org.apache.commons.collections4.map.PassiveExpiringMapTest.testSize,"PassiveExpiringMapTest, Object, Map, PassiveExpiringMapTest$TestExpirationPolicy, PassiveExpiringMap, Integer"
org.apache.commons.collections4.trie.PatriciaTrieTest.testPrefixMapSizes,"PatriciaTrie, SortedMap, Collection, Set, PatriciaTrieTest"
org.apache.commons.collections4.iterators.BoundedIteratorTest.testBounded,"BoundedIteratorTest, Iterator, List, BoundedIterator"
org.apache.commons.collections4.keyvalue.MultiKeyTest.testGetKeysArrayConstructorCloned,"Arrays, MultiKeyTest, MultiKey"
org.apache.commons.collections4.IterableUtilsTest.forEach,"ArrayList, IterableUtils, Collection, IterableUtilsTest, Integer, List, ClosureUtils"
org.apache.commons.collections4.keyvalue.MultiKeyTest.testGetIndexed,"MultiKeyTest, MultiKey"
org.apache.commons.collections4.QueueUtilsTest.testPredicatedQueue,"QueueUtilsTest, QueueUtils, LinkedList"
org.apache.commons.collections4.collection.UnmodifiableCollectionTest.testUnmodifiable,"UnmodifiableCollectionTest, ArrayList, Arrays, UnmodifiableCollection, List"
org.apache.commons.collections4.collection.TransformedCollectionTest.testTransformedCollection,"ArrayList, Collection, Integer, TransformedCollection, TransformedCollectionTest"
org.apache.commons.collections4.ClosureUtilsTest.testInvokeClosure,"Closure, ClosureUtilsTest, Integer, StringBuffer, ClosureUtils"
org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError4,"CircularFifoQueue, CircularFifoQueueTest"
org.apache.commons.collections4.PredicateUtilsTest.testAnyPredicateEx5,"Collections, PredicateUtils, PredicateUtilsTest"
org.apache.commons.collections4.iterators.LazyIteratorChainTest.testFirstIteratorIsEmptyBug,"LazyIteratorChainTest, LazyIteratorChainTest$4, ArrayList, LazyIteratorChain, List"
org.apache.commons.collections4.CollectionUtilsTest.testSize_List,"List, CollectionUtilsTest, ArrayList, CollectionUtils"
org.apache.commons.collections4.map.TransformedMapTest.testFactory_Decorate,"TransformedMap, Map, HashMap, TransformedMapTest, Integer"
org.apache.commons.collections4.map.MultiValueMapTest.testRemoveAllViaKeyedIterator,"MultiValueMap, Iterator, MultiValueMapTest, HashMap"
org.apache.commons.collections4.list.CursorableLinkedListTest.testRemove,"CursorableLinkedListTest, CursorableLinkedList"
org.apache.commons.collections4.set.UnmodifiableNavigableSetTest.testUnmodifiable,"UnmodifiableNavigableSetTest, ArrayList, Arrays, TreeSet, Set, UnmodifiableNavigableSet, Integer"
org.apache.commons.collections4.BagUtilsTest.testPredicatedSortedBag,"BagUtilsTest, BagUtils, TreeBag"
org.apache.commons.collections4.CollectionUtilsTest.testSubtractWithPredicate,"CollectionUtilsTest, Object, Map, CollectionUtilsTest$1, Integer, Number, CollectionUtils"
org.apache.commons.collections4.PredicateUtilsTest.testNullIsFalsePredicateEx1,"PredicateUtils, PredicateUtilsTest"
org.apache.commons.collections4.map.MultiValueMapTest.testContainsValue_Key,"MultiValueMapTest, MultiValueMap"
org.apache.commons.collections4.FluentIterableTest.collate,"Collections, ArrayList, FluentIterable, FluentIterableTest, CollectionUtils"
org.apache.commons.collections4.list.GrowthListTest.testListAddByIndexBoundsChecking2,"ArrayList, Arrays, GrowthList, GrowthListTest, List"
org.apache.commons.collections4.set.ListOrderedSetTest.testDecorator,"ArrayList, ListOrderedSet, ListOrderedSetTest, HashSet"
org.apache.commons.collections4.map.Flat3MapTest.testToString,"Flat3Map, Integer, Flat3MapTest"
org.apache.commons.collections4.list.CursorableLinkedListTest.testInternalState_CursorNextNextPreviousRemoveIndex1ByList,"CursorableLinkedList$Cursor, CursorableLinkedListTest, CursorableLinkedList"
org.apache.commons.collections4.PredicateUtilsTest.testUniquePredicate,"Object, Predicate, PredicateUtils, Boolean, PredicateUtilsTest"
org.apache.commons.collections4.iterators.IteratorIterableTest.testIterator,"IteratorIterableTest, ArrayList, IteratorIterable, Iterable, Integer, Iterator, Number, List"
org.apache.commons.collections4.map.PredicatedMapTest.testEntrySet,"PredicatedMapTest, Set, Map, PredicatedMap, HashMap"
org.apache.commons.collections4.MapUtilsTest.testDebugPrintNullKey,"MapUtils, StringBuilder, MapUtilsTest, ByteArrayOutputStream, Map, PrintStream, HashMap, Class"
org.apache.commons.collections4.set.PredicatedNavigableSetTest.testIllegalAddAll,"Set, TreeSet, NavigableSet, PredicatedNavigableSet, PredicatedNavigableSetTest"
org.apache.commons.collections4.map.ListOrderedMapTest.testRemoveByIndex,"ArrayList, ListOrderedMap, AbstractMapTest, ListOrderedMapTest, AbstractOrderedMapTest, AbstractIterableMapTest, MapIterator, List"
org.apache.commons.collections4.map.MultiValueMapTest.testPutAll_Map1,"Collection, MultiValueMapTest, MultiMap, MultiValueMap"
org.apache.commons.collections4.IteratorUtilsTest.testArrayListIterator,"IteratorUtils, Object, ResettableListIterator, Integer, IteratorUtilsTest"
org.apache.commons.collections4.PredicateUtilsTest.testAnyPredicateEx4,"PredicateUtils, PredicateUtilsTest"
org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test.testSerializeDeserializeCheckComparator,"DualTreeBidiMap2Test, ByteArrayOutputStream, ObjectInputStream, SortedBidiMap, ReverseComparator, DualTreeBidiMap, ComparableComparator, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.collections4.queue.CircularFifoQueueTest.testRemoveError5,"CircularFifoQueue, CircularFifoQueueTest"
org.apache.commons.collections4.IterableUtilsTest.forEachButLast,"ArrayList, IterableUtils, Collection, IterableUtilsTest, Integer, List, ClosureUtils"
org.apache.commons.collections4.iterators.BoundedIteratorTest.testRemoveUnsupported,"AbstractIteratorDecorator, BoundedIterator, List, BoundedIteratorTest$1, UnsupportedOperationException, Iterator, BoundedIteratorTest"
org.apache.commons.collections4.splitmap.TransformedSplitMapTest.testTransformedMap,"Object, String, Transformer, HashMap, TransformedSplitMap, Integer, TransformedSplitMapTest, NOPTransformer"
org.apache.commons.collections4.list.CursorableLinkedListTest.testCursorRemove,"CursorableLinkedList$Cursor, CursorableLinkedListTest, CursorableLinkedList"
org.apache.commons.collections4.list.CursorableLinkedListTest.testInternalState_CursorNextNextAddByIterator,"CursorableLinkedList$Cursor, CursorableLinkedListTest, CursorableLinkedList"
org.apache.commons.collections4.collection.PredicatedCollectionTest.testIllegalAddAll,"ArrayList, PredicatedCollectionTest, Collection, PredicatedCollection, Integer, List"
org.apache.commons.collections4.map.MultiValueMapTest.testFullMapCompatibility,"MultiValueMap, Set, Map, Iterator, MultiValueMapTest"
org.apache.commons.collections4.iterators.FilterListIteratorTest.testManual,"Integer, FilterListIterator, ArrayList, FilterListIteratorTest"
org.apache.commons.collections4.PredicateUtilsTest.testOnePredicate,"TruePredicate, ArrayList, Predicate, Collection, FalsePredicate, PredicateUtils, Boolean, PredicateUtilsTest"
org.apache.commons.collections4.PredicateUtilsTest.testNullIsFalsePredicate,"Object, TruePredicate, Predicate, FalsePredicate, PredicateUtils, Boolean, PredicateUtilsTest"
org.apache.commons.collections4.iterators.ReverseListIteratorTest.testReverse,"ListIterator, ReverseListIteratorTest, ReverseListIterator, Arrays, ArrayList"
