Method,Used Classes
org.apache.commons.compress.changes.ChangeSetTestCase.testChangeSetResults,"ArchiveInputStream, StringBuilder, ArchiveOutputStream, Iterator, ChangeSetTestCase, String, FileOutputStream, ChangeSetPerformer, List, InputStream, ChangeSet, File, FileInputStream, ChangeSetResults, ArchiveStreamFactory"
org.apache.commons.compress.archivers.TarTestCase.testTarArchiveCreation,"ArchiveOutputStream, FileOutputStream, TarTestCase, File, TarArchiveEntry, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraFieldTest.testReadLFHSizesOnly,"Zip64ExtendedInformationExtraField, Zip64ExtendedInformationExtraFieldTest, System, ZipEightByteInteger"
org.apache.commons.compress.compressors.BZip2UtilsTestCase.testIsCompressedFilename,"BZip2UtilsTestCase, BZip2Utils"
org.apache.commons.compress.utils.CountingStreamTest.input,"CountingInputStream, ByteArrayInputStream, CountingStreamTest"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testRawNameReadFromStream,"URL, URI, Object, UTF8ZipFilesTest, ZipArchiveInputStream, File, FileInputStream, Class"
org.apache.commons.compress.compressors.pack200.Pack200UtilsTest.testNormalizeInPlace,"ArchiveInputStream, Pack200Utils, Pack200UtilsTest, FileOutputStream, File, FileInputStream, IOUtils, ArchiveEntry, OutputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.CpioTestCase.testExplicitFileEntry,"FileOutputStream, CpioArchiveInputStream, File, CpioArchiveEntry, FileInputStream, CpioArchiveOutputStream, CpioTestCase, Date"
org.apache.commons.compress.compressors.GZipTestCase.testGzipUnarchive,"FileOutputStream, InputStream, File, FileInputStream, IOUtils, CompressorInputStream, GZipTestCase, CompressorStreamFactory"
org.apache.commons.compress.archivers.ZipTestCase.testZipUnarchive,"ArchiveInputStream, FileOutputStream, File, ZipTestCase, FileInputStream, IOUtils, ArchiveStreamFactory, OutputStream, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.GeneralPurposeBitTest.testDataDescriptor,"Arrays, GeneralPurposeBitTest, GeneralPurposeBit"
org.apache.commons.compress.compressors.BZip2TestCase.testBzipCreation,"FileOutputStream, InputStream, BZip2TestCase, File, FileInputStream, IOUtils, CompressorOutputStream, CompressorStreamFactory"
org.apache.commons.compress.archivers.tar.TarArchiveEntryTest.testFileSystemRoot,"File, TarArchiveEntry, TarArchiveEntryTest"
org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest.readNonAsciiPaxHeader,"StringBuilder, TarArchiveInputStreamTest, String, Map, TarArchiveInputStream, ByteArrayInputStream"
org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest.testParseWithRead,"StringBuilder, ZipExtraField, System, ExtraFieldUtilsTest, ZipShort, AsiExtraField, ExtraFieldUtils"
org.apache.commons.compress.archivers.TarTestCase.testTarUnarchive,"ArchiveInputStream, FileOutputStream, TarTestCase, File, FileInputStream, TarArchiveEntry, IOUtils, OutputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipShortTest.testClone,"ZipShort, ZipShortTest"
org.apache.commons.compress.archivers.zip.GeneralPurposeBitTest.testStringEncryption,"Arrays, GeneralPurposeBitTest, GeneralPurposeBit"
org.apache.commons.compress.compressors.GZipTestCase.testCorruptedInput,"OutputStream, ByteArrayOutputStream, InputStream, FileInputStream, IOUtils, CompressorInputStream, GZipTestCase, CompressorStreamFactory, ByteArrayInputStream"
org.apache.commons.compress.compressors.GzipUtilsTestCase.testIsCompressedFilename,"GzipUtils, GzipUtilsTestCase"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testCP437FileRoundtripImplicitUnicodeExtra,"ZipArchiveOutputStream, StringBuilder, String, UTF8ZipFilesTest, ZipEncodingHelper, ZipArchiveEntry, ByteBuffer, UnicodePathExtraField, File, ZipFile, AssertionError, ZipEncoding, Enumeration"
org.apache.commons.compress.IOMethodsTest.testReadAr,"ArchiveInputStream, StringBuilder, Object, String, ByteArrayOutputStream, File, FileInputStream, ArchiveEntry, OutputStream, IOMethodsTest, ArchiveStreamFactory"
org.apache.commons.compress.archivers.ZipTestCase.testZipArchiveCreation,"ArchiveInputStream, StringBuilder, ArchiveOutputStream, ArrayList, FileOutputStream, InputStream, List, File, ZipTestCase, FileInputStream, IOUtils, ArchiveStreamFactory, OutputStream, ZipArchiveEntry"
org.apache.commons.compress.archivers.DumpTestCase.testDumpUnarchiveAll,"ArchiveInputStream, FileOutputStream, InputStream, File, FileInputStream, ArchiveEntry, IOUtils, ArchiveStreamFactory, OutputStream, DumpTestCase"
org.apache.commons.compress.archivers.cpio.CpioUtilTest.oldBinMagicFromByteArrayNotSwapped,"CpioUtilTest, CpioUtil"
org.apache.commons.compress.utils.CharsetsTest.testUtf16Be,"Charset, CharsetsTest"
org.apache.commons.compress.compressors.bzip2.BlockSortTest.testSortFixture2MainSort,"BZip2CompressorOutputStream$Data, Object, System, BlockSortTest, BlockSort, BlockSortTest$DS"
org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest.testCompressionMethod,"ZipArchiveOutputStream, ZipArchiveEntryTest, ZipArchiveEntry"
org.apache.commons.compress.archivers.JarTestCase.testJarUnarchiveAll,"ArchiveInputStream, FileOutputStream, InputStream, File, FileInputStream, ArchiveEntry, IOUtils, OutputStream, JarTestCase, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipFileTest.testReadingOfStoredEntry,"ZipArchiveOutputStream, FileOutputStream, InputStream, File, ZipFile, OutputStream, ZipFileTest, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.ZipFileTest.testCDOrder,"URL, URI, Collections, Object, ZipFile, File, Class, ZipFileTest"
org.apache.commons.compress.archivers.zip.ZipShortTest.testToBytes,"ZipShort, ZipShortTest"
org.apache.commons.compress.compressors.Pack200TestCase.testJarUnarchiveAllTempFile,"ArchiveInputStream, FileOutputStream, InputStream, File, FileInputStream, ArchiveEntry, IOUtils, OutputStream, Pack200CompressorInputStream, ArchiveStreamFactory, Pack200TestCase"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testCP437FileRoundtripExplicitUnicodeExtra,"ZipArchiveOutputStream, StringBuilder, String, UTF8ZipFilesTest, ZipEncodingHelper, ZipArchiveEntry, ByteBuffer, UnicodePathExtraField, File, ZipFile, AssertionError, ZipEncoding, Enumeration"
org.apache.commons.compress.DetectCompressorTestCase.testDetection,"URL, StringBuilder, File, FileInputStream, BufferedInputStream, CompressorStreamFactory, DetectCompressorTestCase, ClassLoader"
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testOptionalFinish,"ArchiveOutputStreamTest, ArchiveOutputStream, ByteArrayOutputStream, JarArchiveEntry, ArchiveStreamFactory, ZipArchiveEntry"
org.apache.commons.compress.archivers.CpioTestCase.testDirectoryEntryFromFile,"FileOutputStream, CpioArchiveInputStream, File, CpioArchiveEntry, FileInputStream, CpioArchiveOutputStream, CpioTestCase, Date"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testReadWinZipArchive,"URL, URI, Object, UTF8ZipFilesTest, File, ZipFile, Class"
org.apache.commons.compress.archivers.cpio.CpioArchiveOutputStreamTest.testWriteOldBinary,"FileOutputStream, InputStream, CpioArchiveInputStream, CpioArchiveOutputStreamTest, CpioArchiveEntry, File, FileInputStream, IOUtils, CpioArchiveOutputStream"
org.apache.commons.compress.archivers.zip.GeneralPurposeBitTest.testLanguageEncodingFlag,"Arrays, GeneralPurposeBitTest, GeneralPurposeBit"
org.apache.commons.compress.archivers.ar.ArArchiveOutputStreamTest.testLongFileNamesWorkUsingBSDDialect,"ArArchiveOutputStreamTest, ArrayList, FileOutputStream, ArArchiveEntry, ArArchiveOutputStream, List"
org.apache.commons.compress.archivers.ZipTestCase.testListAllFilesWithNestedArchive,"ArchiveInputStream, ArrayList, InputStream, List, ZipArchiveEntry, ZipTestCase, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.compressors.Pack200TestCase.testBadSignature,"InputStream, FileInputStream, Pack200CompressorInputStream, Pack200TestCase"
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraFieldTest.testReadLFHSizesAndOffset,"Zip64ExtendedInformationExtraField, Zip64ExtendedInformationExtraFieldTest, System, ZipEightByteInteger"
org.apache.commons.compress.archivers.ArTestCase.testExplicitFileEntry,"FileOutputStream, ArArchiveInputStream, ArArchiveEntry, ArTestCase, ArArchiveOutputStream, File, FileInputStream, Date"
org.apache.commons.compress.archivers.DumpTestCase.testArchiveDetection,"FileInputStream, Object, BufferedInputStream, ArchiveStreamFactory, InputStream, DumpTestCase"
org.apache.commons.compress.archivers.zip.ZipFileTest.testPhysicalOrder,"URL, URI, Collections, Object, ZipFile, File, Class, ZipFileTest"
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testCallSequenceTar,"ArchiveOutputStreamTest, ArchiveOutputStream, ByteArrayOutputStream, InputStream, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.compressors.GzipUtilsTestCase.testGetCompressedFilename,"GzipUtils, GzipUtilsTestCase"
org.apache.commons.compress.archivers.dump.DumpArchiveInputStreamTest.testNotADumpArchive,"ArchiveException, DumpArchiveInputStream, FileInputStream, DumpArchiveInputStreamTest"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddMoveDelete,
org.apache.commons.compress.ArchiveUtilsTest.testCompareBA,"ArchiveUtils, ArchiveUtilsTest"
org.apache.commons.compress.archivers.tar.SparseFilesTest.testOldGNU,"URL, URI, Object, SparseFilesTest, TarArchiveInputStream, File, FileInputStream, TarArchiveEntry, Class"
org.apache.commons.compress.archivers.CpioTestCase.testFileEntryFromFile,"FileOutputStream, CpioArchiveInputStream, File, CpioArchiveEntry, FileInputStream, CpioArchiveOutputStream, CpioTestCase, Date"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteDir,"ArchiveInputStream, StringBuilder, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, InputStream, List, ChangeSet, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.compressors.bzip2.BlockSortTest.testFallbackSort,"BZip2CompressorOutputStream$Data, BlockSortTest, BlockSort"
org.apache.commons.compress.archivers.zip.ZipUtilTest.testAdjustToLong,"ZipUtilTest, ZipUtil"
org.apache.commons.compress.compressors.Pack200TestCase.testJarArchiveCreationInMemory,"ArchiveInputStream, Pack200CompressorOutputStream, FileOutputStream, InputStream, File, FileInputStream, IOUtils, ArchiveStreamFactory, OutputStream, List, Pack200TestCase, ArchiveOutputStream, ArrayList, Pack200CompressorInputStream, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.ZipUtilTest.testZipLong,"ZipLong, ZipUtilTest, ZipUtil"
org.apache.commons.compress.compressors.XZTestCase.testXZCreation,"XZTestCase, FileOutputStream, File, FileInputStream, IOUtils, CompressorOutputStream, OutputStream, CompressorStreamFactory"
org.apache.commons.compress.compressors.BZip2TestCase.testConcatenatedStreamsReadFirstOnly,"InputStream, BZip2TestCase, FileInputStream, CompressorInputStream, CompressorStreamFactory"
org.apache.commons.compress.archivers.zip.GeneralPurposeBitTest.testEncryption,"Arrays, GeneralPurposeBitTest, GeneralPurposeBit"
org.apache.commons.compress.archivers.ExceptionMessageTest.testMessageWhenInputStreamIsNull,"IllegalArgumentException, ExceptionMessageTest, ArchiveStreamFactory"
org.apache.commons.compress.archivers.cpio.CpioArchiveInputStreamTest.testCpioUnarchive,"CpioArchiveInputStream, CpioArchiveInputStreamTest, CpioArchiveEntry, FileInputStream, StringBuffer"
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraFieldTest.testReadLFHSizesOffsetAndDisk,"ZipLong, System, Zip64ExtendedInformationExtraField, Zip64ExtendedInformationExtraFieldTest, ZipEightByteInteger"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testReadNegativeBinary8Byte,"TarUtils, TarUtilsTest"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testNegative,"TarUtils, TarUtilsTest, String"
org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest.testNullCommentEqualsEmptyComment,"ZipArchiveEntryTest, ZipArchiveEntry"
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testCallSequenceZip,"ArchiveOutputStreamTest, ArchiveOutputStream, ByteArrayOutputStream, InputStream, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.archivers.dump.DumpArchiveInputStreamTest.testNotADumpArchiveButBigEnough,"ArchiveException, DumpArchiveInputStream, FileInputStream, DumpArchiveInputStreamTest"
org.apache.commons.compress.compressors.XZTestCase.testConcatenatedStreamsReadFirstOnly,"XZTestCase, InputStream, FileInputStream, CompressorInputStream, CompressorStreamFactory"
org.apache.commons.compress.archivers.dump.DumpArchiveUtilTest.convert32,"DumpArchiveUtilTest, DumpArchiveUtil"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddAllreadyExistingWithReplaceFalse,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, List, ZipArchiveEntry, InputStream, ChangeSet, File, FileInputStream, ChangeSetResults, ArchiveStreamFactory"
org.apache.commons.compress.compressors.BZip2TestCase.testConcatenatedStreamsReadFully,"InputStream, BZip2TestCase, FileInputStream, CompressorInputStream, BZip2CompressorInputStream"
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraFieldTest.testReadCDSizesAndOffset,"Zip64ExtendedInformationExtraField, Zip64ExtendedInformationExtraFieldTest, System, ZipEightByteInteger"
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testCallSequenceJar,"ArchiveOutputStreamTest, ArchiveOutputStream, ByteArrayOutputStream, InputStream, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.compressors.XZTestCase.testConcatenatedStreamsReadFully,"XZTestCase, InputStream, XZCompressorInputStream, FileInputStream, CompressorInputStream"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeletePlusAdd,"ArchiveInputStream, StringBuilder, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, List, InputStream, ChangeSet, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest.readSimplePaxHeader,"String, TarArchiveInputStreamTest, Map, TarArchiveInputStream, ByteArrayInputStream"
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraFieldTest.testReadLFHSizesAndDisk,"ZipLong, System, Zip64ExtendedInformationExtraField, Zip64ExtendedInformationExtraFieldTest, ZipEightByteInteger"
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest.shortTextFilesAreNoTARs,"String, ArchiveException, ArchiveStreamFactoryTest, ByteArrayInputStream, ArchiveStreamFactory"
org.apache.commons.compress.DetectArchiverTestCase.testDetectionNotArchive,"URL, StringBuilder, File, FileInputStream, BufferedInputStream, DetectArchiverTestCase, ClassLoader, ArchiveStreamFactory"
org.apache.commons.compress.IOMethodsTest.testReadCpio,"ArchiveInputStream, StringBuilder, Object, String, ByteArrayOutputStream, File, FileInputStream, ArchiveEntry, OutputStream, IOMethodsTest, ArchiveStreamFactory"
org.apache.commons.compress.archivers.ZipTestCase.testExplicitDirectoryEntry,"ZipArchiveOutputStream, File, ZipTestCase, ZipFile, Date, ZipArchiveEntry"
org.apache.commons.compress.compressors.XZUtilsTestCase.testIsCompressedFilename,"XZUtils, XZUtilsTestCase"
org.apache.commons.compress.changes.ChangeSetTestCase.testRenameAndDelete,
org.apache.commons.compress.archivers.zip.ZipFileTest.testDoubleClose,"URL, URI, Object, ZipFile, File, Class, ZipFileTest"
org.apache.commons.compress.archivers.ArTestCase.testFileEntryFromFile,"FileOutputStream, ArArchiveInputStream, ArArchiveEntry, ArTestCase, ArArchiveOutputStream, File, FileInputStream, Date"
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraFieldTest.testReadCDSomethingAndDisk,"ZipLong, System, Zip64ExtendedInformationExtraField, Zip64ExtendedInformationExtraFieldTest, ZipEightByteInteger"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testRoundEncoding,"TarUtils, ZipEncodingHelper, TarUtilsTest"
org.apache.commons.compress.archivers.zip.TestZipEncodings.testNioCp1252Encoding,"String, TestZipEncodings, ZipEncoding, ZipEncodingHelper"
org.apache.commons.compress.archivers.DumpTestCase.testCompressedDumpUnarchiveAll,"ArchiveInputStream, FileOutputStream, InputStream, File, FileInputStream, ArchiveEntry, IOUtils, ArchiveStreamFactory, OutputStream, DumpTestCase"
org.apache.commons.compress.compressors.bzip2.BlockSortTest.testSortFixture2,"BZip2CompressorOutputStream$Data, Object, System, BlockSortTest, BlockSort, BlockSortTest$DS"
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraFieldTest.testWriteCDSizeOffsetAndDisk,"ZipShort, Zip64ExtendedInformationExtraField, Zip64ExtendedInformationExtraFieldTest"
org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest.testExtraFields,"UnrecognizedExtraField, ZipShort, AsiExtraField, ZipArchiveEntryTest, ZipArchiveEntry"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromJar,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, ArrayList, FileOutputStream, ChangeSetPerformer, List, ChangeSet, File, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testRoundTripOctalOrBinary8,"TarUtils, TarUtilsTest"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testRawNameReadFromZipFile,"URL, URI, Object, UTF8ZipFilesTest, File, ZipFile, Class"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddAllreadyExistingWithReplaceTrue,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, List, ZipArchiveEntry, InputStream, ChangeSet, File, FileInputStream, ChangeSetResults, ArchiveStreamFactory"
org.apache.commons.compress.IOMethodsTest.testWriteAr,"ArchiveOutputStream, Object, String, ByteArrayOutputStream, ArArchiveEntry, IOMethodsTest, ArchiveStreamFactory"
org.apache.commons.compress.archivers.ar.ArArchiveOutputStreamTest.testLongFileNamesCauseExceptionByDefault,"ArArchiveOutputStreamTest, String, ByteArrayOutputStream, ArArchiveEntry, ArArchiveOutputStream, IOException"
org.apache.commons.compress.archivers.ArTestCase.testArArchiveCreation,"ArchiveOutputStream, FileOutputStream, ArArchiveEntry, ArTestCase, File, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.utils.CharsetsTest.testUtf16,"Charset, CharsetsTest"
org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest.datePriorToEpochInGNUFormat,"URL, URI, TarArchiveInputStreamTest, Object, Calendar, TarArchiveInputStream, File, FileInputStream, TarArchiveEntry, Class, TimeZone"
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testWriteNonAsciiLinkPathNamePaxHeader,"StringBuilder, String, ByteArrayOutputStream, TarArchiveInputStream, TarArchiveOutputStreamTest, TarArchiveEntry, TarArchiveOutputStream, ByteArrayInputStream"
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testBigNumberStarMode,"ByteArrayOutputStream, TarArchiveInputStream, TarArchiveOutputStreamTest, TarArchiveEntry, TarArchiveOutputStream, ByteArrayInputStream"
org.apache.commons.compress.archivers.zip.ZipUtilTest.testMinTime,"ZipUtilTest, ZipUtil"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testTrailers,"TarUtils, TarUtilsTest"
org.apache.commons.compress.archivers.DumpTestCase.testCompressedArchiveDetection,"FileInputStream, Object, BufferedInputStream, ArchiveStreamFactory, InputStream, DumpTestCase"
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testMaxFileSizeError,"TarArchiveOutputStreamTest, TarArchiveEntry, ByteArrayOutputStream, TarArchiveOutputStream"
org.apache.commons.compress.compressors.bzip2.BlockSortTest.testSortFixture,"BZip2CompressorOutputStream$Data, Object, System, BlockSortTest, BlockSort, BlockSortTest$DS"
org.apache.commons.compress.archivers.ArTestCase.testArDelete,"ArchiveInputStream, ArchiveOutputStream, String, ByteArrayOutputStream, FileOutputStream, InputStream, ArArchiveEntry, ArTestCase, File, FileInputStream, IOUtils, BufferedInputStream, OutputStream, ArchiveStreamFactory"
org.apache.commons.compress.compressors.XZTestCase.testXZUnarchive,"XZTestCase, FileOutputStream, InputStream, File, FileInputStream, IOUtils, CompressorInputStream, CompressorStreamFactory"
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testBigNumberPosixMode,"String, ByteArrayOutputStream, TarArchiveInputStream, TarArchiveOutputStreamTest, TarArchiveEntry, TarArchiveOutputStream, ByteArrayInputStream"
org.apache.commons.compress.compressors.GzipUtilsTestCase.testGetUncompressedFilename,"GzipUtils, GzipUtilsTestCase"
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testOldEntryError,"TarArchiveOutputStreamTest, TarArchiveEntry, ByteArrayOutputStream, TarArchiveOutputStream"
org.apache.commons.compress.archivers.zip.ZipShortTest.testSign,"ZipShort, ZipShortTest"
org.apache.commons.compress.archivers.tar.TarArchiveEntryTest.testMaxFileSize,"TarArchiveEntry, TarArchiveEntryTest"
org.apache.commons.compress.archivers.zip.ZipLongTest.testEquals,"ZipLong, ZipLongTest, Integer"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromZip,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, ArrayList, FileOutputStream, ChangeSetPerformer, List, ChangeSet, File, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipLongTest.testSign,"ZipLong, ZipLongTest"
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testCallSequenceAr,"ArchiveOutputStreamTest, ArchiveOutputStream, ByteArrayOutputStream, InputStream, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest.testParse,"Exception, StringBuilder, ZipExtraField, System, ExtraFieldUtilsTest, ZipShort, AsiExtraField, ExtraFieldUtils"
org.apache.commons.compress.utils.CharsetsTest.testToCharset,"Charset, CharsetsTest, Charsets"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testParseOctalInvalid,"TarUtils, TarUtilsTest, String"
org.apache.commons.compress.archivers.ArchiveStreamFactoryTest.aiffFilesAreNoTARs,"String, InputStream, ArchiveException, ArchiveStreamFactoryTest, FileInputStream, BufferedInputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest.datePriorToEpochInPAXFormat,"URL, URI, TarArchiveInputStreamTest, Object, Calendar, TarArchiveInputStream, File, FileInputStream, TarArchiveEntry, Class, TimeZone"
org.apache.commons.compress.compressors.BZip2TestCase.testCOMPRESS131,"InputStream, BZip2TestCase, FileInputStream, CompressorInputStream, BZip2CompressorInputStream"
org.apache.commons.compress.archivers.zip.ZipEightByteIntegerTest.testBIFromBytes,"ZipEightByteIntegerTest, BigInteger, ZipEightByteInteger"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testASCIIFileRoundtripExplicitUnicodeExtra,"ZipArchiveOutputStream, StringBuilder, String, UTF8ZipFilesTest, ZipEncodingHelper, ZipArchiveEntry, ByteBuffer, UnicodePathExtraField, File, ZipFile, AssertionError, ZipEncoding, Enumeration"
org.apache.commons.compress.archivers.zip.ZipLongTest.testClone,"ZipLong, ZipLongTest"
org.apache.commons.compress.utils.CountingStreamTest.output,"CountingStreamTest, CountingOutputStream, ByteArrayOutputStream"
org.apache.commons.compress.archivers.tar.TarArchiveInputStreamTest.readPaxHeaderWithEmbeddedNewline,"String, TarArchiveInputStreamTest, Map, TarArchiveInputStream, ByteArrayInputStream"
org.apache.commons.compress.IOMethodsTest.testReadTar,"ArchiveInputStream, StringBuilder, Object, String, ByteArrayOutputStream, File, FileInputStream, ArchiveEntry, OutputStream, IOMethodsTest, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testUtf8FileRoundtripNoEFSExplicitUnicodeExtra,"ZipArchiveOutputStream, StringBuilder, String, UTF8ZipFilesTest, ZipEncodingHelper, ZipArchiveEntry, ByteBuffer, UnicodePathExtraField, File, ZipFile, AssertionError, ZipEncoding, Enumeration"
org.apache.commons.compress.archivers.CpioTestCase.testExplicitDirectoryEntry,"FileOutputStream, CpioArchiveInputStream, File, CpioArchiveEntry, FileInputStream, CpioArchiveOutputStream, CpioTestCase, Date"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testWriteNegativeBinary8Byte,"TarUtils, TarUtilsTest"
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testPaxHeadersWithLength101,"String, Map, ByteArrayOutputStream, HashMap, TarArchiveOutputStreamTest, TarArchiveEntry, TarArchiveOutputStream"
org.apache.commons.compress.compressors.GZipTestCase.testConcatenatedStreamsReadFully,"GzipCompressorInputStream, InputStream, FileInputStream, CompressorInputStream, GZipTestCase"
org.apache.commons.compress.archivers.dump.DumpArchiveEntryTest.publicNameAddsTrailingSlashForDirectories,"DumpArchiveEntry, DumpArchiveEntryTest"
org.apache.commons.compress.archivers.zip.Zip64ExtendedInformationExtraFieldTest.testWriteCDSizeAndDisk,"ZipShort, Zip64ExtendedInformationExtraField, Zip64ExtendedInformationExtraFieldTest"
