Method,Used Classes
org.apache.commons.compress.archivers.tar.TarArchiveEntryTest.testFileSystemRoot,"File, TarArchiveEntry, TarArchiveEntryTest"
org.apache.commons.compress.archivers.TarTestCase.testTarUnarchive,"ArchiveInputStream, FileOutputStream, TarTestCase, File, FileInputStream, TarArchiveEntry, IOUtils, OutputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipShortTest.testClone,"ZipShort, ZipShortTest"
org.apache.commons.compress.compressors.GzipUtilsTestCase.testIsCompressedFilename,"GzipUtils, GzipUtilsTestCase"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testCP437FileRoundtripImplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.IOMethodsTest.testReadAr,"ArchiveInputStream, Object, ByteArrayOutputStream, File, FileInputStream, ArchiveEntry, ArchiveStreamFactory, OutputStream, IOMethodsTest, StringBuffer"
org.apache.commons.compress.archivers.ZipTestCase.testZipArchiveCreation,"ArchiveInputStream, ArchiveOutputStream, ArrayList, FileOutputStream, InputStream, List, StringBuffer, File, ZipTestCase, FileInputStream, IOUtils, ArchiveStreamFactory, OutputStream, ZipArchiveEntry"
org.apache.commons.compress.archivers.JarTestCase.testJarUnarchiveAll,"ArchiveInputStream, FileOutputStream, InputStream, File, FileInputStream, ArchiveEntry, IOUtils, OutputStream, JarTestCase, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipShortTest.testToBytes,"ZipShort, ZipShortTest"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testCP437FileRoundtripExplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.DetectCompressorTestCase.testDetection,
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testOptionalFinish,"ArchiveOutputStreamTest, ArchiveOutputStream, ByteArrayOutputStream, JarArchiveEntry, ArchiveStreamFactory, ZipArchiveEntry"
org.apache.commons.compress.archivers.CpioTestCase.testDirectoryEntryFromFile,"FileOutputStream, CpioArchiveInputStream, File, CpioArchiveEntry, FileInputStream, CpioArchiveOutputStream, CpioTestCase, Date"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testReadWinZipArchive,"URL, URI, Object, UTF8ZipFilesTest, File, ZipFile, Class"
org.apache.commons.compress.archivers.ZipTestCase.testListAllFilesWithNestedArchive,"ArchiveInputStream, ArrayList, InputStream, List, ZipArchiveEntry, ZipTestCase, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.ArTestCase.testExplicitFileEntry,"FileOutputStream, ArArchiveInputStream, ArArchiveEntry, ArTestCase, ArArchiveOutputStream, File, FileInputStream, Date"
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testCallSequenceTar,"ArchiveOutputStreamTest, ArchiveOutputStream, ByteArrayOutputStream, InputStream, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.compressors.GzipUtilsTestCase.testGetCompressedFilename,"GzipUtils, GzipUtilsTestCase"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddMoveDelete,
org.apache.commons.compress.ArchiveUtilsTest.testCompareBA,"ArchiveUtils, ArchiveUtilsTest"
org.apache.commons.compress.archivers.CpioTestCase.testFileEntryFromFile,"FileOutputStream, CpioArchiveInputStream, File, CpioArchiveEntry, FileInputStream, CpioArchiveOutputStream, CpioTestCase, Date"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteDir,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, InputStream, List, ChangeSet, StringBuffer, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipUtilTest.testAdjustToLong,"ZipUtilTest, ZipUtil"
org.apache.commons.compress.archivers.zip.ZipUtilTest.testZipLong,"ZipLong, ZipUtilTest, ZipUtil"
org.apache.commons.compress.archivers.cpio.CpioArchiveInputStreamTest.testCpioUnarchive,"CpioArchiveInputStream, CpioArchiveInputStreamTest, CpioArchiveEntry, FileInputStream, StringBuffer"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testNegative,"TarUtils, TarUtilsTest, String"
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testCallSequenceZip,"ArchiveOutputStreamTest, ArchiveOutputStream, ByteArrayOutputStream, InputStream, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddAllreadyExistingWithReplaceFalse,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, List, ZipArchiveEntry, InputStream, ChangeSet, File, FileInputStream, ChangeSetResults, ArchiveStreamFactory"
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testCallSequenceJar,"ArchiveOutputStreamTest, ArchiveOutputStream, ByteArrayOutputStream, InputStream, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeletePlusAdd,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, List, InputStream, ChangeSet, StringBuffer, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.IOMethodsTest.testReadCpio,"ArchiveInputStream, Object, ByteArrayOutputStream, File, FileInputStream, ArchiveEntry, ArchiveStreamFactory, OutputStream, IOMethodsTest, StringBuffer"
org.apache.commons.compress.archivers.ZipTestCase.testExplicitDirectoryEntry,"ZipArchiveOutputStream, File, ZipTestCase, ZipFile, Date, ZipArchiveEntry"
org.apache.commons.compress.changes.ChangeSetTestCase.testRenameAndDelete,
org.apache.commons.compress.archivers.ArTestCase.testFileEntryFromFile,"FileOutputStream, ArArchiveInputStream, ArArchiveEntry, ArTestCase, ArArchiveOutputStream, File, FileInputStream, Date"
org.apache.commons.compress.archivers.zip.TestZipEncodings.testNioCp1252Encoding,"String, TestZipEncodings, ZipEncoding, ZipEncodingHelper"
org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest.testExtraFields,"UnrecognizedExtraField, ZipShort, AsiExtraField, ZipArchiveEntryTest, ZipArchiveEntry"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromJar,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, ArrayList, FileOutputStream, ChangeSetPerformer, List, ChangeSet, File, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddAllreadyExistingWithReplaceTrue,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, List, ZipArchiveEntry, InputStream, ChangeSet, File, FileInputStream, ChangeSetResults, ArchiveStreamFactory"
org.apache.commons.compress.IOMethodsTest.testWriteAr,"ArchiveOutputStream, Object, ByteArrayOutputStream, IOMethodsTest, ArArchiveEntry, ArchiveStreamFactory"
org.apache.commons.compress.archivers.ArTestCase.testArArchiveCreation,"ArchiveOutputStream, FileOutputStream, ArArchiveEntry, ArTestCase, File, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipUtilTest.testMinTime,"ZipUtilTest, ZipUtil"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testTrailers,"TarUtils, TarUtilsTest"
org.apache.commons.compress.archivers.ArTestCase.testArDelete,"ArchiveInputStream, ArchiveOutputStream, String, ByteArrayOutputStream, FileOutputStream, InputStream, ArArchiveEntry, ArTestCase, File, FileInputStream, IOUtils, BufferedInputStream, OutputStream, ArchiveStreamFactory"
org.apache.commons.compress.compressors.GzipUtilsTestCase.testGetUncompressedFilename,"GzipUtils, GzipUtilsTestCase"
org.apache.commons.compress.archivers.zip.ZipShortTest.testSign,"ZipShort, ZipShortTest"
org.apache.commons.compress.archivers.tar.TarArchiveEntryTest.testMaxFileSize,"TarArchiveEntry, TarArchiveEntryTest"
org.apache.commons.compress.archivers.zip.ZipLongTest.testEquals,"ZipLong, ZipLongTest, Integer"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromZip,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, ArrayList, FileOutputStream, ChangeSetPerformer, List, ChangeSet, File, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipLongTest.testSign,"ZipLong, ZipLongTest"
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testCallSequenceAr,"ArchiveOutputStreamTest, ArchiveOutputStream, ByteArrayOutputStream, InputStream, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest.testParse,"Exception, ZipExtraField, System, ExtraFieldUtilsTest, ZipShort, AsiExtraField, ExtraFieldUtils, StringBuffer"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testASCIIFileRoundtripExplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.ZipLongTest.testClone,"ZipLong, ZipLongTest"
org.apache.commons.compress.IOMethodsTest.testReadTar,"ArchiveInputStream, Object, ByteArrayOutputStream, File, FileInputStream, ArchiveEntry, ArchiveStreamFactory, OutputStream, IOMethodsTest, StringBuffer"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testUtf8FileRoundtripNoEFSExplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.archivers.CpioTestCase.testExplicitDirectoryEntry,"FileOutputStream, CpioArchiveInputStream, File, CpioArchiveEntry, FileInputStream, CpioArchiveOutputStream, CpioTestCase, Date"
org.apache.commons.compress.archivers.zip.ZipLongTest.testFromBytes,"ZipLong, ZipLongTest"
org.apache.commons.compress.IOMethodsTest.testWriteTar,"TarArchiveEntry, ArchiveOutputStream, Object, ByteArrayOutputStream, IOMethodsTest, ArchiveStreamFactory"
org.apache.commons.compress.DetectArchiverTestCase.testEmptyZipArchive,"ArchiveInputStream, File, FileInputStream, BufferedInputStream, ArchiveStreamFactory, DetectArchiverTestCase, StringBuffer"
org.apache.commons.compress.ArchiveUtilsTest.testAsciiConversions,"ArchiveUtils, String, ArchiveUtilsTest"
org.apache.commons.compress.archivers.TarTestCase.testFileEntryFromFile,"FileOutputStream, TarTestCase, TarArchiveInputStream, File, TarArchiveEntry, FileInputStream, TarArchiveOutputStream, Date"
org.apache.commons.compress.archivers.zip.TestZipEncodings.testSimpleCp437Encoding,"String, TestZipEncodings, ZipEncoding, ZipEncodingHelper"
org.apache.commons.compress.archivers.zip.ZipShortTest.testFromBytes,"ZipShort, ZipShortTest"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromAndAddToAr,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, ArrayList, FileOutputStream, ChangeSetPerformer, List, ArArchiveEntry, ChangeSet, File, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.DetectArchiverTestCase.testDetection,"URL, StringBuffer, File, FileInputStream, BufferedInputStream, DetectArchiverTestCase, ClassLoader, ArchiveStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddChangeTwice,"ChangeSetTestCase, InputStream, ChangeSet, FileInputStream, Set, Iterator, Change, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.ZipShortTest.testEquals,"Integer, ZipShort, ZipShortTest"
org.apache.commons.compress.archivers.TarTestCase.testDirectoryEntryFromFile,"FileOutputStream, TarTestCase, TarArchiveInputStream, File, TarArchiveEntry, FileInputStream, TarArchiveOutputStream, Date"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromAndAddToTar,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, ArrayList, FileOutputStream, ChangeSetPerformer, List, ChangeSet, File, TarArchiveEntry, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.ZipTestCase.testExplicitFileEntry,"ZipArchiveOutputStream, File, ZipTestCase, FileInputStream, ZipFile, Date, ZipArchiveEntry"
org.apache.commons.compress.archivers.JarTestCase.testJarArchiveCreation,"ArchiveOutputStream, FileOutputStream, File, FileInputStream, IOUtils, ArchiveStreamFactory, JarTestCase, ZipArchiveEntry"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testParseOctal,"TarUtils, String, System, TarUtilsTest, Math"
org.apache.commons.compress.archivers.ArTestCase.testArUnarchive,"ArchiveInputStream, ArchiveOutputStream, FileOutputStream, InputStream, ArArchiveEntry, ArTestCase, File, FileInputStream, IOUtils, BufferedInputStream, OutputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.CpioTestCase.testCpioUnarchive,"ArchiveInputStream, ArchiveOutputStream, Map, FileOutputStream, InputStream, HashMap, StringBuffer, File, CpioArchiveEntry, FileInputStream, IOUtils, ArchiveEntry, OutputStream, CpioTestCase, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest.testExtraFieldMerging,"ZipExtraField, UnrecognizedExtraField, ZipShort, AsiExtraField, ZipArchiveEntryTest, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.Maven221MultiVolumeTest.testRead7ZipMultiVolumeArchiveForFile,"URL, URI, Object, File, ZipFile, Class, Maven221MultiVolumeTest"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testName,"TarUtils, TarUtilsTest, String"
org.apache.commons.compress.compressors.BZip2UtilsTestCase.testGetUncompressedFilename,"BZip2UtilsTestCase, BZip2Utils"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeletePlusAddSame,"ArchiveInputStream, BufferedReader, ChangeSetTestCase, FileOutputStream, InputStream, File, FileInputStream, List, ArchiveOutputStream, String, ChangeSetPerformer, FileReader, ChangeSet, BufferedInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest.testAddAsFirstExtraField,"UnrecognizedExtraField, ZipShort, AsiExtraField, ZipArchiveEntryTest, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testReadWinZipArchiveForStream,"URL, URI, Object, UTF8ZipFilesTest, ZipArchiveInputStream, File, FileInputStream, ArchiveEntry, Class"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteDir2,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, InputStream, List, ChangeSet, StringBuffer, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.ArchiveUtilsTest.testCompareAscii,"ArchiveUtils, ArchiveUtilsTest"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddToEmptyArchive,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, List, ZipArchiveEntry, InputStream, ChangeSet, File, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testASCIIFileRoundtripImplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testFinish,"ArchiveOutputStreamTest, ArchiveOutputStream, ByteArrayOutputStream, ArArchiveEntry, JarArchiveEntry, CpioArchiveEntry, TarArchiveEntry, ArchiveStreamFactory, ZipArchiveEntry"
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testCallSequenceCpio,"ArchiveOutputStreamTest, ArchiveOutputStream, ByteArrayOutputStream, InputStream, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testUtf8FileRoundtripNoEFSImplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddDeleteAdd,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, List, InputStream, ChangeSet, StringBuffer, File, FileInputStream, CpioArchiveEntry, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteDir3,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, InputStream, List, ChangeSet, StringBuffer, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.archivers.CpioTestCase.testCpioArchiveCreation,"ArchiveOutputStream, FileOutputStream, File, CpioArchiveEntry, FileInputStream, IOUtils, OutputStream, CpioTestCase, ArchiveStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddDeleteToOneFileArchive,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, List, InputStream, ChangeSet, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.compressors.BZip2TestCase.testBzip2Unarchive,"FileOutputStream, InputStream, BZip2TestCase, File, FileInputStream, IOUtils, CompressorStreamFactory"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testOverflow,"TarUtils, TarUtilsTest, String"
org.apache.commons.compress.archivers.TarTestCase.testExplicitFileEntry,"FileOutputStream, TarTestCase, TarArchiveInputStream, File, TarArchiveEntry, FileInputStream, TarArchiveOutputStream, Date"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteAddDelete,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, List, InputStream, ChangeSet, StringBuffer, File, FileInputStream, CpioArchiveEntry, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromAndAddToJar,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, ArrayList, FileOutputStream, ChangeSetPerformer, List, ChangeSet, JarArchiveEntry, File, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFile2,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, InputStream, ChangeSet, File, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testUtf8FileRoundtripExplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddChangeTwiceWithoutReplace,"ChangeSetTestCase, InputStream, ChangeSet, FileInputStream, Set, Iterator, Change, ZipArchiveEntry"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromAndAddToZip,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, List, ZipArchiveEntry, InputStream, ChangeSet, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testUtf8Interoperability,"String, UTF8ZipFilesTest, AbstractTestCase, StringBuffer, ZipFile, Enumeration, File, AssertionError, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest.testUnixMode,"ZipArchiveEntryTest, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testZipArchiveInputStreamReadsUnicodeFields,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, File, ZipFile, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.AsiExtraFieldTest.testModes,"AsiExtraFieldTest, AsiExtraField"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testRead7ZipArchiveForStream,"URL, URI, Object, UTF8ZipFilesTest, ZipArchiveInputStream, File, FileInputStream, ArchiveEntry, Class"
org.apache.commons.compress.archivers.memory.MemoryArchiveTestCase.testReading,"ArchiveInputStream, MemoryArchiveTestCase, MemoryArchiveEntry, ArchiveEntry, Object, MemoryArchiveInputStream"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteAddToOneFileArchive,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, List, InputStream, ChangeSet, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromAr,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, ArrayList, FileOutputStream, ChangeSetPerformer, List, ChangeSet, File, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.IOMethodsTest.testWriteJar,"JarArchiveEntry, ArchiveOutputStream, Object, ByteArrayOutputStream, IOMethodsTest, ArchiveStreamFactory"
org.apache.commons.compress.archivers.tar.TarArchiveEntryTest.testTarFileWithFSRoot,"FileOutputStream, TarArchiveInputStream, File, TarArchiveEntry, TarArchiveEntryTest, FileInputStream, TarArchiveOutputStream"
org.apache.commons.compress.archivers.zip.Maven221MultiVolumeTest.testRead7ZipMultiVolumeArchiveForStream,"URL, URI, Object, ZipArchiveInputStream, File, FileInputStream, ArchiveEntry, Class, IOException, Maven221MultiVolumeTest"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testUtf8FileRoundtripImplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.ZipLongTest.testToBytes,"ZipLong, ZipLongTest"
org.apache.commons.compress.IOMethodsTest.testReadJar,"ArchiveInputStream, Object, ByteArrayOutputStream, File, FileInputStream, ArchiveEntry, ArchiveStreamFactory, OutputStream, IOMethodsTest, StringBuffer"
org.apache.commons.compress.compressors.BZip2UtilsTestCase.testGetCompressedFilename,"BZip2UtilsTestCase, BZip2Utils"
org.apache.commons.compress.compressors.GZipTestCase.testGzipCreation,"FileOutputStream, File, FileInputStream, IOUtils, CompressorOutputStream, GZipTestCase, CompressorStreamFactory"
org.apache.commons.compress.DetectArchiverTestCase.testEmptyJarArchive,"ArchiveInputStream, File, FileInputStream, BufferedInputStream, ArchiveStreamFactory, DetectArchiverTestCase, StringBuffer"
org.apache.commons.compress.archivers.zip.TestZipEncodings.testSimpleCp850Encoding,"String, TestZipEncodings, ZipEncoding, ZipEncodingHelper"
org.apache.commons.compress.archivers.zip.AsiExtraFieldTest.testContent,"AsiExtraFieldTest, AsiExtraField, StringBuffer"
org.apache.commons.compress.archivers.zip.AsiExtraFieldTest.testReparse,"Exception, ZipShort, AsiExtraFieldTest, AsiExtraField"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testZipFileReadsUnicodeFields,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, ZipArchiveInputStream, UnicodePathExtraField, File, FileInputStream, ArchiveEntry, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.DetectArchiverTestCase.testEmptyCpioArchive,"ArchiveInputStream, File, FileInputStream, BufferedInputStream, ArchiveStreamFactory, DetectArchiverTestCase, StringBuffer"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testRead7ZipArchive,"URL, URI, Object, UTF8ZipFilesTest, File, ZipFile, Class"
org.apache.commons.compress.archivers.tar.TarUtilsTest.testRoundTripOctal,"TarUtils, TarUtilsTest"
org.apache.commons.compress.IOMethodsTest.testWriteCpio,"CpioArchiveEntry, ArchiveOutputStream, Object, ByteArrayOutputStream, IOMethodsTest, ArchiveStreamFactory"
org.apache.commons.compress.archivers.TarTestCase.testTarArchiveLongNameCreation,"ArchiveOutputStream, String, FileOutputStream, TarTestCase, File, TarArchiveEntry, FileInputStream, IOUtils, OutputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.ZipTestCase.testFileEntryFromFile,"ZipArchiveOutputStream, File, ZipTestCase, FileInputStream, ZipFile, Date, ZipArchiveEntry"
org.apache.commons.compress.archivers.jar.JarArchiveOutputStreamTest.testJarMarker,"FileOutputStream, File, ZipFile, JarArchiveOutputStreamTest, JarArchiveOutputStream, ZipArchiveEntry"
org.apache.commons.compress.IOMethodsTest.testReadZip,"ArchiveInputStream, Object, ByteArrayOutputStream, File, FileInputStream, ArchiveEntry, ArchiveStreamFactory, OutputStream, IOMethodsTest, StringBuffer"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFile,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, ChangeSetPerformer, InputStream, List, ChangeSet, File, FileInputStream, Iterator, ArchiveStreamFactory"
