Method,Used Classes
org.apache.commons.compress.archivers.ZipTestCase.testZipArchiveCreation,"ArchiveInputStream, ArchiveOutputStream, ArrayList, FileOutputStream, InputStream, List, StringBuffer, File, ZipTestCase, FileInputStream, IOUtils, ArchiveStreamFactory, OutputStream, ZipArchiveEntry"
org.apache.commons.compress.archivers.JarTestCase.testJarUnarchiveAll,"ArchiveInputStream, FileOutputStream, InputStream, File, FileInputStream, ArchiveEntry, IOUtils, OutputStream, JarTestCase, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipShortTest.testToBytes,"ZipShort, ZipShortTest"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testCP437FileRoundtripExplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.DetectCompressorTestCase.testDetection,
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testReadWinZipArchive,"URL, URI, Object, UTF8ZipFilesTest, File, ZipFile, Class"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddMoveDelete,
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteDir,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, InputStream, List, ChangeSet, StringBuffer, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipUtilTest.testAdjustToLong,"ZipUtilTest, ZipUtil"
org.apache.commons.compress.archivers.zip.ZipUtilTest.testZipLong,"ZipLong, ZipUtilTest, ZipUtil"
org.apache.commons.compress.archivers.cpio.CpioArchiveInputStreamTest.testCpioUnarchive,"CpioArchiveInputStream, CpioArchiveInputStreamTest, CpioArchiveEntry, FileInputStream, StringBuffer"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeletePlusAdd,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, InputStream, List, ZipArchiveEntry, ChangeSet, StringBuffer, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testRenameAndDelete,
org.apache.commons.compress.archivers.zip.TestZipEncodings.testNioCp1252Encoding,"String, TestZipEncodings, ZipEncoding, ZipEncodingHelper"
org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest.testExtraFields,"UnrecognizedExtraField, ZipShort, AsiExtraField, ZipArchiveEntryTest, ZipArchiveEntry"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromJar,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, ArrayList, FileOutputStream, List, ChangeSet, File, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.ArTestCase.testArArchiveCreation,"ArchiveOutputStream, FileOutputStream, ArArchiveEntry, ArTestCase, File, FileInputStream, IOUtils, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipUtilTest.testMinTime,"ZipUtilTest, ZipUtil"
org.apache.commons.compress.archivers.ArTestCase.testArDelete,"ArchiveInputStream, ArchiveOutputStream, String, ByteArrayOutputStream, FileOutputStream, InputStream, ArArchiveEntry, ArTestCase, File, FileInputStream, IOUtils, BufferedInputStream, OutputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipShortTest.testSign,"ZipShort, ZipShortTest"
org.apache.commons.compress.archivers.zip.ZipLongTest.testEquals,"ZipLong, ZipLongTest, Integer"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromZip,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, ArrayList, FileOutputStream, List, ChangeSet, File, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipLongTest.testSign,"ZipLong, ZipLongTest"
org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest.testParse,"Exception, ZipExtraField, System, ExtraFieldUtilsTest, ZipShort, AsiExtraField, ExtraFieldUtils, StringBuffer"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testASCIIFileRoundtripExplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.ZipLongTest.testClone,"ZipLong, ZipLongTest"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testUtf8FileRoundtripNoEFSExplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.ZipLongTest.testFromBytes,"ZipLong, ZipLongTest"
org.apache.commons.compress.DetectArchiverTestCase.testEmptyZipArchive,"ArchiveInputStream, File, FileInputStream, BufferedInputStream, ArchiveStreamFactory, DetectArchiverTestCase, StringBuffer"
org.apache.commons.compress.archivers.zip.TestZipEncodings.testSimpleCp437Encoding,"String, TestZipEncodings, ZipEncoding, ZipEncodingHelper"
org.apache.commons.compress.archivers.zip.ZipShortTest.testFromBytes,"ZipShort, ZipShortTest"
org.apache.commons.compress.DetectArchiverTestCase.testDetection,"URL, StringBuffer, File, FileInputStream, BufferedInputStream, DetectArchiverTestCase, ClassLoader, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipShortTest.testEquals,"Integer, ZipShort, ZipShortTest"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromAndAddToTar,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, ArrayList, FileOutputStream, List, ChangeSet, File, TarArchiveEntry, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.JarTestCase.testJarArchiveCreation,"ArchiveOutputStream, FileOutputStream, File, FileInputStream, IOUtils, ArchiveStreamFactory, JarTestCase, ZipArchiveEntry"
org.apache.commons.compress.archivers.ArTestCase.testArUnarchive,"ArchiveInputStream, ArchiveOutputStream, FileOutputStream, InputStream, ArArchiveEntry, ArTestCase, File, FileInputStream, IOUtils, BufferedInputStream, OutputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.CpioTestCase.testCpioUnarchive,"ArchiveInputStream, ArchiveOutputStream, String, Map, FileOutputStream, InputStream, System, HashMap, StringBuffer, File, CpioArchiveEntry, FileInputStream, IOUtils, ArchiveEntry, OutputStream, CpioTestCase, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest.testExtraFieldMerging,"ZipExtraField, UnrecognizedExtraField, ZipShort, AsiExtraField, ZipArchiveEntryTest, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest.testAddAsFirstExtraField,"UnrecognizedExtraField, ZipShort, AsiExtraField, ZipArchiveEntryTest, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testReadWinZipArchiveForStream,"URL, URI, Object, UTF8ZipFilesTest, ZipArchiveInputStream, File, FileInputStream, ArchiveEntry, Class"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddToEmptyArchive,
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testASCIIFileRoundtripImplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testUtf8FileRoundtripNoEFSImplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddDeleteAdd,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, InputStream, List, ZipArchiveEntry, ChangeSet, StringBuffer, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.archivers.CpioTestCase.testCpioArchiveCreation,"ArchiveOutputStream, FileOutputStream, File, CpioArchiveEntry, FileInputStream, IOUtils, OutputStream, CpioTestCase, ArchiveStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testAddDeleteToOneFileArchive,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, InputStream, List, ZipArchiveEntry, ChangeSet, StringBuffer, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.compressors.BZip2TestCase.testBzip2Unarchive,"FileOutputStream, InputStream, BZip2TestCase, File, FileInputStream, IOUtils, CompressorStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteAddDelete,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, InputStream, List, ZipArchiveEntry, ChangeSet, StringBuffer, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromAndAddToJar,"ArchiveInputStream, ArchiveOutputStream, ChangeSetTestCase, ArrayList, FileOutputStream, List, ChangeSet, JarArchiveEntry, File, FileInputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testUtf8FileRoundtripExplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFromAndAddToZip,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, InputStream, List, ZipArchiveEntry, ChangeSet, StringBuffer, File, FileInputStream, Iterator, ArchiveStreamFactory"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testUtf8Interoperability,"String, UTF8ZipFilesTest, AbstractTestCase, StringBuffer, ZipFile, Enumeration, File, AssertionError, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest.testUnixMode,"ZipArchiveEntryTest, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testZipArchiveInputStreamReadsUnicodeFields,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, File, ZipFile, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.AsiExtraFieldTest.testModes,"AsiExtraFieldTest, AsiExtraField"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testRead7ZipArchiveForStream,"URL, URI, Object, UTF8ZipFilesTest, ZipArchiveInputStream, File, FileInputStream, ArchiveEntry, Class"
org.apache.commons.compress.archivers.memory.MemoryArchiveTestCase.testReading,"ArchiveInputStream, MemoryArchiveTestCase, MemoryArchiveEntry, ArchiveEntry, Object, MemoryArchiveInputStream"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteAddToOneFileArchive,
org.apache.commons.compress.archivers.tar.TarArchiveEntryTest.testTarFileWithFSRoot,"FileOutputStream, TarArchiveInputStream, File, TarArchiveEntry, TarArchiveEntryTest, FileInputStream, TarArchiveOutputStream"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testUtf8FileRoundtripImplicitUnicodeExtra,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, UnicodePathExtraField, StringBuffer, File, ZipFile, Enumeration, AssertionError, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.archivers.zip.ZipLongTest.testToBytes,"ZipLong, ZipLongTest"
org.apache.commons.compress.compressors.GZipTestCase.testGzipCreation,"FileOutputStream, File, FileInputStream, IOUtils, CompressorOutputStream, GZipTestCase, CompressorStreamFactory"
org.apache.commons.compress.DetectArchiverTestCase.testEmptyJarArchive,"ArchiveInputStream, File, FileInputStream, BufferedInputStream, ArchiveStreamFactory, DetectArchiverTestCase, StringBuffer"
org.apache.commons.compress.archivers.zip.TestZipEncodings.testSimpleCp850Encoding,"String, TestZipEncodings, ZipEncoding, ZipEncodingHelper"
org.apache.commons.compress.archivers.zip.AsiExtraFieldTest.testContent,"AsiExtraFieldTest, AsiExtraField, StringBuffer"
org.apache.commons.compress.archivers.zip.AsiExtraFieldTest.testReparse,"Exception, ZipShort, AsiExtraFieldTest, AsiExtraField"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testZipFileReadsUnicodeFields,"ZipArchiveOutputStream, String, UTF8ZipFilesTest, ZipEncodingHelper, ByteBuffer, ZipArchiveInputStream, UnicodePathExtraField, File, FileInputStream, ArchiveEntry, ZipEncoding, ZipArchiveEntry"
org.apache.commons.compress.DetectArchiverTestCase.testEmptyCpioArchive,"ArchiveInputStream, File, FileInputStream, BufferedInputStream, ArchiveStreamFactory, DetectArchiverTestCase, StringBuffer"
org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest.testRead7ZipArchive,"URL, URI, Object, UTF8ZipFilesTest, File, ZipFile, Class"
org.apache.commons.compress.archivers.TarTestCase.testTarArchiveLongNameCreation,"ArchiveOutputStream, String, FileOutputStream, TarTestCase, File, TarArchiveEntry, FileInputStream, IOUtils, OutputStream, ArchiveStreamFactory"
org.apache.commons.compress.archivers.jar.JarArchiveOutputStreamTest.testJarMarker,"FileOutputStream, File, ZipFile, JarArchiveOutputStreamTest, JarArchiveOutputStream, ZipArchiveEntry"
org.apache.commons.compress.changes.ChangeSetTestCase.testDeleteFile,"ArchiveInputStream, ArchiveOutputStream, String, ChangeSetTestCase, FileOutputStream, InputStream, List, ChangeSet, StringBuffer, File, FileInputStream, Iterator, ArchiveStreamFactory"
