Method,Used Classes
org.apache.commons.math.distribution.PoissonDistributionTest.testMean,"PoissonDistributionTest, PoissonDistribution, PoissonDistributionImpl"
org.apache.commons.math.complex.ComplexFormatTest.testStaticFormatComplex,
org.apache.commons.math.stat.inference.ChiSquareTestTest.testChiSquareDataSetsComparisonEqualCounts,"UnknownDistributionChiSquareTest, ChiSquareTestTest"
org.apache.commons.math.fraction.FractionTest.testCompareTo,"Fraction, FractionTest"
org.apache.commons.math.distribution.GammaDistributionTest.testProbabilities,"StringBuilder, GammaDistributionTest, GammaDistribution, GammaDistributionImpl"
org.apache.commons.math.util.ResizableDoubleArrayTest.testWithInitialCapacity,"StringBuilder, RandomDataImpl, ResizableDoubleArray, ResizableDoubleArrayTest, RandomData"
org.apache.commons.math.special.ErfTest.testErf2576,"ErfTest, Erf, Math"
org.apache.commons.math.stat.inference.TTestFactoryTest.testTwoSampleTHeterscedastic,
org.apache.commons.math.complex.ComplexUtilsTest.testAcosInf,"ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.util.MathUtilsTest.testMulAndCheckLong,"MathUtilsTest, MathUtils"
org.apache.commons.math.analysis.RombergIntegratorTest.testParameters,"UnivariateRealIntegrator, SinFunction, RombergIntegrator, Object, RombergIntegratorTest"
org.apache.commons.math.complex.FrenchComplexFormatTest.testNegativeBoth,
org.apache.commons.math.complex.ComplexTest.testMultiplyNaN,"ComplexTest, Complex"
org.apache.commons.math.ode.HighamHall54IntegratorTest.testIncreasingTolerance,"HighamHall54Integrator, TestProblemHandler, Object, TestProblemAbstract, FirstOrderIntegrator, TestProblem1, Math, HighamHall54IntegratorTest"
org.apache.commons.math.complex.ComplexFormatTest.testPaseNegativeInfinity,
org.apache.commons.math.distribution.TDistributionTest.testInverseCumulativeProbabilities,
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testSerialization,"TestUtils, MultivariateSummaryStatisticsTest, Object, ByteArrayOutputStream, ObjectInputStream, MultivariateSummaryStatistics, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math.complex.FrenchComplexFormatTest.testSetRealFormatNull,
org.apache.commons.math.distribution.HypergeometricDistributionTest.testMoreLargeValues,"HypergeometricDistributionImpl, HypergeometricDistributionTest"
org.apache.commons.math.special.GammaTest.testLogGammaNan,"Gamma, GammaTest"
org.apache.commons.math.util.MathUtilsTest.testCosh,"MathUtilsTest, MathUtils"
org.apache.commons.math.linear.QRDecompositionImplTest.testAEqualQR,"QRDecomposition, RealMatrixImpl, RealMatrix, QRDecompositionImplTest, QRDecompositionImpl"
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest.testControlParameters,"Object, ArrayList, EstimatedParameter, LevenbergMarquardtEstimatorTest$Circle$PointModel, LevenbergMarquardtEstimatorTest$Circle, LevenbergMarquardtEstimator, LevenbergMarquardtEstimatorTest, Iterator, WeightedMeasurement, Math"
org.apache.commons.math.analysis.PolynomialFunctionLagrangeFormTest.testQuinticFunction,"PolynomialFunctionLagrangeForm, PolynomialFunctionLagrangeFormTest"
org.apache.commons.math.stat.CertifiedDataTest.testDescriptiveStatistics,"BufferedReader, Double, Object, String, SummaryStatistics, CertifiedDataTest, DescriptiveStatistics, Class, Method, InputStreamReader"
org.apache.commons.math.analysis.UnivariateRealSolverUtilsTest.testSolveAccuracyNull,"UnivariateRealSolverUtils, UnivariateRealSolverUtilsTest"
org.apache.commons.math.complex.FrenchComplexFormatTest.testSimpleWithDecimalsTrunc,
org.apache.commons.math.complex.FrenchComplexFormatTest.testSetImaginaryCharacterNull,
org.apache.commons.math.distribution.ChiSquareDistributionTest.testCumulativeProbabilities,
org.apache.commons.math.stat.inference.TestUtilsTest.testOneWayAnovaUtils,"TestUtilsTest, TestUtils, OneWayAnova, List"
org.apache.commons.math.distribution.NormalDistributionTest.testSetStandardDeviation,"NormalDistributionTest, Math, NormalDistribution"
org.apache.commons.math.special.GammaTest.testRegularizedGammaPositiveNan,"Gamma, GammaTest, MathException"
org.apache.commons.math.special.ErfTest.testErf3291,"ErfTest, Erf, Math"
org.apache.commons.math.complex.ComplexFormatTest.testNegativeInfinity,
org.apache.commons.math.util.MathUtilsTest.test0Choose0,"MathUtilsTest, MathUtils"
org.apache.commons.math.analysis.PolynomialSplineFunctionTest.testConstructor,"PolynomialSplineFunctionTest, PolynomialSplineFunction, PolynomialFunction, Arrays"
org.apache.commons.math.distribution.WeibullDistributionTest.testCumulativeProbabilities,
org.apache.commons.math.geometry.RotationTest.testSingularities,"StringBuilder, Rotation, Exception, RotationTest"
org.apache.commons.math.analysis.LaguerreSolverTest.testQuinticFunction,"LaguerreSolver, PolynomialFunction, UnivariateRealSolver, LaguerreSolverTest, Math"
org.apache.commons.math.analysis.NewtonSolverTest.testSerialization,"TestUtils, Object, NewtonSolverTest, ByteArrayOutputStream, ObjectInputStream, QuinticFunction, NewtonSolver, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math.complex.FrenchComplexFormatTest.testSetImaginaryCharacterEmpty,
org.apache.commons.math.MathExceptionTest.testSerialization,"MathConfigurationException, TestUtils, String, MathException, ByteArrayOutputStream, PrintStream, ObjectInputStream, MathExceptionTest, Class, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math.complex.ComplexTest.testPow,"ComplexTest, Complex"
org.apache.commons.math.complex.ComplexUtilsTest.testTanNull,"ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.util.MathUtilsTest.testFactorialFail,"MathUtilsTest, Double, MathUtils"
org.apache.commons.math.stat.inference.ChiSquareFactoryTest.testChiSquareLargeTestStatistic,
org.apache.commons.math.stat.regression.SimpleRegressionTest.testRandom,"SimpleRegressionTest, Random, SimpleRegression"
org.apache.commons.math.complex.ComplexTest.testCoshNaN,"ComplexTest, Complex"
org.apache.commons.math.complex.ComplexFormatTest.testZeroReal,
org.apache.commons.math.estimation.MinpackTest.testMinpackLinearFullRank,"StringBuilder, Object, EstimatedParameter, Arrays, MinpackTest$MinpackFunction$MinpackMeasurement, LevenbergMarquardtEstimator, MinpackTest$MinpackFunction, MinpackTest$LinearFullRankFunction, WeightedMeasurement, Math, MinpackTest"
org.apache.commons.math.distribution.CauchyDistributionTest.testIllegalArguments,
org.apache.commons.math.ode.FirstOrderConverterTest.testBigStep,"FirstOrderConverterTest, Object, ClassicalRungeKuttaIntegrator, FirstOrderConverterTest$Equations, Math, FirstOrderConverter"
org.apache.commons.math.distribution.NormalDistributionTest.testCumulativeProbabilities,
org.apache.commons.math.complex.ComplexFormatTest.testSimpleWithDecimals,
org.apache.commons.math.linear.RealMatrixImplTest.testGetColumnMatrix,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.complex.ComplexTest.testEqualsImaginaryDifference,"ComplexTest, Complex"
org.apache.commons.math.complex.FrenchComplexFormatTest.testSetImaginaryFormatNull,
org.apache.commons.math.ode.ThreeEighthesStepInterpolatorTest.testSerialization,"ContinuousOutputModel, Object, ByteArrayOutputStream, ThreeEighthesStepInterpolatorTest, ObjectInputStream, ThreeEighthesIntegrator, Random, TestProblem3, ObjectOutputStream, ByteArrayInputStream, Math, TestProblemAbstract"
org.apache.commons.math.ode.StepNormalizerTest.testBoundaries,"Object, StepNormalizerTest, StepNormalizerTest$1, StepNormalizer, TestProblem3, Math, FirstOrderIntegrator"
org.apache.commons.math.complex.ComplexTest.testDivide,"ComplexTest, Complex"
org.apache.commons.math.complex.ComplexUtilsTest.testAtanNull,"ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.util.MathUtilsTest.testSignInt,"MathUtilsTest, MathUtils"
org.apache.commons.math.complex.ComplexFormatTest.testParseZeroReal,
org.apache.commons.math.complex.FrenchComplexFormatTest.testParseDifferentImaginaryChar,
org.apache.commons.math.complex.ComplexUtilsTest.testCoshNaN,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.complex.ComplexTest.testTan,"ComplexTest, Complex"
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest.testTwoSets,"Object, EstimatedParameter, LevenbergMarquardtEstimatorTest$LinearProblem, LevenbergMarquardtEstimatorTest$LinearMeasurement, LevenbergMarquardtEstimator, HashMap, LevenbergMarquardtEstimatorTest, Set, WeightedMeasurement"
org.apache.commons.math.ode.DormandPrince54IntegratorTest.testSwitchingFunctions,"TestProblemHandler, Object, DormandPrince54IntegratorTest, TestProblemAbstract, DormandPrince54Integrator, TestProblem4$Stop, TestProblem4, TestProblem4$Bounce, Math, FirstOrderIntegrator"
org.apache.commons.math.linear.BigMatrixImplTest.testAddFail,"BigMatrixImplTest, BigMatrixImpl"
org.apache.commons.math.analysis.PolynomialFunctionNewtonFormTest.testLinearFunction,"PolynomialFunctionNewtonFormTest, PolynomialFunctionNewtonForm"
org.apache.commons.math.complex.ComplexUtilsTest.testSqrtImaginaryZero,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.util.MathUtilsTest.testBinomialCoefficient,"StringBuilder, MathUtils, MathUtilsTest, Math"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testRedundantEquations,"String, EstimatedParameter, GaussNewtonEstimator, GaussNewtonEstimatorTest$LinearMeasurement, SimpleEstimationProblem, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$LinearProblem, Iterator, WeightedMeasurement, HashSet"
org.apache.commons.math.distribution.WeibullDistributionTest.testSampling,
org.apache.commons.math.special.BetaTest.testLogBetaNanPositive,"Beta, BetaTest"
org.apache.commons.math.complex.ComplexFormatTest.testParseSimpleWithDecimalsTrunc,
org.apache.commons.math.complex.ComplexFormatTest.testNegativeBoth,
org.apache.commons.math.analysis.BisectionSolverTest.testSinZero,"SinFunction, Object, UnivariateRealSolver, BisectionSolverTest, BisectionSolver"
org.apache.commons.math.complex.ComplexTest.testExp,"ComplexTest, Complex"
org.apache.commons.math.complex.ComplexTest.testEqualsTrue,"ComplexTest, Complex"
org.apache.commons.math.linear.RealMatrixImplTest.testInverse,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.special.BetaTest.testLogBetaPositiveZero,"Beta, BetaTest"
org.apache.commons.math.ode.GraggBulirschStoerIntegratorTest.testIncreasingTolerance,"GraggBulirschStoerIntegratorTest, TestProblemHandler, GraggBulirschStoerIntegrator, Object, TestProblemAbstract, TestProblem1, Math, FirstOrderIntegrator"
org.apache.commons.math.linear.RealMatrixImplTest.testTranspose,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.fraction.FractionTest.testConstructorDouble,"Fraction, ConvergenceException, FractionTest"
org.apache.commons.math.complex.ComplexTest.testMultiplyNaNInf,"ComplexTest, Double, Complex"
org.apache.commons.math.complex.FrenchComplexFormatTest.testParseZeroImaginary,
org.apache.commons.math.stat.descriptive.rank.PercentileTest.testSingleton,"Double, PercentileTest, Percentile"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testQRColumnsPermutation,"EstimatedParameter, GaussNewtonEstimator, GaussNewtonEstimatorTest$LinearMeasurement, SimpleEstimationProblem, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$LinearProblem, Iterator, WeightedMeasurement, HashSet"
org.apache.commons.math.stat.descriptive.summary.SumTest.testWeightedConsistency,
org.apache.commons.math.complex.FrenchComplexFormatTest.testNegativeInfinity,
org.apache.commons.math.ode.DummyStepInterpolatorTest.testFixedState,"DummyStepInterpolatorTest, DummyStepInterpolator, Math"
org.apache.commons.math.util.MathUtilsTest.testMulAndCheck,"MathUtilsTest, MathUtils"
org.apache.commons.math.FunctionEvaluationExceptionTest.testConstructorPatternArguments,"FunctionEvaluationException, Double, String, FunctionEvaluationExceptionTest"
org.apache.commons.math.linear.RealMatrixImplTest.testAddFail,"RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.estimation.EstimatedParameterTest.testConstruction,"EstimatedParameterTest, String, EstimatedParameter, Math"
org.apache.commons.math.linear.RealMatrixImplTest.testDimensions,"RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.complex.ComplexUtilsTest.testPowInf,"ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testTrivial,"EstimatedParameter, GaussNewtonEstimator, GaussNewtonEstimatorTest$LinearMeasurement, SimpleEstimationProblem, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$LinearProblem, Iterator, WeightedMeasurement, HashSet"
org.apache.commons.math.fraction.FractionTest.testAdd,"Fraction, StringBuilder, Object, FractionTest"
org.apache.commons.math.complex.ComplexUtilsTest.testTanhInf,"ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.transform.FastCosineTransformerTest.testAdHocData,"FastFourierTransformer, FastCosineTransformerTest, Math, FastCosineTransformer"
org.apache.commons.math.analysis.BisectionSolverTest.testResetMaximalIterationCount,"Object, UnivariateRealSolver, BisectionSolverTest, QuinticFunction, BisectionSolver"
org.apache.commons.math.ode.GillIntegratorTest.testUnstableDerivative,"GillIntegrator, StepProblem, Object, GillIntegratorTest, FirstOrderIntegrator"
org.apache.commons.math.analysis.UnivariateRealSolverFactoryImplTest.testNewBrentSolverNull,"UnivariateRealSolverFactoryImplTest, UnivariateRealSolverFactory"
org.apache.commons.math.stat.inference.ChiSquareFactoryTest.testChiSquareDataSetsComparisonBadCounts,
org.apache.commons.math.complex.FrenchComplexFormatTest.testZeroReal,
org.apache.commons.math.ode.GraggBulirschStoerIntegratorTest.testSwitchingFunctions,"GraggBulirschStoerIntegrator, TestProblemHandler, Object, TestProblem4$Bounce, TestProblemAbstract, TestProblem4$Stop, TestProblem4, GraggBulirschStoerIntegratorTest, Math, FirstOrderIntegrator"
org.apache.commons.math.stat.StatUtilsTest.testMean,"StatUtilsTest, StatUtils"
org.apache.commons.math.geometry.Vector3DTest.testAdd,"Vector3D, Vector3DTest"
org.apache.commons.math.complex.ComplexTest.testCosh,"ComplexTest, Complex"
org.apache.commons.math.util.TransformerMapTest.testPutTransformer,"TransformerMapTest, DefaultTransformer, TransformerMap"
org.apache.commons.math.complex.ComplexTest.testEqualsRealDifference,"ComplexTest, Complex"
org.apache.commons.math.linear.BigMatrixImplTest.testIsSingular,"BigMatrixImplTest, BigMatrixImpl"
org.apache.commons.math.MathConfigurationExceptionTest.testConstructorPatternArguments,"Integer, MathConfigurationExceptionTest, String, MathConfigurationException"
org.apache.commons.math.linear.BigMatrixImplTest.testInverse,"BigMatrixImplTest, BigMatrix, BigMatrixImpl"
org.apache.commons.math.complex.ComplexUtilsTest.testSqrtPolar,"Math, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.stat.inference.TTestTest.testPaired,"TTest, TTestTest"
org.apache.commons.math.estimation.WeightedMeasurementTest.testConstruction,"WeightedMeasurementTest$MyMeasurement, EstimatedParameter, WeightedMeasurementTest, WeightedMeasurement, Math"
org.apache.commons.math.linear.RealMatrixImplTest.testTrace,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.util.MathUtilsTest.testHash,"MathUtilsTest, MathUtils"
org.apache.commons.math.complex.ComplexUtilsTest.testLog,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.ode.ThreeEighthesIntegratorTest.testDimensionCheck,"Object, ThreeEighthesIntegrator, TestProblem1, ThreeEighthesIntegratorTest, TestProblemAbstract"
org.apache.commons.math.distribution.NormalDistributionTest.testConsistency,
org.apache.commons.math.ode.DormandPrince54IntegratorTest.testVariableSteps,"Object, DormandPrince54IntegratorTest, TestProblemAbstract, DormandPrince54Integrator, DormandPrince54IntegratorTest$VariableHandler, StepInterpolator, TestProblem3, Math, FirstOrderIntegrator"
org.apache.commons.math.stat.descriptive.InteractionTest.testInteraction,"FourthMoment, Kurtosis, InteractionTest, Skewness, Variance, Mean"
org.apache.commons.math.special.GammaTest.testLogGammaZero,"Gamma, GammaTest"
org.apache.commons.math.linear.BigMatrixImplTest.testPremultiplyVector,"BigMatrix, BigDecimal, BigMatrixImpl, BigMatrixImplTest"
org.apache.commons.math.stat.FrequencyTest.testPcts,"Integer, Frequency, Long, FrequencyTest"
org.apache.commons.math.distribution.WeibullDistributionTest.testSetBeta,"WeibullDistribution, WeibullDistributionTest"
org.apache.commons.math.complex.ComplexTest.testCosNaN,"ComplexTest, Complex"
org.apache.commons.math.distribution.FDistributionTest.testIllegalArguments,
org.apache.commons.math.estimation.MinpackTest.testMinpackKowalikOsborne,"StringBuilder, Object, EstimatedParameter, Arrays, MinpackTest$MinpackFunction$MinpackMeasurement, LevenbergMarquardtEstimator, MinpackTest$MinpackFunction, MinpackTest$KowalikOsborneFunction, WeightedMeasurement, Math, MinpackTest"
org.apache.commons.math.analysis.SimpsonIntegratorTest.testQuinticFunction,"UnivariateRealIntegrator, Object, SimpsonIntegratorTest, SimpsonIntegrator, QuinticFunction, Math"
org.apache.commons.math.analysis.BisectionSolverTest.testResetRelativeAccuracy,"Object, UnivariateRealSolver, BisectionSolverTest, QuinticFunction, BisectionSolver"
org.apache.commons.math.estimation.MinpackTest.testMinpackChebyquad,"StringBuilder, Object, EstimatedParameter, Arrays, MinpackTest$MinpackFunction$MinpackMeasurement, MinpackTest$ChebyquadFunction, LevenbergMarquardtEstimator, MinpackTest$MinpackFunction, WeightedMeasurement, Math, MinpackTest"
org.apache.commons.math.analysis.PolynomialFunctionLagrangeFormTest.testLinearFunction,"PolynomialFunctionLagrangeForm, PolynomialFunctionLagrangeFormTest"
org.apache.commons.math.util.MathUtilsTest.testNextAfterSpecialCases,"MathUtilsTest, Double, MathUtils"
org.apache.commons.math.ode.ThreeEighthesIntegratorTest.testDecreasingSteps,"TestProblemHandler, ThreeEighthesIntegratorTest, Object, FirstOrderIntegrator, TestProblemFactory, ThreeEighthesIntegrator, Math, TestProblemAbstract"
org.apache.commons.math.analysis.PolynomialFunctionTest.testConstants,"PolynomialFunction, UnivariateRealFunction, PolynomialFunctionTest"
org.apache.commons.math.util.MathUtilsTest.testNextAfter,"MathUtilsTest, MathUtils"
org.apache.commons.math.complex.ComplexTest.testTanhInf,"ComplexTest, Complex"
org.apache.commons.math.complex.ComplexTest.testTanCritical,"ComplexTest, Complex"
org.apache.commons.math.analysis.SimpsonIntegratorTest.testSinFunction,"UnivariateRealIntegrator, Object, SimpsonIntegratorTest, SimpsonIntegrator, SinFunction, Math"
org.apache.commons.math.distribution.HypergeometricDistributionTest.testPopulationSize,"HypergeometricDistributionTest, HypergeometricDistribution, HypergeometricDistributionImpl"
org.apache.commons.math.complex.ComplexUtilsTest.testPowNaNBase,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.complex.ComplexUtilsTest.testsinhNull,"ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.stat.descriptive.moment.VectorialCovarianceTest.testBasicStats,"RealMatrix, VectorialCovarianceTest, VectorialCovariance"
org.apache.commons.math.estimation.MinpackTest.testMinpackBox3Dimensional,"MinpackTest$Box3DimensionalFunction, StringBuilder, Object, EstimatedParameter, Arrays, MinpackTest$MinpackFunction$MinpackMeasurement, LevenbergMarquardtEstimator, MinpackTest$MinpackFunction, WeightedMeasurement, Math, MinpackTest"
org.apache.commons.math.complex.ComplexTest.testSqrtRealZero,"ComplexTest, Complex"
org.apache.commons.math.stat.descriptive.moment.GeometricMeanTest.testSpecialValues,"GeometricMeanTest, Double, GeometricMean"
org.apache.commons.math.distribution.CauchyDistributionTest.testScale,"CauchyDistribution, CauchyDistributionTest, Math"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testMoreEstimatedParametersUnsorted,"EstimatedParameter, GaussNewtonEstimator, GaussNewtonEstimatorTest$LinearMeasurement, SimpleEstimationProblem, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$LinearProblem, Iterator, WeightedMeasurement, HashSet"
org.apache.commons.math.linear.RealMatrixImplTest.testLUDecomposition,"RealMatrix, InvalidMatrixException, RealMatrixImplTest, IllegalArgumentException, RealMatrixImpl"
org.apache.commons.math.fraction.FractionFormatTest.testParseInteger,"Fraction, ParseException, FractionFormat, FractionFormatTest"
org.apache.commons.math.linear.RealMatrixImplTest.testGetRowMatrix,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.estimation.GaussNewtonEstimatorTest.testCircleFittingBadInit,"Object, ArrayList, EstimatedParameter, GaussNewtonEstimatorTest$Circle$PointModel, GaussNewtonEstimator, GaussNewtonEstimatorTest, GaussNewtonEstimatorTest$Circle, Iterator, WeightedMeasurement, Math"
org.apache.commons.math.stat.descriptive.moment.MeanTest.testSmallSamples,"Mean, MeanTest, Double"
org.apache.commons.math.ode.MidpointIntegratorTest.testBigStep,"TestProblemHandler, MidpointIntegratorTest, Object, TestProblemAbstract, MidpointIntegrator, TestProblem1, FirstOrderIntegrator"
org.apache.commons.math.ode.MidpointIntegratorTest.testDimensionCheck,"MidpointIntegratorTest, Object, TestProblem1, MidpointIntegrator, TestProblemAbstract"
org.apache.commons.math.complex.ComplexFormatTest.testParsePositiveInfinity,
org.apache.commons.math.analysis.BisectionSolverTest.testSetFunctionValueAccuracy,"Object, UnivariateRealSolver, BisectionSolverTest, QuinticFunction, BisectionSolver"
org.apache.commons.math.distribution.ExponentialDistributionTest.testInverseCumulativeProbabilities,
org.apache.commons.math.analysis.NevilleInterpolatorTest.testSinFunction,"Object, UnivariateRealFunction, NevilleInterpolatorTest, SinFunction, NevilleInterpolator, UnivariateRealInterpolator, Math, IllegalArgumentException"
org.apache.commons.math.complex.ComplexTest.testLogZero,"ComplexTest, Complex"
org.apache.commons.math.linear.BigMatrixImplTest.testGetRowMatrix,"BigMatrixImplTest, BigMatrix, BigMatrixImpl"
org.apache.commons.math.geometry.RotationTest.testComposeInverse,"Rotation, RotationTest, Vector3D"
org.apache.commons.math.linear.RealMatrixImplTest.testCopyFunctions,"RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.stat.StatUtilsTest.testMin,"StatUtilsTest, StatUtils"
org.apache.commons.math.special.BetaTest.testRegularizedBetaPositiveZeroPositive,"MathException, Beta, BetaTest"
org.apache.commons.math.complex.ComplexUtilsTest.testAcos,"Math, Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.ode.DormandPrince54IntegratorTest.testDimensionCheck,"Object, DormandPrince54IntegratorTest, TestProblem1, DormandPrince54Integrator, TestProblemAbstract"
org.apache.commons.math.complex.FrenchComplexFormatTest.testPositiveInfinity,
org.apache.commons.math.distribution.TDistributionTest.testDfAccessors,"TDistributionTest, TDistribution"
org.apache.commons.math.linear.RealMatrixImplTest.testGetVectors,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.ode.DormandPrince54StepInterpolatorTest.testSerialization,"ContinuousOutputModel, Object, ByteArrayOutputStream, DormandPrince54Integrator, ObjectInputStream, Random, TestProblem3, ObjectOutputStream, ByteArrayInputStream, Math, TestProblemAbstract, DormandPrince54StepInterpolatorTest"
org.apache.commons.math.fraction.FractionTest.testMultiply,"Fraction, FractionTest"
org.apache.commons.math.distribution.WeibullDistributionTest.testBeta,"WeibullDistribution, WeibullDistributionTest, Math"
org.apache.commons.math.distribution.FDistributionTest.testDfAccessors,"FDistributionTest, FDistribution"
org.apache.commons.math.complex.ComplexUtilsTest.testLogZero,"ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.complex.ComplexUtilsTest.testAsin,"Complex, ComplexUtils, ComplexUtilsTest"
org.apache.commons.math.analysis.BrentSolverTest.testSinZero,"BrentSolverTest, Object, UnivariateRealSolver, SinFunction, BrentSolver, SecantSolver"
org.apache.commons.math.util.MathUtilsTest.testSinhNaN,"MathUtilsTest, Double, MathUtils"
org.apache.commons.math.util.MathUtilsTest.testFactorial,"StringBuilder, MathUtilsTest, Math, MathUtils"
org.apache.commons.math.distribution.ExponentialDistributionTest.testCumulativeProbabilityExtremes,ExponentialDistributionTest
org.apache.commons.math.distribution.TDistributionTest.testIllegalArguments,
