Method,Used Classes
org.apache.commons.math.linear.BlockFieldMatrixTest.testWalk,"Fraction, FractionField, BlockFieldMatrixTest, FieldMatrix, BlockFieldMatrixTest$GetVisitor, DefaultFieldMatrixChangingVisitor, BlockFieldMatrixTest$SetVisitor, BlockFieldMatrix, DefaultFieldMatrixPreservingVisitor"
org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest.testMath341,"PolynomialFunction, UnivariateRealFunction, PolynomialFunctionTest"
org.apache.commons.math.distribution.NormalDistributionTest.testDensity,"Double, NormalDistributionImpl, NormalDistributionTest, NormalDistribution"
org.apache.commons.math.analysis.solvers.BrentSolverTest.testSinZero,"BrentSolverTest, Object, UnivariateRealSolver, SinFunction, BrentSolver, SecantSolver"
org.apache.commons.math.complex.ComplexTest.testSubtract,"ComplexTest, Complex"
org.apache.commons.math.geometry.Vector3DTest.testVectorialProducts,"Vector3D, Vector3DTest, Math"
org.apache.commons.math.linear.BlockRealMatrixTest.testGetSetRowMatrixLarge,"RealMatrix, BlockRealMatrixTest, BlockRealMatrix"
org.apache.commons.math.stat.inference.TTestFactoryTest.testSmallSamples,
org.apache.commons.math.fraction.FractionFormatTest.testFormatImproper,"Fraction, FractionFormat, FractionFormatTest"
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatisticsTest.testN0andN1Conditions,
org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest.testLinear,"PolynomialFunction, UnivariateRealFunction, PolynomialFunctionTest"
org.apache.commons.math.linear.SingularValueSolverTest.testConditionNumber,"SingularValueDecompositionImpl, MatrixUtils, SingularValueSolverTest"
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testFirstLegendrePolynomials,"PolynomialsUtils, PolynomialFunction, PolynomialsUtilsTest"
org.apache.commons.math.linear.BlockFieldMatrixTest.testTranspose,"BlockFieldMatrixTest, FieldDecompositionSolver, FieldLUDecompositionImpl, FieldMatrix, BlockFieldMatrix"
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest.testMoreEstimatedParametersUnsorted,"Object, EstimatedParameter, LevenbergMarquardtEstimatorTest$LinearProblem, LevenbergMarquardtEstimatorTest$LinearMeasurement, LevenbergMarquardtEstimator, LevenbergMarquardtEstimatorTest, WeightedMeasurement, HashSet"
org.apache.commons.math.complex.ComplexTest.testScalarMultiplyNaN,"ComplexTest, Complex"
org.apache.commons.math.linear.BiDiagonalTransformerTest.testDimensions,"RealMatrix, MatrixUtils, BiDiagonalTransformer, BiDiagonalTransformerTest"
org.apache.commons.math.linear.CholeskyDecompositionImplTest.testNotSymmetricMatrixException,"MatrixUtils, CholeskyDecompositionImpl, CholeskyDecompositionImplTest"
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testNonInversible,"Object, LevenbergMarquardtOptimizerTest, BlockRealMatrix, LevenbergMarquardtOptimizer, RealMatrix, LevenbergMarquardtOptimizerTest$LinearProblem$1, Math, LevenbergMarquardtOptimizerTest$LinearProblem"
org.apache.commons.math.optimization.linear.SimplexSolverTest.testModelWithNoArtificialVars,"SimplexSolverTest, SimplexSolver, LinearConstraint, ArrayList, Collection, LinearObjectiveFunction, RealPointValuePair"
org.apache.commons.math.linear.BlockFieldMatrixTest.testGetSetColumnMatrixLarge,"Fraction, FractionField, BlockFieldMatrixTest, FieldMatrix, BlockFieldMatrix"
org.apache.commons.math.estimation.EstimatedParameterTest.testBound,"EstimatedParameterTest, EstimatedParameter"
org.apache.commons.math.complex.ComplexTest.testSqrt1z,"ComplexTest, Complex"
org.apache.commons.math.linear.RealMatrixImplTest.testGetRow,"RealMatrix, Double, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.distribution.ExponentialDistributionTest.testInverseCumulativeProbabilityExtremes,ExponentialDistributionTest
org.apache.commons.math.analysis.ComposableFunctionTest.testIdentity,"ComposableFunctionTest, ComposableFunction"
org.apache.commons.math.util.OpenIntToFieldTest.testConcurrentModification,"Fraction, Map, OpenIntToFieldHashMap$Iterator, OpenIntToFieldTest, OpenIntToFieldHashMap, Set, Map$Entry, Integer, Iterator"
org.apache.commons.math.linear.FieldMatrixImplTest.testSetColumn,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.util.OpenIntToFieldTest.testPutAndGetWith0ExpectedSize,"OpenIntToFieldHashMap, OpenIntToFieldTest"
org.apache.commons.math.complex.ComplexTest.testAcosInf,"ComplexTest, Complex"
org.apache.commons.math.stat.descriptive.rank.MaxTest.testNaNs,"Double, MaxTest, Max"
org.apache.commons.math.fraction.BigFractionTest.testSerial,"BigFraction, TestUtils, ByteArrayOutputStream, BigFractionTest, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testGetSubMatrix,"Array2DRowRealMatrixTest, RealMatrix, Array2DRowRealMatrix"
org.apache.commons.math.genetics.RandomKeyTest.testIdentityPermutation,"Arrays, DummyRandomKey, RandomKey, RandomKeyTest, List"
org.apache.commons.math.ConvergenceExceptionTest.testConstructorPatternArguments,"String, LocalizedFormats, ConvergenceException, Integer, ConvergenceExceptionTest"
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testFirstChebyshevPolynomials,"PolynomialsUtils, PolynomialFunction, PolynomialsUtilsTest"
org.apache.commons.math.complex.ComplexFormatTest.testPositiveInfinity,
org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testIncreasingTolerance,"TestProblemHandler, Object, TestProblemAbstract, DormandPrince853IntegratorTest, TestProblem1, DormandPrince853Integrator, Math, FirstOrderIntegrator"
org.apache.commons.math.ode.nonstiff.GillIntegratorTest.testSmallStep,"TestProblemHandler, Object, TestProblemAbstract, GillIntegrator, GillIntegratorTest, TestProblem1, FirstOrderIntegrator"
org.apache.commons.math.util.ResizableDoubleArrayTest.testSetNumberOfElements,"ResizableDoubleArrayTest, ResizableDoubleArray, DoubleArray"
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeFormTest.testLinearFunction,"PolynomialFunctionLagrangeForm, PolynomialFunctionLagrangeFormTest"
org.apache.commons.math.linear.SingularValueDecompositionImplTest.testUOrthogonal,"RealMatrix, SingularValueDecompositionImplTest, MatrixUtils, SingularValueDecompositionImpl"
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolatorTest.testExpm1Function,"DividedDifferenceInterpolatorTest, DividedDifferenceInterpolator, UnivariateRealFunction, Object, IllegalArgumentException, UnivariateRealInterpolator, Math, Expm1Function"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testCopySubMatrix,"Array2DRowRealMatrixTest, RealMatrix, Array2DRowRealMatrix"
org.apache.commons.math.stat.regression.SimpleRegressionTest.testPerfect,"SimpleRegressionTest, SimpleRegression"
org.apache.commons.math.distribution.FDistributionTest.testDensities,
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testFirstHermitePolynomials,"PolynomialsUtils, PolynomialFunction, PolynomialsUtilsTest"
org.apache.commons.math.analysis.polynomials.PolynomialFunctionNewtonFormTest.testParameters,"PolynomialFunctionNewtonFormTest, PolynomialFunctionNewtonForm"
org.apache.commons.math.util.MathUtilsTest.testIndicatorInt,"MathUtilsTest, MathUtils"
org.apache.commons.math.distribution.PoissonDistributionTest.testMean,"PoissonDistributionTest, PoissonDistribution, PoissonDistributionImpl"
org.apache.commons.math.linear.CholeskySolverTest.testDeterminant,"MatrixUtils, CholeskyDecompositionImpl, CholeskySolverTest"
org.apache.commons.math.linear.SparseRealMatrixTest.testGetRowVector,"SparseRealMatrixTest, RealMatrix, ArrayRealVector, OpenMapRealMatrix"
org.apache.commons.math.linear.FieldMatrixImplTest.testCopySubMatrix,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.complex.ComplexFormatTest.testStaticFormatComplex,
org.apache.commons.math.stat.inference.ChiSquareTestTest.testChiSquareDataSetsComparisonEqualCounts,"UnknownDistributionChiSquareTest, ChiSquareTestTest"
org.apache.commons.math.linear.FieldMatrixImplTest.testPremultiply,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.fraction.FractionTest.testCompareTo,"Fraction, FractionTest"
org.apache.commons.math.distribution.GammaDistributionTest.testProbabilities,"StringBuilder, GammaDistributionTest, GammaDistribution, GammaDistributionImpl"
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testQRColumnsPermutation,"Object, LevenbergMarquardtOptimizerTest, BlockRealMatrix, LevenbergMarquardtOptimizer, RealMatrix, LevenbergMarquardtOptimizerTest$LinearProblem$1, VectorialPointValuePair, LevenbergMarquardtOptimizerTest$LinearProblem"
org.apache.commons.math.util.ResizableDoubleArrayTest.testWithInitialCapacity,"StringBuilder, RandomDataImpl, ResizableDoubleArray, ResizableDoubleArrayTest, RandomData"
org.apache.commons.math.analysis.interpolation.SplineInterpolatorTest.testInterpolateLinearDegenerateTwoSegment,"PolynomialFunction, UnivariateRealFunction, SplineInterpolatorTest, SplineInterpolator, PolynomialSplineFunction, UnivariateRealInterpolator"
org.apache.commons.math.analysis.interpolation.LoessInterpolatorTest.testOnStraightLine,"LoessInterpolatorTest, LoessInterpolator"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testGetRowVector,"Array2DRowRealMatrix, ArrayRealVector, RealMatrix, Array2DRowRealMatrixTest"
org.apache.commons.math.special.ErfTest.testErf2576,"ErfTest, Erf, Math"
org.apache.commons.math.analysis.solvers.LaguerreSolverTest.testLinearFunction,"LaguerreSolver, PolynomialFunction, UnivariateRealSolver, LaguerreSolverTest, Math"
org.apache.commons.math.stat.inference.TTestFactoryTest.testTwoSampleTHeterscedastic,
org.apache.commons.math.util.MathUtilsTest.testMulAndCheckLong,"MathUtilsTest, MathUtils"
org.apache.commons.math.complex.FrenchComplexFormatTest.testNegativeBoth,
org.apache.commons.math.complex.ComplexTest.testMultiplyNaN,"ComplexTest, Complex"
org.apache.commons.math.analysis.integration.SimpsonIntegratorTest.testQuinticFunction,"UnivariateRealIntegrator, Object, SimpsonIntegratorTest, SimpsonIntegrator, QuinticFunction, Math"
org.apache.commons.math.ode.nonstiff.GillIntegratorTest.testStepSize,"GillIntegratorTest$2, Object, GillIntegrator, StepInterpolator, GillIntegratorTest, GillIntegratorTest$1, FirstOrderIntegrator"
org.apache.commons.math.linear.LUDecompositionImplTest.testDimensions,"RealMatrix, LUDecomposition, LUDecompositionImpl, MatrixUtils, LUDecompositionImplTest"
org.apache.commons.math.complex.ComplexFormatTest.testPaseNegativeInfinity,
org.apache.commons.math.linear.BlockFieldMatrixTest.testSetRowMatrix,"FieldMatrix, BlockFieldMatrix, BlockFieldMatrixTest"
org.apache.commons.math.distribution.TDistributionTest.testInverseCumulativeProbabilities,
org.apache.commons.math.analysis.BinaryFunctionTest.testMultiply,"BinaryFunction, BinaryFunctionTest"
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtilsTest.testSolveNoRoot,"UnivariateRealSolverUtils, UnivariateRealSolverUtilsTest"
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testEvents,"GraggBulirschStoerIntegrator, TestProblemHandler, Object, TestProblem4$Bounce, TestProblemAbstract, TestProblem4$Stop, TestProblem4, Collection, GraggBulirschStoerIntegratorTest, Math, FirstOrderIntegrator"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testSerialization,"TestUtils, MultivariateSummaryStatisticsTest, Object, ByteArrayOutputStream, ObjectInputStream, MultivariateSummaryStatistics, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math.complex.FrenchComplexFormatTest.testSetRealFormatNull,
org.apache.commons.math.analysis.integration.SimpsonIntegratorTest.testSinFunction,"UnivariateRealIntegrator, Object, SimpsonIntegratorTest, SimpsonIntegrator, SinFunction, Math"
org.apache.commons.math.linear.FieldMatrixImplTest.testGetSubMatrix,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerStepInterpolatorTest.checklone,"GraggBulirschStoerStepInterpolatorTest$1, GraggBulirschStoerIntegrator, Object, GraggBulirschStoerStepInterpolatorTest, StepInterpolator, TestProblem3, Math, TestProblemAbstract"
org.apache.commons.math.distribution.HypergeometricDistributionTest.testMoreLargeValues,"HypergeometricDistributionImpl, StringBuilder, HypergeometricDistributionTest"
org.apache.commons.math.analysis.integration.LegendreGaussIntegratorTest.testQuinticFunction,"UnivariateRealIntegrator, Object, LegendreGaussIntegrator, QuinticFunction, LegendreGaussIntegratorTest"
org.apache.commons.math.special.GammaTest.testLogGammaNan,"Gamma, GammaTest"
org.apache.commons.math.util.MathUtilsTest.testCosh,"MathUtilsTest, MathUtils"
org.apache.commons.math.linear.QRDecompositionImplTest.testAEqualQR,"DefaultRealMatrixChangingVisitor, QRDecomposition, RealMatrix, QRDecompositionImplTest$3, MatrixUtils, Random, QRDecompositionImplTest, QRDecompositionImpl"
org.apache.commons.math.stat.ranking.NaturalRankingTest.testNaNsMinimalTiesMaximum,"NaturalRanking, NaturalRankingTest"
org.apache.commons.math.linear.FieldMatrixImplTest.testAddFail,"FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.fraction.FractionFieldTest.testSerial,"TestUtils, FractionField, ByteArrayOutputStream, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream, FractionFieldTest"
org.apache.commons.math.estimation.LevenbergMarquardtEstimatorTest.testControlParameters,"Object, ArrayList, EstimatedParameter, LevenbergMarquardtEstimatorTest$Circle$PointModel, LevenbergMarquardtEstimatorTest$Circle, LevenbergMarquardtEstimator, LevenbergMarquardtEstimatorTest, Iterator, WeightedMeasurement, Math"
org.apache.commons.math.stat.CertifiedDataTest.testDescriptiveStatistics,"BufferedReader, Double, Object, String, SummaryStatistics, CertifiedDataTest, DescriptiveStatistics, Class, Method, InputStreamReader"
org.apache.commons.math.ode.nonstiff.ThreeEighthesStepInterpolatorTest.derivativesConsistency,"Object, FirstOrderIntegrator, ThreeEighthesStepInterpolatorTest, StepInterpolatorTestUtils$1, StepInterpolator, ThreeEighthesIntegrator, TestProblem3, StepInterpolatorTestUtils, Math, TestProblemAbstract"
org.apache.commons.math.ode.nonstiff.ThreeEighthesIntegratorTest.testBigStep,"TestProblemHandler, Object, TestProblemAbstract, ThreeEighthesIntegrator, TestProblem1, ThreeEighthesIntegratorTest, FirstOrderIntegrator"
org.apache.commons.math.complex.FrenchComplexFormatTest.testSimpleWithDecimalsTrunc,
org.apache.commons.math.complex.FrenchComplexFormatTest.testSetImaginaryCharacterNull,
org.apache.commons.math.distribution.ChiSquareDistributionTest.testCumulativeProbabilities,
org.apache.commons.math.ode.nonstiff.DormandPrince853StepInterpolatorTest.checklone,"Object, DormandPrince853StepInterpolatorTest, DormandPrince853StepInterpolatorTest$1, StepInterpolator, TestProblem3, DormandPrince853Integrator, Math, TestProblemAbstract"
org.apache.commons.math.ode.nonstiff.ThreeEighthesIntegratorTest.testDimensionCheck,"Object, ThreeEighthesIntegrator, TestProblem1, ThreeEighthesIntegratorTest, TestProblemAbstract"
org.apache.commons.math.stat.inference.TestUtilsTest.testOneWayAnovaUtils,"TestUtilsTest, TestUtils, OneWayAnova, List"
org.apache.commons.math.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest.testParaboloid,"Object, SmoothingPolynomialBicubicSplineInterpolatorTest, SmoothingPolynomialBicubicSplineInterpolatorTest$2, BivariateRealGridInterpolator, SmoothingPolynomialBicubicSplineInterpolator, BivariateRealFunction, Math"
org.apache.commons.math.optimization.direct.NelderMeadTest.testMaxEvaluations,"Object, NelderMead, NelderMeadTest$Powell, SimpleRealPointChecker, NelderMeadTest, FunctionEvaluationException"
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testInconsistentSizes,"Object, LevenbergMarquardtOptimizerTest, BlockRealMatrix, LevenbergMarquardtOptimizer, RealMatrix, LevenbergMarquardtOptimizerTest$LinearProblem$1, VectorialPointValuePair, LevenbergMarquardtOptimizerTest$LinearProblem"
org.apache.commons.math.distribution.NormalDistributionTest.testSetStandardDeviation,"NormalDistributionTest, Math, NormalDistribution"
org.apache.commons.math.genetics.RandomKeyTest.testRandomPermutation,"RandomKey, RandomKeyTest, DummyRandomKey"
org.apache.commons.math.special.GammaTest.testRegularizedGammaPositiveNan,"Gamma, GammaTest, MathException"
org.apache.commons.math.special.ErfTest.testErf3291,"ErfTest, Erf, Math"
org.apache.commons.math.linear.SparseRealMatrixTest.testAddFail,"SparseRealMatrixTest, OpenMapRealMatrix"
org.apache.commons.math.complex.ComplexFormatTest.testNegativeInfinity,
org.apache.commons.math.util.MathUtilsTest.test0Choose0,"MathUtilsTest, MathUtils"
org.apache.commons.math.distribution.WeibullDistributionTest.testCumulativeProbabilities,
org.apache.commons.math.ode.sampling.DummyStepInterpolatorTest.testNoReset,"DummyStepInterpolatorTest, DummyStepInterpolator, Math"
org.apache.commons.math.geometry.RotationTest.testSingularities,"StringBuilder, Rotation, Exception, RotationTest"
org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest.testNoDependency,"NonLinearConjugateGradientOptimizerTest$LinearProblem, Object, BlockRealMatrix, NonLinearConjugateGradientOptimizerTest$LinearProblem$2, RealMatrix, NonLinearConjugateGradientOptimizerTest$LinearProblem$1, SimpleScalarValueChecker, RealPointValuePair, NonLinearConjugateGradientOptimizer, NonLinearConjugateGradientOptimizerTest"
org.apache.commons.math.analysis.interpolation.TricubicSplineInterpolatingFunctionTest.testPlane,"Object, TricubicSplineInterpolatingFunctionTest$1, TrivariateRealFunction, TricubicSplineInterpolatingFunction, TricubicSplineInterpolatingFunctionTest"
org.apache.commons.math.linear.RealMatrixImplTest.testGetRowVector,"RealMatrix, ArrayRealVector, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.linear.ArrayRealVectorTest.testMisc,"ArrayRealVector, ArrayRealVectorTest, String"
org.apache.commons.math.optimization.general.MinpackTest.testMinpackJennrichSampson,"Object, Arrays, LevenbergMarquardtOptimizer, MinpackTest$MinpackFunction, MinpackTest$JennrichSampsonFunction, VectorialPointValuePair, MinpackTest$MinpackFunction$1, Math, MinpackTest"
org.apache.commons.math.ode.nonstiff.EulerIntegratorTest.testBigStep,"TestProblemHandler, Object, TestProblemAbstract, EulerIntegratorTest, EulerIntegrator, TestProblem1, FirstOrderIntegrator"
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtilsTest.testSolveNull,"UnivariateRealSolverUtils, UnivariateRealSolverUtilsTest"
org.apache.commons.math.complex.FrenchComplexFormatTest.testSetImaginaryCharacterEmpty,
org.apache.commons.math.complex.ComplexTest.testScalarMultiply,"ComplexTest, Complex"
org.apache.commons.math.MathExceptionTest.testSerialization,"MathConfigurationException, TestUtils, DummyLocalizable, MathException, ByteArrayOutputStream, String, PrintStream, Localizable, ObjectInputStream, MathExceptionTest, Class, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math.complex.ComplexTest.testPow,"ComplexTest, Complex"
org.apache.commons.math.optimization.linear.SimplexSolverTest.testMath272,"SimplexSolverTest, SimplexSolver, LinearConstraint, ArrayList, Collection, LinearObjectiveFunction, RealPointValuePair"
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatisticsTest.testSetterIllegalState,
org.apache.commons.math.linear.SingularValueDecompositionImplTest.testMoreColumns,"EigenDecompositionImplTest, SingularValueDecompositionImpl, SingularValueDecomposition, RealMatrix, SingularValueDecompositionImplTest, MatrixUtils, Random, Math"
org.apache.commons.math.ode.nonstiff.ThreeEighthesIntegratorTest.testSmallStep,"TestProblemHandler, Object, TestProblemAbstract, ThreeEighthesIntegrator, TestProblem1, ThreeEighthesIntegratorTest, FirstOrderIntegrator"
org.apache.commons.math.util.MathUtilsTest.testFactorialFail,"MathUtilsTest, Double, MathUtils"
org.apache.commons.math.stat.inference.ChiSquareFactoryTest.testChiSquareLargeTestStatistic,
org.apache.commons.math.stat.regression.SimpleRegressionTest.testRandom,"SimpleRegressionTest, Random, SimpleRegression"
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testLegendreDifferentials,"PolynomialsUtils, PolynomialFunction, PolynomialsUtilsTest"
org.apache.commons.math.linear.TriDiagonalTransformerTest.testQOrthogonal,"RealMatrix, TriDiagonalTransformer, MatrixUtils, TriDiagonalTransformerTest"
org.apache.commons.math.complex.ComplexTest.testCoshNaN,"ComplexTest, Complex"
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testCircleFitting,"Object, LevenbergMarquardtOptimizerTest, ArrayList, Arrays, LevenbergMarquardtOptimizer, LevenbergMarquardtOptimizerTest$Circle, Point2D$Double, LevenbergMarquardtOptimizerTest$Circle$1, VectorialPointValuePair, Iterator, Math"
org.apache.commons.math.fraction.BigFractionTest.testNegate,"BigFractionTest, BigFraction"
org.apache.commons.math.complex.ComplexFormatTest.testZeroReal,
org.apache.commons.math.ode.nonstiff.AdamsBashforthIntegratorTest.backward,"TestProblemHandler, Object, AdamsBashforthIntegrator, TestProblemAbstract, TestProblem5, TestProblem1, AdamsBashforthIntegratorTest, Math, FirstOrderIntegrator"
org.apache.commons.math.analysis.interpolation.LoessInterpolatorTest.testUnequalSizeArguments,"LoessInterpolatorTest, LoessInterpolator"
org.apache.commons.math.estimation.MinpackTest.testMinpackLinearFullRank,"StringBuilder, Object, EstimatedParameter, Arrays, MinpackTest$MinpackFunction$MinpackMeasurement, LevenbergMarquardtEstimator, MinpackTest$MinpackFunction, MinpackTest$LinearFullRankFunction, WeightedMeasurement, Math, MinpackTest"
org.apache.commons.math.linear.QRSolverTest.testOverdetermined,"DefaultRealMatrixChangingVisitor, QRSolverTest$1, QRSolverTest, RealMatrix, MatrixUtils, QRSolverTest$2, Random, DecompositionSolver, QRDecompositionImpl"
org.apache.commons.math.distribution.CauchyDistributionTest.testIllegalArguments,
org.apache.commons.math.ode.FirstOrderConverterTest.testBigStep,"FirstOrderConverterTest, Object, ClassicalRungeKuttaIntegrator, FirstOrderConverterTest$Equations, Math, FirstOrderConverter"
org.apache.commons.math.distribution.NormalDistributionTest.testCumulativeProbabilities,
org.apache.commons.math.util.MathUtilsTest.testLcmLong,"MathUtilsTest, MathUtils"
org.apache.commons.math.complex.ComplexFormatTest.testSimpleWithDecimals,
org.apache.commons.math.stat.clustering.EuclideanIntegerPointTest.testArrayIsReference,"EuclideanIntegerPointTest, EuclideanIntegerPoint"
org.apache.commons.math.linear.RealMatrixImplTest.testGetColumnMatrix,"RealMatrix, RealMatrixImplTest, RealMatrixImpl"
org.apache.commons.math.stat.descriptive.SynchronizedDescriptiveStatisticsTest.testSetterInjection,
org.apache.commons.math.complex.ComplexTest.testEqualsImaginaryDifference,"ComplexTest, Complex"
org.apache.commons.math.util.OpenIntToDoubleHashMapTest.testPutAbsentOnExisting,"OpenIntToDoubleHashMap, Double, OpenIntToDoubleHashMapTest, Map, HashMap, Random, Set, Map$Entry, Integer, Iterator"
org.apache.commons.math.linear.FieldMatrixImplTest.testGetColumnMatrix,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.linear.FieldLUDecompositionImplTest.testSingular,"FieldLUDecomposition, FieldDecompositionSolver, Array2DRowFieldMatrix, FieldLUDecompositionImpl, FieldLUDecompositionImplTest"
org.apache.commons.math.complex.FrenchComplexFormatTest.testSetImaginaryFormatNull,
org.apache.commons.math.stat.descriptive.moment.SemiVarianceTest.testSample,"TestUtils, SemiVarianceTest, SemiVariance, StatUtils"
