Method,Used Classes
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testNoDependency,"InitialGuess, NonLinearConjugateGradientOptimizerTest$LinearProblem, PointValuePair, Object, BlockRealMatrix, NonLinearConjugateGradientOptimizerTest$LinearProblem$2, ObjectiveFunctionGradient, SimpleValueChecker, ObjectiveFunction, MaxEval, RealMatrix, NonLinearConjugateGradientOptimizerTest$LinearProblem$1, NonLinearConjugateGradientOptimizer, NonLinearConjugateGradientOptimizerTest"
org.apache.commons.math3.distribution.TriangularDistributionTest.testSampling,
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testDoubleVectors,"Well1024a, FieldRotationDSTest, FieldVector3D, FieldRotation, UnitSphereRandomVectorGenerator, DerivativeStructure, Vector3D"
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testGetRow,"Array2DRowRealMatrix, RealMatrix, Array2DRowRealMatrixTest"
org.apache.commons.math3.linear.FieldMatrixImplTest.testMultiply2,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math3.distribution.EnumeratedIntegerDistributionTest.testGetNumericalMean,"EnumeratedIntegerDistributionTest, EnumeratedIntegerDistribution"
org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest.testHahn1,"BufferedReader, InitialGuess, Arrays, Weight, StatisticalReferenceDatasetFactory$2, AbstractLeastSquaresOptimizer, Integer, InputStreamReader, ModelFunction, FastMath, Target, StatisticalReferenceDataset$LeastSquaresProblem$2, StringBuilder, String, ArrayList, MaxEval, PointVectorValuePair, Class, Iterator, AbstractLeastSquaresOptimizerAbstractTest, MathArrays, Double, StatisticalReferenceDataset, ModelFunctionJacobian, GaussNewtonOptimizerTest, AssertionError, IOException, StatisticalReferenceDataset$LeastSquaresProblem, Object, StatisticalReferenceDatasetFactory, Iterable, StatisticalReferenceDataset$LeastSquaresProblem$1"
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testSinhDefinition,"DerivativeStructureTest, DerivativeStructure"
org.apache.commons.math3.linear.SparseRealVectorTest.testMapAddToSelf,
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionTest.testQuadratic,"PolynomialFunction, PolynomialFunctionTest"
org.apache.commons.math3.genetics.ElitisticListPopulationTest.testConstructorTooHigh,"ElitisticListPopulationTest, ElitisticListPopulation"
org.apache.commons.math3.linear.BlockFieldMatrixTest.testSetSubMatrix,"Fraction, BlockFieldMatrix, BlockFieldMatrixTest"
org.apache.commons.math3.optim.univariate.BracketFinderTest.testMinimumIsOnIntervalBoundary,"BracketFinder, BracketFinderTest$3, Object, BracketFinderTest"
org.apache.commons.math3.ml.clustering.DBSCANClustererTest.testSingleLink,"DBSCANClustererTest, Arrays, Cluster, DoublePoint, DBSCANClusterer, List"
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testHypotNeglectible,"DerivativeStructureTest, DerivativeStructure"
org.apache.commons.math3.distribution.GammaDistributionTest.testParameterAccessors,"GammaDistribution, GammaDistributionTest"
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testSubtract,"FieldVector3D, DerivativeStructure, Vector3D, FieldVector3DTest"
org.apache.commons.math3.distribution.ChiSquaredDistributionTest.testMoments,"ChiSquaredDistribution, ChiSquaredDistributionTest"
org.apache.commons.math3.distribution.EnumeratedRealDistributionTest.testDensity,"EnumeratedRealDistributionTest, EnumeratedRealDistribution"
org.apache.commons.math3.optimization.SimplePointCheckerTest.testIterationCheckPrecondition,"SimplePointCheckerTest, SimplePointChecker"
org.apache.commons.math3.analysis.function.LogisticTest.testParametricUsage5,"LogisticTest, Logistic$Parametric"
org.apache.commons.math3.fraction.BigFractionFormatTest.testParseNegative,"BigFraction, BigFractionFormatTest, BigFractionFormat"
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testTwoAxes,"InitialGuess, BOBYQAOptimizer, Double, PointValuePair, BOBYQAOptimizerTest, Object, Arrays, ObjectiveFunction, MaxEval, BOBYQAOptimizerTest$TwoAxes, SimpleBounds"
org.apache.commons.math3.util.BigRealTest.testAdd,"BigRealTest, BigReal"
org.apache.commons.math3.optimization.univariate.BrentOptimizerTest.testBoundaries,"UnivariateOptimizer, Double, NumberIsTooLargeException, BrentOptimizerTest$1, Object, BrentOptimizerTest, NumberIsTooSmallException, BrentOptimizer, UnivariatePointValuePair"
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testAckley,"InitialGuess, CMAESOptimizer$Sigma, Double, PointValuePair, Object, CMAESOptimizer$PopulationSize, Arrays, CMAESOptimizerTest$Ackley, CMAESOptimizer, CMAESOptimizerTest, SimpleBounds, MersenneTwister, Math"
org.apache.commons.math3.util.FastMathTest.testMath905LargeNegative,"FastMath, StrictMath, Math, FastMathTest"
org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest.testJacobiOrthogonality,"PolynomialsUtils, PolynomialsUtilsTest$5, PolynomialFunction, StringBuilder, Object, PolynomialsUtilsTest$6, IterativeLegendreGaussIntegrator, FastMath, PolynomialsUtilsTest, UnivariateFunction"
org.apache.commons.math3.geometry.euclidean.threed.RotationTest.testApplyInverseTo,"Rotation, RotationTest, Vector3D, FastMath"
org.apache.commons.math3.stat.inference.GTestTest.testGTestSetsComparisonBadCounts,"GTestTest, GTest"
org.apache.commons.math3.analysis.function.LogitTest.testParametricUsage4,"LogitTest, Logit$Parametric"
org.apache.commons.math3.linear.RealVectorTest.testWalkInOptimizedOrderPreservingVisitor1,
org.apache.commons.math3.distribution.FDistributionTest.testDfAccessors,"FDistributionTest, FDistribution"
org.apache.commons.math3.transform.FastCosineTransformerTest.testSinFunction,"FastCosineTransformerTest, FastCosineTransformer, Sin"
org.apache.commons.math3.optim.linear.SimplexSolverTest.testLargeModel,"SimplexSolverTest, Double, PointValuePair, SimplexSolver, ArrayList, String, LinearConstraint, NonNegativeConstraint, LinearConstraintSet, Collection, LinearObjectiveFunction, Integer, IllegalArgumentException"
org.apache.commons.math3.analysis.differentiation.DSCompilerTest.testCompositionRules,"DSCompiler, StringBuilder, String, Field, Map, HashMap, DSCompilerTest, Class"
org.apache.commons.math3.linear.SparseRealMatrixTest.testDimensions,"SparseRealMatrixTest, OpenMapRealMatrix"
org.apache.commons.math3.linear.ArrayRealVectorTest.testSetSubVectorInvalidIndex3,
org.apache.commons.math3.util.MathArraysTest.testLinearCombinationInfinite,"MathArraysTest, Double, MathArrays"
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest.testMaxEvaluations,"InitialGuess, BOBYQAOptimizer, Double, Object, BOBYQAOptimizerTest, PointValuePair, Arrays, ObjectiveFunction, MaxEval, BOBYQAOptimizerTest$Rosen, SimpleBounds"
org.apache.commons.math3.dfp.DfpTest.testFloor,"DfpTest, StringBuilder, String, DfpField, Dfp"
org.apache.commons.math3.optimization.fitting.PolynomialFitterTest.testMath798WithToleranceTooLow,"GaussNewtonOptimizer, CurveFitter, PolynomialFunction$Parametric, PolynomialFitterTest, SimpleVectorValueChecker"
org.apache.commons.math3.fraction.BigFractionTest.testSerial,"BigFraction, TestUtils, ByteArrayOutputStream, BigFractionTest, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegratorTest.testNormalDistributionWithLargeSigma,"IterativeLegendreGaussIntegrator, FastMath, Gaussian, IterativeLegendreGaussIntegratorTest"
org.apache.commons.math3.util.ContinuedFractionTest.testGoldenRatio,"ContinuedFractionTest, ContinuedFractionTest$1, ContinuedFraction"
org.apache.commons.math3.util.IncrementorTest.testReset,"Incrementor, IncrementorTest"
org.apache.commons.math3.util.FastMathTest.testLog1pAccuracy,"Double, FastMathTest, RandomGenerator, DfpMath, DfpField, Dfp, FastMath, Math"
org.apache.commons.math3.optimization.direct.SimplexOptimizerMultiDirectionalTest.testMaximize2,"Double, MultiDirectionalSimplex, Object, PointValuePair, SimpleValueChecker, SimplexOptimizerMultiDirectionalTest$FourExtrema, SimplexOptimizerMultiDirectionalTest, SimplexOptimizer, FastMath"
org.apache.commons.math3.linear.SymmLQTest.testSolveSaunders2,"StringBuilder, DimensionMismatchException, SymmLQTest, SymmLQTest$2, SymmLQTest$1, RealVector, ArrayRealVector, SymmLQ, FastMath, IterationManager, RealLinearOperator"
org.apache.commons.math3.analysis.function.LogitTest.testDerivativeLargeArguments,"Exception, StringBuilder, DerivativeStructure, LogitTest, Logit"
org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximizationTest.testNonJaggedData,"MultivariateNormalMixtureExpectationMaximization, MultivariateNormalMixtureExpectationMaximizationTest"
org.apache.commons.math3.linear.FieldMatrixImplTest.testAddFail,"FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math3.special.GammaTest.testRegularizedGammaPositiveNegative,"Gamma, GammaTest"
org.apache.commons.math3.ode.nonstiff.MidpointIntegratorTest.testDecreasingSteps,"TestProblemHandler, MidpointIntegratorTest, Object, MidpointIntegrator, TestProblemFactory, FirstOrderIntegrator, FastMath, TestProblemAbstract"
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testAngle,"FieldVector3D, DerivativeStructure, FieldVector3DTest"
org.apache.commons.math3.genetics.TournamentSelectionTest.testSelect,"TournamentSelectionTest, TournamentSelectionTest$DummyChromosome, TournamentSelection, Chromosome, ChromosomePair, ElitisticListPopulation"
org.apache.commons.math3.linear.SymmLQTest.testSolveSaunders3,"StringBuilder, DimensionMismatchException, SymmLQTest, SymmLQTest$2, SymmLQTest$1, RealVector, ArrayRealVector, SymmLQ, FastMath, IterationManager, RealLinearOperator"
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackWatson,"Object, Field, Arrays, LevenbergMarquardtOptimizer, MinpackTest$MinpackFunction, MinpackTest$WatsonFunction, PointVectorValuePair, DerivativeStructure, FastMath, MinpackTest"
org.apache.commons.math3.exception.util.ArgUtilsTest.testFlatten,"Object, ArgUtils, ArrayList, ArgUtilsTest, List"
org.apache.commons.math3.ode.nonstiff.EulerStepInterpolatorTest.interpolationInside,"RungeKuttaIntegrator, EulerStepInterpolatorTest$DummyIntegrator, EulerStepInterpolatorTest, EquationsMapper, EulerStepInterpolator, FastMath"
org.apache.commons.math3.linear.EigenDecompositionTest.testSquareRootNonSymmetric,"EigenDecompositionTest, EigenDecomposition, MatrixUtils"
org.apache.commons.math3.fitting.HarmonicFitterTest.testMath844,"HarmonicFitter$ParameterGuesser, HarmonicFitterTest, WeightedObservedPoint"
org.apache.commons.math3.ode.sampling.StepNormalizerTest.testBoundaries,"Object, StepNormalizerTest, StepNormalizerTest$1, StepNormalizer, TestProblem3, FastMath, FirstOrderIntegrator"
org.apache.commons.math3.stat.descriptive.SummaryStatisticsTest.testSerialization,"ByteArrayInputStream, TestUtils, SummaryStatistics, Object, ByteArrayOutputStream, ObjectInputStream, StatisticalSummary, ObjectOutputStream, SummaryStatisticsTest"
org.apache.commons.math3.util.MathUtilsTest.testIndicatorInt,"MathUtilsTest, MathUtils"
org.apache.commons.math3.linear.BlockFieldMatrixTest.testSetRowVector,"FractionField, BlockFieldMatrixTest, ArrayFieldVector, FieldMatrix, BlockFieldMatrix"
org.apache.commons.math3.linear.ArrayRealVectorTest.testSetSubVectorInvalidIndex2,
org.apache.commons.math3.ode.nonstiff.DormandPrince54StepInterpolatorTest.derivativesConsistency,"Object, TestProblemAbstract, DormandPrince54Integrator, StepInterpolatorTestUtils$1, FirstOrderIntegrator, FastMath, TestProblem3, StepInterpolatorTestUtils, StepInterpolator, DormandPrince54StepInterpolatorTest"
org.apache.commons.math3.analysis.function.LogitTest.testParametricUsage5,"LogitTest, Logit$Parametric"
org.apache.commons.math3.complex.ComplexTest.testTanInf,"ComplexTest, Complex"
org.apache.commons.math3.distribution.TDistributionTest.testDfAccessors,"TDistributionTest, TDistribution"
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMaxIterations,"InitialGuess, Object, ObjectiveFunction, MaxEval, SimplexOptimizerNelderMeadTest, SimplexOptimizer, NelderMeadSimplex, SimplexOptimizerNelderMeadTest$Powell"
org.apache.commons.math3.linear.SingularValueDecompositionTest.testMatricesValues1,"SingularValueDecomposition, SingularValueDecompositionTest, RealMatrix, MatrixUtils"
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testTaylorAtan2,"DerivativeStructureTest, FastMath, DerivativeStructure"
org.apache.commons.math3.util.TransformerMapTest.testSerial,"TestUtils, ByteArrayOutputStream, TransformerMap, ObjectInputStream, TransformerMapTest, DefaultTransformer, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest.testRelativeToleranceOnScaledValues,"InitialGuess, PointValuePair, Object, PowellOptimizerTest$4, ObjectiveFunction, MaxEval, PowellOptimizer, PowellOptimizerTest$3, PowellOptimizerTest, FastMath, MultivariateFunction"
org.apache.commons.math3.linear.FieldMatrixImplTest.testGetColumnVector,"FieldMatrix, ArrayFieldVector, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math3.linear.RealVectorTest.testGetL1DistanceSameType,
org.apache.commons.math3.distribution.UniformIntegerDistributionTest.testIllegalArguments,
org.apache.commons.math3.fraction.FractionTest.testCompareTo,"Fraction, FractionTest"
org.apache.commons.math3.stat.descriptive.summary.SumTest.testSpecialValues,"SumTest, Double, Sum"
org.apache.commons.math3.linear.SparseRealVectorTest.testEbeMultiplyDimensionMismatch,
org.apache.commons.math3.linear.SymmLQTest.testPreconditionedSolution2,"SymmLQTest, String, Array2DRowRealMatrix, PreconditionedIterativeLinearSolver, RealVector, SymmLQ, ArrayRealVector, IterativeLinearSolver, JacobiPreconditioner, Integer, Math, IterationManager"
org.apache.commons.math3.distribution.GammaDistributionTest.testMath753Shape142,"BufferedReader, StringBuilder, Double, Object, GammaDistributionTest, SummaryStatistics, GammaDistribution, String, Gamma, Class, InputStreamReader, IOException, FastMath"
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest.testIssue880Simplified,"Vector2D, PolygonsSetTest, PolygonsSet"
org.apache.commons.math3.analysis.function.LogisticTest.testParametricUsage4,"LogisticTest, Logistic$Parametric"
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testCircleFitting,"InitialGuess, PointValuePair, ObjectiveFunctionGradient, CircleScalar, Vector2D, CircleScalar$2, BrentSolver, NonLinearConjugateGradientOptimizer, Object, ArrayList, SimpleValueChecker, ObjectiveFunction, MaxEval, CircleScalar$1, Iterator, NonLinearConjugateGradientOptimizerTest"
org.apache.commons.math3.util.PrecisionTest.testFloatEqualsWithAllowedUlps,"Float, PrecisionTest, Precision"
org.apache.commons.math3.linear.SparseRealMatrixTest.testCopyFunctions,"SparseRealMatrixTest, OpenMapRealMatrix, Object"
org.apache.commons.math3.linear.SymmLQTest.testUnpreconditionedNormOfResidual,"IterativeLinearSolverEvent, SymmLQTest, Object, HilbertMatrix, IterativeLinearSolver, SymmLQ, ArrayRealVector, SymmLQTest$8, RealVector, FastMath, IterationManager, RealLinearOperator"
org.apache.commons.math3.distribution.HypergeometricDistributionTest.testDensities,
org.apache.commons.math3.complex.ComplexTest.testTanhNaN,"ComplexTest, Complex"
org.apache.commons.math3.optimization.direct.SimplexOptimizerNelderMeadTest.testLeastSquares1,"Double, PointValuePair, Object, Array2DRowRealMatrix, LeastSquaresConverter, RealMatrix, SimplexOptimizerNelderMeadTest, SimplexOptimizerNelderMeadTest$1, SimplexOptimizer, NelderMeadSimplex"
org.apache.commons.math3.distribution.TDistributionTest.testDensityIntegrals,
org.apache.commons.math3.stat.correlation.StorelessCovarianceTest.testLonglyByRow,"RealMatrix, Array2DRowRealMatrix, StorelessCovariance, StorelessCovarianceTest, System"
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackLinearFullRank,"Object, Field, Arrays, LevenbergMarquardtOptimizer, MinpackTest$MinpackFunction, PointVectorValuePair, MinpackTest$LinearFullRankFunction, DerivativeStructure, FastMath, MinpackTest"
org.apache.commons.math3.complex.ComplexTest.testMultiplyNaN,"ComplexTest, Complex"
org.apache.commons.math3.stat.regression.MillerUpdatingRegressionTest.testWampler1,"MillerUpdatingRegressionTest, MillerUpdatingRegression, RegressionResults"
org.apache.commons.math3.analysis.function.GaussianTest.testDerivativeLargeArguments,"Gaussian, GaussianTest, DerivativeStructure"
org.apache.commons.math3.linear.CholeskyDecompositionTest.testNonSquare,"CholeskyDecompositionTest, CholeskyDecomposition, MatrixUtils"
org.apache.commons.math3.util.ArithmeticUtilsTest.testLcmLong,"ArithmeticUtilsTest, ArithmeticUtils"
org.apache.commons.math3.linear.ArrayRealVectorTest.testCopy,
org.apache.commons.math3.linear.BlockRealMatrixTest.testGetSetRowVectorLarge,"RealMatrix, BlockRealMatrixTest, ArrayRealVector, BlockRealMatrix"
org.apache.commons.math3.distribution.HypergeometricDistributionTest.testCumulativeProbabilities,
org.apache.commons.math3.geometry.euclidean.oned.IntervalTest.testInfinite,"Double, FastMath, IntervalTest, Interval"
org.apache.commons.math3.complex.ComplexTest.testPowZero,"ComplexTest, Complex"
org.apache.commons.math3.stat.regression.SimpleRegressionTest.testRegressIfaceMethod,"SimpleRegressionTest, UpdatingMultipleLinearRegression, RegressionResults, SimpleRegression"
org.apache.commons.math3.util.OpenIntToFieldTest.testGetFromEmpty,"Fraction, OpenIntToFieldHashMap, FractionField, OpenIntToFieldTest"
org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest.testDuplicatedAbscissa,"HermiteInterpolatorTest, HermiteInterpolator"
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest.testCircleFitting,
org.apache.commons.math3.linear.MatrixUtilsTest.testBigFractionConverter,"BigFraction, MatrixUtilsTest, Array2DRowRealMatrix, Array2DRowFieldMatrix, RealMatrix, MatrixUtils"
org.apache.commons.math3.linear.SparseRealVectorTest.testAppendVector,
org.apache.commons.math3.optimization.fitting.PolynomialFitterTest.testLargeSample,"PolynomialFunction, LevenbergMarquardtOptimizer, PolynomialFitterTest, Random, PolynomialFitter, FastMath"
org.apache.commons.math3.util.MathArraysTest.testCopyOfDouble,"MathArraysTest, Math, MathArrays"
org.apache.commons.math3.complex.RootsOfUnityTest.testComputeRoots,"RootsOfUnityTest, String, RootsOfUnity, Integer, FastMath, Math"
org.apache.commons.math3.linear.SchurTransformerTest.testRandomData,"RealMatrix, SchurTransformerTest, SchurTransformer, MatrixUtils, Random, System"
org.apache.commons.math3.linear.SparseRealMatrixTest.testGetRowMatrix,"SparseRealMatrixTest, OpenMapRealMatrix, RealMatrix"
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest.testIssue880Complete,"Vector2D, PolygonsSetTest, PolygonsSet, RegionFactory"
org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatisticsTest.testN0andN1Conditions,
org.apache.commons.math3.util.TransformerMapTest.testClear,"TransformerMapTest, DefaultTransformer, TransformerMap"
org.apache.commons.math3.util.MultidimensionalCounterTest.testPreconditions,"MultidimensionalCounterTest, MultidimensionalCounter"
org.apache.commons.math3.linear.RealVectorTest.testCombineToSelfDimensionMismatchMixedTypes,
org.apache.commons.math3.util.ResizableDoubleArrayTest.testMutators,"ResizableDoubleArrayTest, ResizableDoubleArray"
org.apache.commons.math3.linear.BlockFieldMatrixTest.testDimensions,"BlockFieldMatrix, BlockFieldMatrixTest"
org.apache.commons.math3.complex.ComplexTest.testReciprocalInf,"ComplexTest, Complex"
org.apache.commons.math3.linear.TriDiagonalTransformerTest.testNonSquare,"TriDiagonalTransformer, TriDiagonalTransformerTest, MatrixUtils"
org.apache.commons.math3.optim.nonlinear.vector.jacobian.MinpackTest.testMinpackBard,"InitialGuess, MinpackTest$BardFunction, Weight, LevenbergMarquardtOptimizer, Arrays, ModelFunctionJacobian, ModelFunction, FastMath, MinpackTest, Target, Object, MaxEval, MinpackTest$MinpackFunction$2, MinpackTest$MinpackFunction, PointVectorValuePair, MinpackTest$MinpackFunction$1"
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest.testSolveNoRoot,"UnivariateSolverUtils, UnivariateSolverUtilsTest"
org.apache.commons.math3.distribution.PascalDistributionTest.testDegenerate1,"PascalDistributionTest, PascalDistribution"
org.apache.commons.math3.linear.LUDecompositionTest.testPAEqualLU,"RealMatrix, LUDecomposition, LUDecompositionTest, MatrixUtils, DecompositionSolver"
org.apache.commons.math3.genetics.OrderedCrossoverTest.testCrossoverDimensionMismatchException,"DummyBinaryChromosome, CrossoverPolicy, BinaryChromosome, Integer, OrderedCrossoverTest, OrderedCrossover"
org.apache.commons.math3.distribution.PoissonDistributionTest.testSampling,
org.apache.commons.math3.util.FastMathTest.testFloatNextAfterSpecialCases,"FastMath, FastMathTest"
org.apache.commons.math3.linear.SparseRealMatrixTest.testNorm,"SparseRealMatrixTest, OpenMapRealMatrix"
org.apache.commons.math3.distribution.LogNormalDistributionTest.testConsistency,
