Method,Used Classes
org.apache.commons.math.fraction.BigFractionTest.testReciprocal,"BigFractionTest, BigFraction"
org.apache.commons.math.distribution.ZipfDistributionTest.testCumulativeProbabilities,
org.apache.commons.math.stat.regression.SimpleRegressionTest.testNaNs,"SimpleRegressionTest, Double, SimpleRegression"
org.apache.commons.math.linear.SymmLQTest.testSolveSaunders8,"StringBuilder, DimensionMismatchException, SymmLQTest, SymmLQTest$2, SymmLQTest$1, RealVector, ArrayRealVector, SymmLQ, FastMath, IterationManager, RealLinearOperator"
org.apache.commons.math.transform.FastFourierTransformerTest.test2DData,"Complex, FastFourierTransformerTest, FastFourierTransformer, FastMath, TransformUtils"
org.apache.commons.math.linear.EigenSolverTest.testInvertible,"EigenSolverTest, EigenDecompositionTest, RealMatrix, MatrixUtils, FastMath, Random, DecompositionSolver, EigenDecomposition"
org.apache.commons.math.stat.descriptive.summary.SumLogTest.testSerialization,
org.apache.commons.math.geometry.euclidean.threed.PlaneTest.testContains,"Vector3D, Plane, PlaneTest"
org.apache.commons.math.stat.StatUtilsTest.testPercentile,"StatUtilsTest, StatUtils"
org.apache.commons.math.stat.descriptive.moment.SecondMomentTest.testEvaluateArraySegment,
org.apache.commons.math.linear.EigenDecompositionTest.testDimension4WithSplit,"EigenDecompositionTest, EigenDecomposition, MatrixUtils"
org.apache.commons.math.complex.ComplexFormatTest.testParseDifferentImaginaryChar,
org.apache.commons.math.linear.PivotingQRSolverTest.testSolveRankErrors,"PivotingQRSolverTest, RealMatrix, MatrixUtils, PivotingQRDecomposition, DecompositionSolver"
org.apache.commons.math.util.ResizableDoubleArrayTest.testSubstitute,"ResizableDoubleArrayTest, ResizableDoubleArray, DoubleArray"
org.apache.commons.math.stat.descriptive.moment.GeometricMeanTest.testMomentSmallSamples,
org.apache.commons.math.linear.BlockFieldMatrixTest.testWalk,"Fraction, FractionField, BlockFieldMatrixTest, FieldMatrix, BlockFieldMatrixTest$GetVisitor, DefaultFieldMatrixChangingVisitor, BlockFieldMatrixTest$SetVisitor, BlockFieldMatrix, DefaultFieldMatrixPreservingVisitor"
org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest.testMath341,"PolynomialFunction, UnivariateFunction, PolynomialFunctionTest"
org.apache.commons.math.linear.FieldLUDecompositionTest.testDimensions,"FieldLUDecompositionTest, FractionField, FieldLUDecomposition, Array2DRowFieldMatrix, FieldMatrix"
org.apache.commons.math.distribution.NormalDistributionTest.testDensity,"NormalDistribution, NormalDistributionTest"
org.apache.commons.math.linear.PivotingQRSolverTest.testSolve,"PivotingQRSolverTest, RealVector$Entry, Object, RealMatrix, RealVector, UnsupportedOperationException, ArrayRealVector, ArrayRealVectorTest$RealVectorTestImpl$1, MatrixUtils, ArrayRealVectorTest$RealVectorTestImpl, ArrayRealVectorTest$RealVectorTestImpl$1$1, PivotingQRDecomposition, DecompositionSolver"
org.apache.commons.math.analysis.solvers.BrentSolverTest.testSinZero,"UnivariateSolver, BrentSolverTest, SinFunction, Object, BrentSolver"
org.apache.commons.math.optimization.direct.MultivariateFunctionMappingAdapterTest.testStartSimplexInsideRange,"PointValuePair, Object, MultivariateFunctionMappingAdapterTest, MultivariateFunctionMappingAdapter, MultivariateFunctionMappingAdapterTest$BiQuadratic, SimplexOptimizer, NelderMeadSimplex"
org.apache.commons.math.complex.ComplexTest.testSubtract,"ComplexTest, Complex"
org.apache.commons.math.analysis.FunctionUtilsTest.testMultiplyDifferentiable,"DifferentiableUnivariateFunction, Cosh, Power, Cos, Identity, FunctionUtilsTest, FunctionUtils, Constant, Math, UnivariateFunction, Inverse"
org.apache.commons.math.linear.BlockRealMatrixTest.testGetSetRowMatrixLarge,"RealMatrix, BlockRealMatrixTest, BlockRealMatrix"
org.apache.commons.math.geometry.euclidean.twod.LineTest.testOriginOffset,"Vector2D, FastMath, LineTest, Line"
org.apache.commons.math.dfp.DfpTest.testFloor,"DfpTest, StringBuilder, String, DfpField, Dfp"
org.apache.commons.math.fraction.FractionFormatTest.testFormatImproper,"Fraction, FractionFormat, FractionFormatTest"
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatisticsTest.testN0andN1Conditions,
org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest.testLinear,"PolynomialFunction, UnivariateFunction, PolynomialFunctionTest"
org.apache.commons.math.linear.SingularValueSolverTest.testConditionNumber,"SingularValueDecomposition, MatrixUtils, SingularValueSolverTest"
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testFirstLegendrePolynomials,"PolynomialsUtils, PolynomialFunction, PolynomialsUtilsTest"
org.apache.commons.math.analysis.function.GaussianTest.testParametricUsage3,"GaussianTest, Gaussian$Parametric"
org.apache.commons.math.linear.BlockFieldMatrixTest.testTranspose,"BlockFieldMatrixTest, FieldLUDecomposition, FieldDecompositionSolver, FieldMatrix, BlockFieldMatrix"
org.apache.commons.math.complex.ComplexTest.testScalarMultiplyNaN,"ComplexTest, Complex"
org.apache.commons.math.linear.BiDiagonalTransformerTest.testDimensions,"RealMatrix, MatrixUtils, BiDiagonalTransformer, BiDiagonalTransformerTest"
org.apache.commons.math.stat.descriptive.summary.ProductTest.testIncrementation,
org.apache.commons.math.stat.descriptive.moment.FirstMomentTest.testCopyConsistency,
org.apache.commons.math.util.FastMathTest.testTanAccuracy,"Double, FastMathTest, RandomGenerator, DfpMath, DfpField, Dfp, FastMath, Math"
org.apache.commons.math.stat.regression.OLSMultipleLinearRegressionTest.testNewSampleDataYNull,"OLSMultipleLinearRegression, OLSMultipleLinearRegressionTest"
org.apache.commons.math.optimization.linear.SimplexSolverTest.testModelWithNoArtificialVars,"SimplexSolverTest, Double, PointValuePair, SimplexSolver, LinearConstraint, ArrayList, Collection, LinearObjectiveFunction"
org.apache.commons.math.linear.BlockFieldMatrixTest.testGetSetColumnMatrixLarge,"Fraction, FractionField, BlockFieldMatrixTest, FieldMatrix, BlockFieldMatrix"
org.apache.commons.math.optimization.direct.BOBYQAOptimizerTest.testConstrainedRosen,"StringBuilder, BOBYQAOptimizer, PointValuePair, BOBYQAOptimizerTest, Object, Double, Arrays, PrintStream, BOBYQAOptimizerTest$Rosen, Class"
org.apache.commons.math.complex.ComplexTest.testSqrt1z,"ComplexTest, Complex"
org.apache.commons.math.stat.descriptive.rank.MinTest.testEvaluateArraySegment,
org.apache.commons.math.linear.ArrayRealVectorTest.testCombineSameType,"StringBuilder, RealVector, ArrayRealVector, ArrayRealVectorTest, Random, Math"
org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolverTest.testSolutionLeftSide,
org.apache.commons.math.distribution.ExponentialDistributionTest.testInverseCumulativeProbabilityExtremes,ExponentialDistributionTest
org.apache.commons.math.distribution.ZipfDistributionTest.testIllegalArguments,
org.apache.commons.math.linear.ConjugateGradientTest.testMismatchedOperatorDimensions,"ConjugateGradientTest, Array2DRowRealMatrix, PreconditionedIterativeLinearSolver, UnsupportedOperationException, ArrayRealVector, ConjugateGradient, ConjugateGradientTest$3, RealLinearOperator"
org.apache.commons.math.util.ArithmeticUtilsTest.testBinomialCoefficientLarge,"StringBuilder, MathArithmeticException, ArithmeticUtils, Map, Integer, ArithmeticUtilsTest, HashMap, Boolean, Long, FastMath, List"
org.apache.commons.math.geometry.euclidean.threed.RotationTest.testSingularities,"Rotation, RotationTest"
org.apache.commons.math.optimization.DifferentiableMultivariateVectorMultiStartOptimizerTest.testNoOptimum,"DifferentiableMultivariateVectorMultiStartOptimizerTest, Object, RuntimeException, DifferentiableMultivariateVectorMultiStartOptimizerTest$TestException, DifferentiableMultivariateVectorMultiStartOptimizer, DifferentiableMultivariateVectorMultiStartOptimizerTest$1, GaussNewtonOptimizer, JDKRandomGenerator, UncorrelatedRandomVectorGenerator, GaussianRandomGenerator, SimpleVectorValueChecker"
org.apache.commons.math.util.IncrementorTest.testAccessor,"Incrementor, IncrementorTest"
org.apache.commons.math.util.OpenIntToFieldTest.testConcurrentModification,"Fraction, Map, OpenIntToFieldHashMap$Iterator, OpenIntToFieldTest, OpenIntToFieldHashMap, Set, Map$Entry, Integer, Iterator"
org.apache.commons.math.linear.FieldMatrixImplTest.testSetColumn,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.util.OpenIntToFieldTest.testPutAndGetWith0ExpectedSize,"OpenIntToFieldHashMap, OpenIntToFieldTest"
org.apache.commons.math.complex.ComplexTest.testAcosInf,"ComplexTest, Complex"
org.apache.commons.math.stat.descriptive.rank.MaxTest.testNaNs,"Double, MaxTest, Max"
org.apache.commons.math.fraction.BigFractionTest.testSerial,"BigFraction, TestUtils, ByteArrayOutputStream, BigFractionTest, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math.util.ArithmeticUtilsTest.testGcd,"ArithmeticUtilsTest, ArithmeticUtils"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testGetSubMatrix,"Array2DRowRealMatrixTest, RealMatrix, Array2DRowRealMatrix"
org.apache.commons.math.genetics.RandomKeyTest.testIdentityPermutation,"Arrays, DummyRandomKey, RandomKey, RandomKeyTest, List"
org.apache.commons.math.geometry.euclidean.threed.RotationTest.testQuaternion,"Rotation, RotationTest, Vector3D"
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testFirstChebyshevPolynomials,"PolynomialsUtils, PolynomialFunction, PolynomialsUtilsTest"
org.apache.commons.math.dfp.DfpTest.testNextAfter,"DfpTest, StringBuilder, String, DfpField, Dfp"
org.apache.commons.math.util.FastMathTest.testLog1pAccuracy,"Double, FastMathTest, RandomGenerator, DfpMath, DfpField, Dfp, FastMath, Math"
org.apache.commons.math.complex.ComplexFormatTest.testPositiveInfinity,
org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testIncreasingTolerance,"TestProblemHandler, Object, DormandPrince853IntegratorTest, AdaptiveStepsizeIntegrator, DormandPrince853Integrator, TestProblem1, FastMath, TestProblemAbstract"
org.apache.commons.math.ode.nonstiff.GillIntegratorTest.testSmallStep,"TestProblemHandler, Object, TestProblemAbstract, GillIntegrator, GillIntegratorTest, TestProblem1, FirstOrderIntegrator"
org.apache.commons.math.linear.FieldLUDecompositionTest.testPPermutation,"FieldLUDecompositionTest, Fraction, FractionField, FieldLUDecomposition, Array2DRowFieldMatrix, FieldMatrix"
org.apache.commons.math.optimization.direct.PowellOptimizerTest.testQuadratic,"Object, PointValuePair, PowellOptimizer, PowellOptimizerTest$1, MultivariateOptimizer, PowellOptimizerTest, Math"
org.apache.commons.math.util.ResizableDoubleArrayTest.testSetNumberOfElements,"ResizableDoubleArrayTest, ResizableDoubleArray, DoubleArray"
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeFormTest.testLinearFunction,"PolynomialFunctionLagrangeForm, PolynomialFunctionLagrangeFormTest"
org.apache.commons.math.analysis.function.LogisticTest.testGradientComponent5,"LogisticTest, Logistic$Parametric, FastMath"
org.apache.commons.math.linear.PivotingQRDecompositionTest.testHTrapezoidal,"DefaultRealMatrixPreservingVisitor, DefaultRealMatrixChangingVisitor, Random, PivotingQRDecompositionTest, RealMatrix, PivotingQRDecompositionTest$2, PivotingQRDecompositionTest$3, MatrixUtils, PivotingQRDecomposition"
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolatorTest.testExpm1Function,"DividedDifferenceInterpolatorTest, UnivariateInterpolator, DividedDifferenceInterpolator, Object, IllegalArgumentException, UnivariateFunction, FastMath, Expm1Function"
org.apache.commons.math.stat.descriptive.moment.ThirdMomentTest.testEvaluateArraySegment,
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testCopySubMatrix,"Array2DRowRealMatrixTest, RealMatrix, Array2DRowRealMatrix"
org.apache.commons.math.stat.regression.SimpleRegressionTest.testPerfect,"SimpleRegressionTest, SimpleRegression"
org.apache.commons.math.stat.descriptive.summary.ProductTest.testWeightedConsistency,
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testFirstHermitePolynomials,"PolynomialsUtils, PolynomialFunction, PolynomialsUtilsTest"
org.apache.commons.math.analysis.polynomials.PolynomialFunctionNewtonFormTest.testParameters,"PolynomialFunctionNewtonFormTest, PolynomialFunctionNewtonForm"
org.apache.commons.math.util.MathUtilsTest.testIndicatorInt,"MathUtilsTest, MathUtils"
org.apache.commons.math.distribution.PoissonDistributionTest.testMean,"PoissonDistributionTest, PoissonDistribution"
org.apache.commons.math.linear.CholeskySolverTest.testDeterminant,"CholeskyDecomposition, MatrixUtils, CholeskySolverTest"
org.apache.commons.math.linear.SparseRealMatrixTest.testGetRowVector,"SparseRealMatrixTest, RealMatrix, ArrayRealVector, OpenMapRealMatrix"
org.apache.commons.math.linear.FieldMatrixImplTest.testCopySubMatrix,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.analysis.FunctionUtilsTest.testSampleNegativeNumberOfPoints,"FunctionUtilsTest, FunctionUtils, Sin"
org.apache.commons.math.stat.inference.ChiSquareTestTest.testChiSquareDataSetsComparisonEqualCounts,"ChiSquareTestTest, ChiSquareTest"
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatisticsTest.testOverrideGeoMeanWithMathClass,
org.apache.commons.math.linear.FieldMatrixImplTest.testPremultiply,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.fraction.FractionTest.testCompareTo,"Fraction, FractionTest"
org.apache.commons.math.distribution.GammaDistributionTest.testProbabilities,"GammaDistribution, StringBuilder, GammaDistributionTest"
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testQRColumnsPermutation,"Object, LevenbergMarquardtOptimizerTest, BlockRealMatrix, LevenbergMarquardtOptimizer, RealMatrix, PointVectorValuePair, LevenbergMarquardtOptimizerTest$LinearProblem$1, LevenbergMarquardtOptimizerTest$LinearProblem"
org.apache.commons.math.util.ResizableDoubleArrayTest.testWithInitialCapacity,"StringBuilder, RandomDataImpl, ResizableDoubleArray, ResizableDoubleArrayTest, RandomData"
org.apache.commons.math.analysis.interpolation.SplineInterpolatorTest.testInterpolateLinearDegenerateTwoSegment,"UnivariateInterpolator, PolynomialFunction, SplineInterpolatorTest, SplineInterpolator, PolynomialSplineFunction, UnivariateFunction"
org.apache.commons.math.analysis.interpolation.LoessInterpolatorTest.testOnStraightLine,"LoessInterpolatorTest, LoessInterpolator"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testGetRowVector,"Array2DRowRealMatrix, ArrayRealVector, RealMatrix, Array2DRowRealMatrixTest"
org.apache.commons.math.special.ErfTest.testErf2576,"ErfTest, Erf, FastMath"
org.apache.commons.math.analysis.solvers.LaguerreSolverTest.testLinearFunction,"LaguerreSolver, PolynomialFunction, LaguerreSolverTest, FastMath"
org.apache.commons.math.analysis.function.GaussianTest.testParametricUsage2,"GaussianTest, Gaussian$Parametric"
org.apache.commons.math.complex.FrenchComplexFormatTest.testNegativeBoth,
org.apache.commons.math.geometry.euclidean.twod.SubLineTest.testIntersectionInsideOutside,"Vector2D, SubLineTest, SubLine"
org.apache.commons.math.complex.ComplexTest.testMultiplyNaN,"ComplexTest, Complex"
org.apache.commons.math.geometry.euclidean.threed.Vector3DTest.testDistance1,"Vector3D, Vector3DTest"
org.apache.commons.math.optimization.direct.CMAESOptimizerTest.testInitOutofbounds,"Double, PointValuePair, Object, Arrays, CMAESOptimizer, CMAESOptimizerTest, MersenneTwister, MultivariateOptimizer, CMAESOptimizerTest$Rosen"
org.apache.commons.math.analysis.integration.SimpsonIntegratorTest.testQuinticFunction,"Object, SimpsonIntegratorTest, SimpsonIntegrator, QuinticFunction, UnivariateIntegrator, FastMath"
org.apache.commons.math.analysis.solvers.SecantSolverTest.testSolutionRightSide,
org.apache.commons.math.linear.SingularValueDecompositionTest.testVOrthogonal,"RealMatrix, MatrixUtils, SingularValueDecomposition, SingularValueDecompositionTest"
org.apache.commons.math.ode.nonstiff.GillIntegratorTest.testStepSize,"GillIntegratorTest$2, Object, GillIntegrator, StepInterpolator, GillIntegratorTest, GillIntegratorTest$1, FirstOrderIntegrator"
org.apache.commons.math.analysis.solvers.PegasusSolverTest.testSolutionRightSide,
org.apache.commons.math.stat.descriptive.rank.MaxTest.testCopyConsistency,
org.apache.commons.math.distribution.ZipfDistributionTest.testDensities,
org.apache.commons.math.complex.ComplexFormatTest.testPaseNegativeInfinity,
org.apache.commons.math.linear.BlockFieldMatrixTest.testSetRowMatrix,"FieldMatrix, BlockFieldMatrix, BlockFieldMatrixTest"
org.apache.commons.math.distribution.NormalDistributionTest.testPreconditions,"NormalDistributionTest, NormalDistribution"
org.apache.commons.math.analysis.function.SigmoidTest.testParametricValue,"Sigmoid, Sigmoid$Parametric, SigmoidTest"
org.apache.commons.math.util.FastMathTest.checkExtraFastMathClasses,"StringBuilder, Modifier, Class, FastMathTest, Method, PrintStream"
org.apache.commons.math.util.FastMathTest.testIndicatorDouble,"FastMath, FastMathTest"
org.apache.commons.math.complex.FrenchComplexFormatTest.testDefaultFormatComplex,
org.apache.commons.math.distribution.UniformIntegerDistributionTest.testConsistencyAtSupportBounds,
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testEvents,"GraggBulirschStoerIntegrator, TestProblemHandler, Object, TestProblem4$Bounce, TestProblemAbstract, TestProblem4$Stop, TestProblem4, Collection, GraggBulirschStoerIntegratorTest, FastMath, FirstOrderIntegrator"
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testLaguerreOrthogonality,"PolynomialsUtils, PolynomialFunction, StringBuilder, Object, PolynomialsUtilsTest$6, PolynomialsUtilsTest, LegendreGaussIntegrator, PolynomialsUtilsTest$3, FastMath, UnivariateFunction"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testSerialization,"TestUtils, MultivariateSummaryStatisticsTest, Object, ByteArrayOutputStream, ObjectInputStream, MultivariateSummaryStatistics, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math.analysis.integration.SimpsonIntegratorTest.testSinFunction,"Object, SimpsonIntegratorTest, SimpsonIntegrator, SinFunction, UnivariateIntegrator, FastMath"
org.apache.commons.math.dfp.DfpTest.testPower10K,"DfpTest, StringBuilder, String, DfpField, Dfp"
org.apache.commons.math.linear.FieldMatrixImplTest.testGetSubMatrix,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerStepInterpolatorTest.checklone,"GraggBulirschStoerStepInterpolatorTest$1, GraggBulirschStoerIntegrator, Object, GraggBulirschStoerStepInterpolatorTest, StepInterpolator, TestProblem3, FastMath, TestProblemAbstract"
org.apache.commons.math.optimization.direct.SimplexOptimizerNelderMeadTest.testMaxIterations,"SimplexOptimizerNelderMeadTest, Object, SimplexOptimizer, NelderMeadSimplex, SimplexOptimizerNelderMeadTest$Powell"
org.apache.commons.math.distribution.HypergeometricDistributionTest.testMoreLargeValues,"HypergeometricDistribution, StringBuilder, HypergeometricDistributionTest"
org.apache.commons.math.linear.SymmLQTest.testSolveSaunders9,"StringBuilder, DimensionMismatchException, SymmLQTest, SymmLQTest$2, SymmLQTest$1, RealVector, ArrayRealVector, SymmLQ, FastMath, IterationManager, RealLinearOperator"
org.apache.commons.math.linear.SymmLQTest.testSolveSaunders10,"StringBuilder, DimensionMismatchException, SymmLQTest, SymmLQTest$2, SymmLQTest$1, RealVector, ArrayRealVector, SymmLQ, FastMath, IterationManager, RealLinearOperator"
org.apache.commons.math.distribution.PoissonDistributionTest.testConsistencyAtSupportBounds,
org.apache.commons.math.analysis.integration.LegendreGaussIntegratorTest.testQuinticFunction,"Object, UnivariateIntegrator, LegendreGaussIntegrator, QuinticFunction, LegendreGaussIntegratorTest"
org.apache.commons.math.special.GammaTest.testLogGammaNan,"Gamma, GammaTest"
org.apache.commons.math.stat.descriptive.summary.SumLogTest.testCopyConsistency,
org.apache.commons.math.stat.descriptive.moment.FirstMomentTest.testSerial,
org.apache.commons.math.stat.ranking.NaturalRankingTest.testNaNsMinimalTiesMaximum,"NaturalRanking, NaturalRankingTest"
org.apache.commons.math.linear.FieldMatrixImplTest.testAddFail,"FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.fraction.FractionFieldTest.testSerial,"TestUtils, FractionField, ByteArrayOutputStream, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream, FractionFieldTest"
org.apache.commons.math.optimization.direct.SimplexOptimizerMultiDirectionalTest.testMaximize1,"Double, MultiDirectionalSimplex, Object, PointValuePair, SimplexOptimizerMultiDirectionalTest$FourExtrema, SimplexOptimizerMultiDirectionalTest, SimplexOptimizer, FastMath"
org.apache.commons.math.linear.LUDecompositionTest.testNonSquare,"LUDecompositionTest, LUDecomposition, MatrixUtils"
org.apache.commons.math.dfp.DfpDecTest.testRound,"DfpDec, DfpDecTest, StringBuilder, String, DfpField, Dfp"
org.apache.commons.math.stat.CertifiedDataTest.testDescriptiveStatistics,"BufferedReader, StringBuilder, Double, Object, String, SummaryStatistics, InputStream, CertifiedDataTest, DescriptiveStatistics, Class, Method, InputStreamReader"
org.apache.commons.math.ode.nonstiff.ThreeEighthesStepInterpolatorTest.derivativesConsistency,"Object, FirstOrderIntegrator, ThreeEighthesStepInterpolatorTest, StepInterpolatorTestUtils$1, StepInterpolator, ThreeEighthesIntegrator, FastMath, TestProblem3, StepInterpolatorTestUtils, TestProblemAbstract"
org.apache.commons.math.ode.nonstiff.ThreeEighthesIntegratorTest.testBigStep,"TestProblemHandler, Object, TestProblemAbstract, ThreeEighthesIntegrator, TestProblem1, ThreeEighthesIntegratorTest, FirstOrderIntegrator"
org.apache.commons.math.complex.FrenchComplexFormatTest.testSimpleWithDecimalsTrunc,
org.apache.commons.math.linear.ConjugateGradientTest.testNonSquarePreconditioner,"ConjugateGradientTest, Array2DRowRealMatrix, PreconditionedIterativeLinearSolver, UnsupportedOperationException, ArrayRealVector, ConjugateGradient, ConjugateGradientTest$2, RealLinearOperator"
org.apache.commons.math.distribution.UniformIntegerDistributionTest.testInverseCumulativeProbabilities,
org.apache.commons.math.ode.nonstiff.DormandPrince853StepInterpolatorTest.checklone,"Object, DormandPrince853StepInterpolatorTest, DormandPrince853StepInterpolatorTest$1, StepInterpolator, FastMath, TestProblem3, DormandPrince853Integrator, TestProblemAbstract"
org.apache.commons.math.stat.descriptive.SummaryStatisticsTest.testOverrideGeoMeanWithMathClass,"GeometricMean, SummaryStatistics, SummaryStatisticsTest"
org.apache.commons.math.ode.nonstiff.ThreeEighthesIntegratorTest.testDimensionCheck,"Object, ThreeEighthesIntegrator, TestProblem1, ThreeEighthesIntegratorTest, TestProblemAbstract"
org.apache.commons.math.stat.inference.TestUtilsTest.testOneWayAnovaUtils,"TestUtilsTest, TestUtils, Boolean, OneWayAnova, List"
org.apache.commons.math.linear.ConjugateGradientTest.testUnpreconditionedInPlaceSolutionWithInitialGuess,"String, ArithmeticUtils, ConjugateGradientTest, HilbertMatrix, RealVector, IterativeLinearSolver, ArrayRealVector, InverseHilbertMatrix, ConjugateGradient, Integer, Math, RealLinearOperator"
org.apache.commons.math.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest.testParaboloid,"Object, SmoothingPolynomialBicubicSplineInterpolatorTest, SmoothingPolynomialBicubicSplineInterpolatorTest$2, BivariateFunction, BivariateGridInterpolator, SmoothingPolynomialBicubicSplineInterpolator, FastMath"
org.apache.commons.math.stat.descriptive.rank.MaxTest.testSerial,
