Method,Used Classes
org.apache.commons.math.linear.PivotingQRSolverTest.testSolveRankErrors,"PivotingQRSolverTest, RealMatrix, MatrixUtils, PivotingQRDecomposition, DecompositionSolver"
org.apache.commons.math.util.ResizableDoubleArrayTest.testSubstitute,"ResizableDoubleArrayTest, ResizableDoubleArray, DoubleArray"
org.apache.commons.math.linear.BlockFieldMatrixTest.testWalk,"Fraction, FractionField, BlockFieldMatrixTest, FieldMatrix, BlockFieldMatrixTest$GetVisitor, DefaultFieldMatrixChangingVisitor, BlockFieldMatrixTest$SetVisitor, BlockFieldMatrix, DefaultFieldMatrixPreservingVisitor"
org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest.testMath341,"PolynomialFunction, UnivariateRealFunction, PolynomialFunctionTest"
org.apache.commons.math.linear.FieldLUDecompositionTest.testDimensions,"FieldLUDecompositionTest, FractionField, FieldLUDecomposition, Array2DRowFieldMatrix, FieldMatrix"
org.apache.commons.math.distribution.NormalDistributionTest.testDensity,"NormalDistribution, NormalDistributionImpl, NormalDistributionTest"
org.apache.commons.math.linear.PivotingQRSolverTest.testSolve,"PivotingQRSolverTest, RealVector$Entry, Object, RealMatrix, RealVector, UnsupportedOperationException, ArrayRealVector, ArrayRealVectorTest$RealVectorTestImpl$1, MatrixUtils, ArrayRealVectorTest$RealVectorTestImpl, ArrayRealVectorTest$RealVectorTestImpl$1$1, PivotingQRDecomposition, DecompositionSolver"
org.apache.commons.math.analysis.solvers.BrentSolverTest.testSinZero,"BrentSolverTest, SinFunction, Object, UnivariateRealSolver, BrentSolver"
org.apache.commons.math.complex.ComplexTest.testSubtract,"ComplexTest, Complex"
org.apache.commons.math.linear.BlockRealMatrixTest.testGetSetRowMatrixLarge,"RealMatrix, BlockRealMatrixTest, BlockRealMatrix"
org.apache.commons.math.geometry.euclidean.twod.LineTest.testOriginOffset,"Vector2D, FastMath, LineTest, Line"
org.apache.commons.math.dfp.DfpTest.testFloor,"DfpTest, StringBuilder, String, DfpField, Dfp"
org.apache.commons.math.fraction.FractionFormatTest.testFormatImproper,"Fraction, FractionFormat, FractionFormatTest"
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatisticsTest.testN0andN1Conditions,
org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest.testLinear,"PolynomialFunction, UnivariateRealFunction, PolynomialFunctionTest"
org.apache.commons.math.linear.SingularValueSolverTest.testConditionNumber,"SingularValueDecomposition, MatrixUtils, SingularValueSolverTest"
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testFirstLegendrePolynomials,"PolynomialsUtils, PolynomialFunction, PolynomialsUtilsTest"
org.apache.commons.math.analysis.function.GaussianTest.testParametricUsage3,"GaussianTest, Gaussian$Parametric"
org.apache.commons.math.linear.BlockFieldMatrixTest.testTranspose,"BlockFieldMatrixTest, FieldLUDecomposition, FieldDecompositionSolver, FieldMatrix, BlockFieldMatrix"
org.apache.commons.math.complex.ComplexTest.testScalarMultiplyNaN,"ComplexTest, Complex"
org.apache.commons.math.linear.BiDiagonalTransformerTest.testDimensions,"RealMatrix, MatrixUtils, BiDiagonalTransformer, BiDiagonalTransformerTest"
org.apache.commons.math.util.FastMathTest.testTanAccuracy,"Double, FastMathTest, RandomGenerator, DfpMath, DfpField, Dfp, FastMath, Math"
org.apache.commons.math.stat.regression.OLSMultipleLinearRegressionTest.testNewSampleDataYNull,"OLSMultipleLinearRegression, OLSMultipleLinearRegressionTest"
org.apache.commons.math.optimization.linear.SimplexSolverTest.testModelWithNoArtificialVars,"SimplexSolverTest, SimplexSolver, LinearConstraint, ArrayList, Collection, LinearObjectiveFunction, RealPointValuePair"
org.apache.commons.math.linear.BlockFieldMatrixTest.testGetSetColumnMatrixLarge,"Fraction, FractionField, BlockFieldMatrixTest, FieldMatrix, BlockFieldMatrix"
org.apache.commons.math.optimization.direct.BOBYQAOptimizerTest.testConstrainedRosen,"StringBuilder, BOBYQAOptimizer, Object, BOBYQAOptimizerTest, Arrays, PrintStream, MultivariateRealOptimizer, BOBYQAOptimizerTest$Rosen, Class, RealPointValuePair"
org.apache.commons.math.complex.ComplexTest.testSqrt1z,"ComplexTest, Complex"
org.apache.commons.math.linear.ArrayRealVectorTest.testCombineSameType,"StringBuilder, RealVector, ArrayRealVector, ArrayRealVectorTest, Random, Math"
org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolverTest.testSolutionLeftSide,
org.apache.commons.math.distribution.ExponentialDistributionTest.testInverseCumulativeProbabilityExtremes,ExponentialDistributionTest
org.apache.commons.math.distribution.ZipfDistributionTest.testIllegalArguments,
org.apache.commons.math.linear.ConjugateGradientTest.testMismatchedOperatorDimensions,"ConjugateGradientTest, Array2DRowRealMatrix, PreconditionedIterativeLinearSolver, UnsupportedOperationException, ArrayRealVector, ConjugateGradient, InvertibleRealLinearOperator, ConjugateGradientTest$3"
org.apache.commons.math.geometry.euclidean.threed.RotationTest.testSingularities,"Rotation, RotationTest"
org.apache.commons.math.util.IncrementorTest.testAccessor,"Incrementor, IncrementorTest"
org.apache.commons.math.util.OpenIntToFieldTest.testConcurrentModification,"Fraction, Map, OpenIntToFieldHashMap$Iterator, OpenIntToFieldTest, OpenIntToFieldHashMap, Set, Map$Entry, Integer, Iterator"
org.apache.commons.math.linear.FieldMatrixImplTest.testSetColumn,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.util.OpenIntToFieldTest.testPutAndGetWith0ExpectedSize,"OpenIntToFieldHashMap, OpenIntToFieldTest"
org.apache.commons.math.complex.ComplexTest.testAcosInf,"ComplexTest, Complex"
org.apache.commons.math.stat.descriptive.rank.MaxTest.testNaNs,"Double, MaxTest, Max"
org.apache.commons.math.fraction.BigFractionTest.testSerial,"BigFraction, TestUtils, ByteArrayOutputStream, BigFractionTest, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testGetSubMatrix,"Array2DRowRealMatrixTest, RealMatrix, Array2DRowRealMatrix"
org.apache.commons.math.genetics.RandomKeyTest.testIdentityPermutation,"Arrays, DummyRandomKey, RandomKey, RandomKeyTest, List"
org.apache.commons.math.geometry.euclidean.threed.RotationTest.testQuaternion,"Rotation, RotationTest, Vector3D"
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testFirstChebyshevPolynomials,"PolynomialsUtils, PolynomialFunction, PolynomialsUtilsTest"
org.apache.commons.math.dfp.DfpTest.testNextAfter,"DfpTest, StringBuilder, String, DfpField, Dfp"
org.apache.commons.math.util.FastMathTest.testLog1pAccuracy,"Double, FastMathTest, RandomGenerator, DfpMath, DfpField, Dfp, FastMath, Math"
org.apache.commons.math.complex.ComplexFormatTest.testPositiveInfinity,
org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest.testIncreasingTolerance,"TestProblemHandler, Object, DormandPrince853IntegratorTest, AdaptiveStepsizeIntegrator, DormandPrince853Integrator, TestProblem1, FastMath, TestProblemAbstract"
org.apache.commons.math.ode.nonstiff.GillIntegratorTest.testSmallStep,"TestProblemHandler, Object, TestProblemAbstract, GillIntegrator, GillIntegratorTest, TestProblem1, FirstOrderIntegrator"
org.apache.commons.math.linear.FieldLUDecompositionTest.testPPermutation,"FieldLUDecompositionTest, Fraction, FractionField, FieldLUDecomposition, Array2DRowFieldMatrix, FieldMatrix"
org.apache.commons.math.optimization.direct.PowellOptimizerTest.testQuadratic,"Object, MultivariateRealOptimizer, PowellOptimizer, PowellOptimizerTest$1, RealPointValuePair, PowellOptimizerTest, Math"
org.apache.commons.math.util.ResizableDoubleArrayTest.testSetNumberOfElements,"ResizableDoubleArrayTest, ResizableDoubleArray, DoubleArray"
org.apache.commons.math.analysis.polynomials.PolynomialFunctionLagrangeFormTest.testLinearFunction,"PolynomialFunctionLagrangeForm, PolynomialFunctionLagrangeFormTest"
org.apache.commons.math.analysis.function.LogisticTest.testGradientComponent5,"LogisticTest, Logistic$Parametric, FastMath"
org.apache.commons.math.linear.PivotingQRDecompositionTest.testHTrapezoidal,"DefaultRealMatrixPreservingVisitor, DefaultRealMatrixChangingVisitor, Random, PivotingQRDecompositionTest, RealMatrix, PivotingQRDecompositionTest$2, PivotingQRDecompositionTest$3, MatrixUtils, PivotingQRDecomposition"
org.apache.commons.math.analysis.interpolation.DividedDifferenceInterpolatorTest.testExpm1Function,"DividedDifferenceInterpolatorTest, DividedDifferenceInterpolator, UnivariateRealFunction, Object, IllegalArgumentException, FastMath, UnivariateRealInterpolator, Expm1Function"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testCopySubMatrix,"Array2DRowRealMatrixTest, RealMatrix, Array2DRowRealMatrix"
org.apache.commons.math.stat.regression.SimpleRegressionTest.testPerfect,"SimpleRegressionTest, SimpleRegression"
org.apache.commons.math.distribution.FDistributionTest.testDensities,
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testFirstHermitePolynomials,"PolynomialsUtils, PolynomialFunction, PolynomialsUtilsTest"
org.apache.commons.math.analysis.polynomials.PolynomialFunctionNewtonFormTest.testParameters,"PolynomialFunctionNewtonFormTest, PolynomialFunctionNewtonForm"
org.apache.commons.math.util.MathUtilsTest.testIndicatorInt,"MathUtilsTest, MathUtils"
org.apache.commons.math.distribution.PoissonDistributionTest.testMean,"PoissonDistributionTest, PoissonDistribution, PoissonDistributionImpl"
org.apache.commons.math.linear.CholeskySolverTest.testDeterminant,"CholeskyDecomposition, MatrixUtils, CholeskySolverTest"
org.apache.commons.math.linear.SparseRealMatrixTest.testGetRowVector,"SparseRealMatrixTest, RealMatrix, ArrayRealVector, OpenMapRealMatrix"
org.apache.commons.math.linear.FieldMatrixImplTest.testCopySubMatrix,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.stat.inference.ChiSquareTestTest.testChiSquareDataSetsComparisonEqualCounts,"UnknownDistributionChiSquareTest, ChiSquareTestTest"
org.apache.commons.math.linear.FieldMatrixImplTest.testPremultiply,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.fraction.FractionTest.testCompareTo,"Fraction, FractionTest"
org.apache.commons.math.distribution.GammaDistributionTest.testProbabilities,"StringBuilder, GammaDistributionTest, GammaDistribution, GammaDistributionImpl"
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testQRColumnsPermutation,"Object, LevenbergMarquardtOptimizerTest, BlockRealMatrix, LevenbergMarquardtOptimizer, RealMatrix, LevenbergMarquardtOptimizerTest$LinearProblem$1, VectorialPointValuePair, LevenbergMarquardtOptimizerTest$LinearProblem"
org.apache.commons.math.util.ResizableDoubleArrayTest.testWithInitialCapacity,"StringBuilder, RandomDataImpl, ResizableDoubleArray, ResizableDoubleArrayTest, RandomData"
org.apache.commons.math.analysis.interpolation.SplineInterpolatorTest.testInterpolateLinearDegenerateTwoSegment,"PolynomialFunction, UnivariateRealFunction, SplineInterpolatorTest, SplineInterpolator, PolynomialSplineFunction, UnivariateRealInterpolator"
org.apache.commons.math.analysis.interpolation.LoessInterpolatorTest.testOnStraightLine,"LoessInterpolatorTest, LoessInterpolator"
org.apache.commons.math.linear.Array2DRowRealMatrixTest.testGetRowVector,"Array2DRowRealMatrix, ArrayRealVector, RealMatrix, Array2DRowRealMatrixTest"
org.apache.commons.math.special.ErfTest.testErf2576,"ErfTest, Erf, FastMath"
org.apache.commons.math.analysis.solvers.LaguerreSolverTest.testLinearFunction,"LaguerreSolver, PolynomialFunction, LaguerreSolverTest, FastMath"
org.apache.commons.math.util.MathUtilsTest.testMulAndCheckLong,"MathUtilsTest, MathUtils"
org.apache.commons.math.analysis.function.GaussianTest.testParametricUsage2,"GaussianTest, Gaussian$Parametric"
org.apache.commons.math.complex.FrenchComplexFormatTest.testNegativeBoth,
org.apache.commons.math.geometry.euclidean.twod.SubLineTest.testIntersectionInsideOutside,"Vector2D, SubLineTest, SubLine"
org.apache.commons.math.util.MathUtilsTest.testCopyOfDouble,"MathUtilsTest, MathUtils, Math"
org.apache.commons.math.complex.ComplexTest.testMultiplyNaN,"ComplexTest, Complex"
org.apache.commons.math.geometry.euclidean.threed.Vector3DTest.testDistance1,"Vector3D, Vector3DTest"
org.apache.commons.math.optimization.direct.CMAESOptimizerTest.testInitOutofbounds,"Object, Arrays, MultivariateRealOptimizer, CMAESOptimizer, CMAESOptimizerTest, RealPointValuePair, MersenneTwister, CMAESOptimizerTest$Rosen"
org.apache.commons.math.analysis.integration.SimpsonIntegratorTest.testQuinticFunction,"UnivariateRealIntegrator, Object, SimpsonIntegratorTest, SimpsonIntegrator, QuinticFunction, FastMath"
org.apache.commons.math.analysis.solvers.SecantSolverTest.testSolutionRightSide,
org.apache.commons.math.linear.SingularValueDecompositionTest.testVOrthogonal,"RealMatrix, MatrixUtils, SingularValueDecomposition, SingularValueDecompositionTest"
org.apache.commons.math.ode.nonstiff.GillIntegratorTest.testStepSize,"GillIntegratorTest$2, Object, GillIntegrator, StepInterpolator, GillIntegratorTest, GillIntegratorTest$1, FirstOrderIntegrator"
org.apache.commons.math.analysis.solvers.PegasusSolverTest.testSolutionRightSide,
org.apache.commons.math.distribution.ZipfDistributionTest.testDensities,
org.apache.commons.math.complex.ComplexFormatTest.testPaseNegativeInfinity,
org.apache.commons.math.linear.BlockFieldMatrixTest.testSetRowMatrix,"FieldMatrix, BlockFieldMatrix, BlockFieldMatrixTest"
org.apache.commons.math.distribution.NormalDistributionTest.testPreconditions,"NormalDistributionTest, NormalDistributionImpl"
org.apache.commons.math.distribution.TDistributionTest.testInverseCumulativeProbabilities,
org.apache.commons.math.analysis.function.SigmoidTest.testParametricValue,"Sigmoid, Sigmoid$Parametric, SigmoidTest"
org.apache.commons.math.util.FastMathTest.checkExtraFastMathClasses,"StringBuilder, Modifier, Class, FastMathTest, Method, PrintStream"
org.apache.commons.math.complex.FrenchComplexFormatTest.testDefaultFormatComplex,
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtilsTest.testSolveNoRoot,"UnivariateRealSolverUtils, UnivariateRealSolverUtilsTest"
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerIntegratorTest.testEvents,"GraggBulirschStoerIntegrator, TestProblemHandler, Object, TestProblem4$Bounce, TestProblemAbstract, TestProblem4$Stop, TestProblem4, Collection, GraggBulirschStoerIntegratorTest, FastMath, FirstOrderIntegrator"
org.apache.commons.math.analysis.polynomials.PolynomialsUtilsTest.testLaguerreOrthogonality,"PolynomialsUtils, PolynomialFunction, StringBuilder, Object, UnivariateRealFunction, PolynomialsUtilsTest$6, PolynomialsUtilsTest, LegendreGaussIntegrator, PolynomialsUtilsTest$3, FastMath"
org.apache.commons.math.stat.descriptive.MultivariateSummaryStatisticsTest.testSerialization,"TestUtils, MultivariateSummaryStatisticsTest, Object, ByteArrayOutputStream, ObjectInputStream, MultivariateSummaryStatistics, ObjectOutputStream, ByteArrayInputStream"
org.apache.commons.math.analysis.integration.SimpsonIntegratorTest.testSinFunction,"UnivariateRealIntegrator, Object, SimpsonIntegratorTest, SimpsonIntegrator, SinFunction, FastMath"
org.apache.commons.math.dfp.DfpTest.testPower10K,"DfpTest, StringBuilder, String, DfpField, Dfp"
org.apache.commons.math.linear.FieldMatrixImplTest.testGetSubMatrix,"FieldMatrix, FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.ode.nonstiff.GraggBulirschStoerStepInterpolatorTest.checklone,"GraggBulirschStoerStepInterpolatorTest$1, GraggBulirschStoerIntegrator, Object, GraggBulirschStoerStepInterpolatorTest, StepInterpolator, TestProblem3, FastMath, TestProblemAbstract"
org.apache.commons.math.optimization.direct.SimplexOptimizerNelderMeadTest.testMaxIterations,"SimplexOptimizerNelderMeadTest, Object, SimplexOptimizer, NelderMeadSimplex, SimplexOptimizerNelderMeadTest$Powell"
org.apache.commons.math.distribution.HypergeometricDistributionTest.testMoreLargeValues,"HypergeometricDistributionImpl, StringBuilder, HypergeometricDistributionTest"
org.apache.commons.math.analysis.integration.LegendreGaussIntegratorTest.testQuinticFunction,"UnivariateRealIntegrator, Object, LegendreGaussIntegrator, QuinticFunction, LegendreGaussIntegratorTest"
org.apache.commons.math.special.GammaTest.testLogGammaNan,"Gamma, GammaTest"
org.apache.commons.math.util.MathUtilsTest.testCosh,"MathUtilsTest, MathUtils"
org.apache.commons.math.stat.ranking.NaturalRankingTest.testNaNsMinimalTiesMaximum,"NaturalRanking, NaturalRankingTest"
org.apache.commons.math.linear.FieldMatrixImplTest.testAddFail,"FieldMatrixImplTest, Array2DRowFieldMatrix"
org.apache.commons.math.fraction.FractionFieldTest.testSerial,"TestUtils, FractionField, ByteArrayOutputStream, ObjectInputStream, ObjectOutputStream, ByteArrayInputStream, FractionFieldTest"
org.apache.commons.math.optimization.direct.SimplexOptimizerMultiDirectionalTest.testMaximize1,"MultiDirectionalSimplex, Object, SimplexOptimizerMultiDirectionalTest$FourExtrema, SimplexOptimizerMultiDirectionalTest, RealPointValuePair, SimplexOptimizer, FastMath"
org.apache.commons.math.linear.LUDecompositionTest.testNonSquare,"LUDecompositionTest, LUDecomposition, MatrixUtils"
org.apache.commons.math.distribution.AbtractIntegerDistributionTest.testCumulativeProbabilitiesSingleDoubleArguments,"AbstractIntegerDistribution, AbtractIntegerDistributionTest, AbtractIntegerDistributionTest$DiceDistribution, Math"
org.apache.commons.math.dfp.DfpDecTest.testRound,"DfpDec, DfpDecTest, StringBuilder, String, DfpField, Dfp"
org.apache.commons.math.stat.CertifiedDataTest.testDescriptiveStatistics,"BufferedReader, StringBuilder, Double, Object, String, SummaryStatistics, InputStream, CertifiedDataTest, DescriptiveStatistics, Class, Method, InputStreamReader"
org.apache.commons.math.ode.nonstiff.ThreeEighthesStepInterpolatorTest.derivativesConsistency,"Object, FirstOrderIntegrator, ThreeEighthesStepInterpolatorTest, StepInterpolatorTestUtils$1, StepInterpolator, ThreeEighthesIntegrator, FastMath, TestProblem3, StepInterpolatorTestUtils, TestProblemAbstract"
org.apache.commons.math.ode.nonstiff.ThreeEighthesIntegratorTest.testBigStep,"TestProblemHandler, Object, TestProblemAbstract, ThreeEighthesIntegrator, TestProblem1, ThreeEighthesIntegratorTest, FirstOrderIntegrator"
org.apache.commons.math.complex.FrenchComplexFormatTest.testSimpleWithDecimalsTrunc,
org.apache.commons.math.linear.ConjugateGradientTest.testNonSquarePreconditioner,"ConjugateGradientTest, Array2DRowRealMatrix, PreconditionedIterativeLinearSolver, UnsupportedOperationException, ArrayRealVector, ConjugateGradient, InvertibleRealLinearOperator, ConjugateGradientTest$2"
org.apache.commons.math.distribution.ChiSquareDistributionTest.testCumulativeProbabilities,
org.apache.commons.math.ode.nonstiff.DormandPrince853StepInterpolatorTest.checklone,"Object, DormandPrince853StepInterpolatorTest, DormandPrince853StepInterpolatorTest$1, StepInterpolator, FastMath, TestProblem3, DormandPrince853Integrator, TestProblemAbstract"
org.apache.commons.math.ode.nonstiff.ThreeEighthesIntegratorTest.testDimensionCheck,"Object, ThreeEighthesIntegrator, TestProblem1, ThreeEighthesIntegratorTest, TestProblemAbstract"
org.apache.commons.math.stat.inference.TestUtilsTest.testOneWayAnovaUtils,"TestUtilsTest, TestUtils, Boolean, OneWayAnova, List"
org.apache.commons.math.linear.ConjugateGradientTest.testUnpreconditionedInPlaceSolutionWithInitialGuess,"String, ConjugateGradientTest, HilbertMatrix, RealVector, IterativeLinearSolver, ArrayRealVector, InverseHilbertMatrix, MathUtils, ConjugateGradient, Integer, Math, RealLinearOperator"
org.apache.commons.math.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest.testParaboloid,"Object, SmoothingPolynomialBicubicSplineInterpolatorTest, SmoothingPolynomialBicubicSplineInterpolatorTest$2, BivariateRealGridInterpolator, SmoothingPolynomialBicubicSplineInterpolator, BivariateRealFunction, FastMath"
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest.testInconsistentSizes,"Object, LevenbergMarquardtOptimizerTest, BlockRealMatrix, LevenbergMarquardtOptimizer, RealMatrix, LevenbergMarquardtOptimizerTest$LinearProblem$1, VectorialPointValuePair, LevenbergMarquardtOptimizerTest$LinearProblem"
org.apache.commons.math.genetics.RandomKeyTest.testRandomPermutation,"RandomKey, RandomKeyTest, DummyRandomKey"
org.apache.commons.math.complex.ComplexFormatTest.testTrimOneImaginary,
org.apache.commons.math.special.GammaTest.testRegularizedGammaPositiveNan,"Gamma, GammaTest"
org.apache.commons.math.special.ErfTest.testErf3291,"ErfTest, Erf, FastMath"
org.apache.commons.math.ode.events.OverlappingEventsTest.testOverlappingEvents0,"Double, Object, ArrayList, OverlappingEventsTest, PegasusSolver, FirstOrderIntegrator, OverlappingEventsTest$Event, DormandPrince853Integrator, List"
org.apache.commons.math.linear.EigenDecompositionTest.testDimension2,"EigenDecompositionTest, EigenDecomposition, MatrixUtils"
org.apache.commons.math.linear.EigenDecompositionTest.testDimensions,"RealMatrix, EigenDecomposition, EigenDecompositionTest"
org.apache.commons.math.util.FastMathTest.testConstants,
org.apache.commons.math.linear.SparseRealMatrixTest.testAddFail,"SparseRealMatrixTest, OpenMapRealMatrix"
org.apache.commons.math.linear.ArrayRealVectorTest.testCombineToSelfSameType,"StringBuilder, RealVector, ArrayRealVector, ArrayRealVectorTest, Random, Math"
org.apache.commons.math.complex.ComplexFormatTest.testNegativeInfinity,
org.apache.commons.math.util.MathUtilsTest.test0Choose0,"MathUtilsTest, MathUtils"
org.apache.commons.math.distribution.WeibullDistributionTest.testCumulativeProbabilities,
org.apache.commons.math.ode.sampling.DummyStepInterpolatorTest.testNoReset,"DummyStepInterpolator, DummyStepInterpolatorTest, EquationsMapper, AbstractStepInterpolator, FastMath"
org.apache.commons.math.optimization.general.NonLinearConjugateGradientOptimizerTest.testNoDependency,"NonLinearConjugateGradientOptimizerTest$LinearProblem, Object, BlockRealMatrix, NonLinearConjugateGradientOptimizerTest$LinearProblem$2, RealMatrix, NonLinearConjugateGradientOptimizerTest$LinearProblem$1, SimpleScalarValueChecker, RealPointValuePair, NonLinearConjugateGradientOptimizer, NonLinearConjugateGradientOptimizerTest"
org.apache.commons.math.analysis.interpolation.TricubicSplineInterpolatingFunctionTest.testPlane,"Object, TricubicSplineInterpolatingFunctionTest$1, TrivariateRealFunction, TricubicSplineInterpolatingFunction, TricubicSplineInterpolatingFunctionTest"
org.apache.commons.math.linear.ArrayRealVectorTest.testMisc,"ArrayRealVector, ArrayRealVectorTest, String"
org.apache.commons.math.optimization.general.MinpackTest.testMinpackJennrichSampson,"Object, Arrays, LevenbergMarquardtOptimizer, MinpackTest$MinpackFunction, MinpackTest$JennrichSampsonFunction, VectorialPointValuePair, MinpackTest$MinpackFunction$1, FastMath, MinpackTest"
org.apache.commons.math.ode.nonstiff.EulerIntegratorTest.testBigStep,"TestProblemHandler, Object, TestProblemAbstract, EulerIntegratorTest, EulerIntegrator, TestProblem1, FirstOrderIntegrator"
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtilsTest.testSolveNull,"UnivariateRealSolverUtils, UnivariateRealSolverUtilsTest"
org.apache.commons.math.complex.ComplexTest.testReciprocalInf,"ComplexTest, Complex"
org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolverTest.testSinZero,
org.apache.commons.math.complex.ComplexTest.testScalarMultiply,"ComplexTest, Complex"
