Method,Used Classes
org.apache.commons.cli2.DocumentationTest.testExampleAnt,"ArgumentBuilder, GroupBuilder, DefaultOptionBuilder, PrintWriter, Set, HelpFormatter, PropertyOption, Parser, Iterator, StringWriter, CommandLine, List, DocumentationTest"
org.apache.commons.cli2.bug.Bug13886Test.testMandatoryGroup,"OptionException, GroupBuilder, DefaultOptionBuilder, Bug13886Test, Parser"
org.apache.commons.cli2.option.SwitchTest.testProcessParent,"HashSet, SwitchTest, WriteableCommandLine, Switch, ListIterator, Set, List"
org.apache.commons.cli2.option.CommandTest.testCanProcess,"CommandTest, Command, Collections, WriteableCommandLineImpl"
org.apache.commons.cli2.option.DefaultOptionTest.testAppendUsage_NoOptional,"Option, DefaultOption, StringBuffer, Set, DefaultOptionTest, HashSet"
org.apache.commons.cli2.option.ArgumentTest.testTooManyDefaults,"ResourceHelper, ArrayList, ArgumentTest, ArgumentImpl, IllegalArgumentException, List"
org.apache.commons.cli2.util.ComparatorsTest.testSwitchLast,"Collections, SwitchTest, Arrays, ArgumentImpl, ArgumentTest, LinkedList, Switch, CLITestCase, DefaultOption, ComparatorsTest, Set, ParentTest, Comparators, HashSet"
org.apache.commons.cli2.option.ParentTest.testRequired,"ParentTest, Command, CommandBuilder"
org.apache.commons.cli2.commandline.WriteableCommandLineImplTest.testOptions,
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testGetOption,
org.apache.commons.cli2.util.HelpFormatterTest.testWrap_AfterSpace,"HelpFormatterTest, Iterator, List, HelpFormatter"
org.apache.commons.cli2.option.ParentTest.testGetId,"CommandTest, Command, Collections, DefaultOption, ParentTest, DefaultOptionTest, HashSet"
org.apache.commons.cli2.option.ParentTest.testAppendUsage,"CommandBuilder, Option, StringBuffer, Set, ParentTest, HashSet"
org.apache.commons.cli2.validation.ClassValidatorTest.testNameBadMiddle,"ClassValidator, ResourceHelper, Arrays, ClassValidatorTest, InvalidArgumentException"
org.apache.commons.cli2.application.CpTest.testNoSource,"Parser, OptionException, CpTest"
org.apache.commons.cli2.PrecedenceTest.testArgumentVsBurstVsChildren,"DefaultOptionBuilder, ArgumentBuilder, GroupBuilder, Parser, PrecedenceTest"
org.apache.commons.cli2.CommandLineDefaultsTest.testValues_Option,"Option, ArgumentBuilder, WriteableCommandLineImpl, Arrays, WriteableCommandLine, CommandLineDefaultsTest"
org.apache.commons.cli2.commandline.WriteableCommandLineImplTest.testGetValueOptionObject,
org.apache.commons.cli2.bug.BugLoopingOptionLookAlikeTest.testLoopingOptionLookAlike,"ArgumentBuilder, GroupBuilder, DefaultOptionBuilder, OptionException, BugLoopingOptionLookAlikeTest, Parser"
org.apache.commons.cli2.option.SwitchTest.testProcess,
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testGetOptionCountString,
org.apache.commons.cli2.commandline.PreferencesCommandLineTest.testGetSwitchOptionBoolean,
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testGetPropertyString,
org.apache.commons.cli2.CommandLineDefaultsTest.testSwitch_Method_Option,"Collections, SwitchBuilder, String, Option, WriteableCommandLine, CommandLineDefaultsTest, WriteableCommandLineImpl, Boolean"
org.apache.commons.cli2.bug.BugCLI144Test.testFileValidator,"ArgumentBuilder, GroupBuilder, DefaultOptionBuilder, File, BugCLI144Test, Parser, CommandLine, FileValidator"
org.apache.commons.cli2.validation.DateValidatorTest.testDefaultDateFormatValidate,"StringBuilder, Iterator, Arrays, SimpleDateFormat, Validator, DateValidatorTest, DateFormatSymbols, DateValidator, List"
org.apache.commons.cli2.option.ArgumentTest.testProcess_ConsumeRemaining,"Option, ArgumentTest, ArgumentImpl, WriteableCommandLine, ListIterator, List"
org.apache.commons.cli2.validation.DateValidatorTest.testDefaultValidator,"Iterator, Arrays, DateFormat, SimpleDateFormat, Validator, DateValidatorTest, DateValidator, List"
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testGetValuesStringList,
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testNoSeparator,"PropertiesCommandLineTest, Boolean, Properties, CommandLine, PropertiesCommandLine, List"
org.apache.commons.cli2.option.ArgumentTest.testValidate_Minimum,"ArgumentImpl, OptionException, ArgumentTest, Argument"
org.apache.commons.cli2.option.SwitchTest.testAppendUsage_NoDisabledOrEnabled,"HashSet, Option, SwitchTest, Switch, Set, StringBuffer"
org.apache.commons.cli2.builder.ArgumentBuilderTest.testConsumeRemaining,"ArgumentBuilderTest, ArgumentImpl, ArgumentBuilder"
org.apache.commons.cli2.util.HelpFormatterTest.testPad_Null,"PrintWriter, HelpFormatterTest, StringWriter, HelpFormatter"
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testGetValueString,
org.apache.commons.cli2.commandline.PreferencesCommandLineTest.testNullOption,"Preferences, PreferencesCommandLineTest, Boolean, CommandLine, PreferencesCommandLine"
org.apache.commons.cli2.util.HelpFormatterTest.testWrap,"HelpFormatterTest, Iterator, List, HelpFormatter"
org.apache.commons.cli2.bug.BugCLI158Test.testSingleOptionNoArgument,"BugCLI158Test, StringBuilder, ArgumentBuilder, GroupBuilder, Arrays, DefaultOptionBuilder, Parser, CommandLine"
org.apache.commons.cli2.option.GroupTest.testProcess_Nested,"HashSet, ArrayList, Group, GroupTest, WriteableCommandLine, DefaultOption, ListIterator, GroupImpl, ParentTest, DefaultOptionTest, List"
org.apache.commons.cli2.option.CommandTest.testHelpLines,
org.apache.commons.cli2.CommandLineDefaultsTest.testSwitch_Parsed_Option,"Collections, SwitchBuilder, String, Option, WriteableCommandLine, CommandLineDefaultsTest, WriteableCommandLineImpl, Boolean"
org.apache.commons.cli2.util.ComparatorsTest.testCommandFirst,"CommandTest, Command, Collections, Arrays, ArgumentImpl, ArgumentTest, LinkedList, CLITestCase, DefaultOption, ComparatorsTest, ParentTest, Comparators"
org.apache.commons.cli2.option.ArgumentTest.testNew,"ResourceHelper, ArrayList, List, ArgumentImpl, ArgumentTest, DateValidator, IllegalArgumentException"
org.apache.commons.cli2.util.ComparatorsTest.testRequiredLast,"Collections, Arrays, LinkedList, CLITestCase, DefaultOption, ComparatorsTest, Comparators, DefaultOptionTest, HashSet"
org.apache.commons.cli2.commandline.WriteableCommandLineImplTest.testGetOption,
org.apache.commons.cli2.option.ArgumentTest.testProcessValues_SpareValues,"ArgumentTest, Argument, WriteableCommandLine, ArgumentImpl, ListIterator, List"
org.apache.commons.cli2.option.DefaultOptionTest.testGetPreferredName,"DefaultOption, Option, DefaultOptionTest, HashSet"
org.apache.commons.cli2.builder.DefaultOptionBuilderTest.testNew_EmptyShortPrefix,"DefaultOptionBuilderTest, ResourceHelper, IllegalArgumentException, DefaultOptionBuilder"
org.apache.commons.cli2.commandline.PreferencesCommandLineTest.testGetOptionCountString,
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testGetPropertyString,
org.apache.commons.cli2.option.ParentTest.testProcess_Children,"ArrayList, GroupTest, WriteableCommandLine, DefaultOption, ListIterator, GroupImpl, Parent, ParentTest, List"
org.apache.commons.cli2.commandline.PreferencesCommandLineTest.testGetPropertyStringString,
org.apache.commons.cli2.commandline.WriteableCommandLineImplTest.testAddOption,
org.apache.commons.cli2.builder.ArgumentBuilderTest.testDefaults,"ArgumentBuilder, ArrayList, ArgumentBuilderTest, ArgumentImpl, List"
org.apache.commons.cli2.validation.EnumValidatorTest.testNonMember,"ResourceHelper, Arrays, EnumValidator, InvalidArgumentException, EnumValidatorTest"
org.apache.commons.cli2.builder.ArgumentBuilderTest.testSubsequentSeparator,"ArgumentBuilderTest, ArgumentImpl, ArgumentBuilder"
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testGetOption,
org.apache.commons.cli2.option.GroupTest.testProcess,"HashSet, ArrayList, Group, GroupTest, ArgumentTest, ArgumentImpl, WriteableCommandLine, DefaultOption, ListIterator, GroupImpl, DefaultOptionTest, List"
org.apache.commons.cli2.option.ParentTest.testHelpLines,"CommandBuilder, Option, HelpLine, ParentTest, Iterator, List"
org.apache.commons.cli2.validation.DateValidatorTest.testDefaultTimeFormatValidate,"Iterator, Arrays, DateFormat, SimpleDateFormat, Validator, DateValidatorTest, DateValidator, List"
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testInsertCommandLine,"Iterator, DefaultingCommandLineTest, DefaultingCommandLine"
org.apache.commons.cli2.option.PropertyOptionTest.testProcess_SetToEmpty,"PropertyOptionTest, WriteableCommandLine, ListIterator, Set, PropertyOption, List"
org.apache.commons.cli2.PrecedenceTest.testArgumentVsBurst,"DefaultOptionBuilder, ArgumentBuilder, GroupBuilder, Parser, PrecedenceTest"
org.apache.commons.cli2.option.CommandTest.testValidate,"CommandTest, Command, OptionException, Parent"
org.apache.commons.cli2.commandline.WriteableCommandLineImplTest.testLooksLikeOption,
org.apache.commons.cli2.option.PropertyOptionTest.testCanProcess_BadMatch,"PropertyOption, PropertyOptionTest, Option, WriteableCommandLineImpl"
org.apache.commons.cli2.option.GroupTest.testCanProcess,"GroupImpl, WriteableCommandLineImpl, Group, GroupTest, ArrayList, List"
org.apache.commons.cli2.bug.BugCLI80Test.testBug,"ArgumentBuilder, GroupBuilder, DefaultOptionBuilder, BugCLI80Test, Parser, CommandLine"
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testGetValueOptionObject,
org.apache.commons.cli2.option.DefaultOptionTest.testProcess,
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testOptionAsArgument,
org.apache.commons.cli2.bug.Bug15046Test.testParamNamedAsOption,"ArgumentBuilder, GroupBuilder, DefaultOptionBuilder, Parser, Bug15046Test, CommandLine"
org.apache.commons.cli2.option.CommandTest.testAppendUsage,"CommandTest, Command, Collections, Option, StringBuffer"
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testGetPropertyStringString,
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testAppendCommandLine,"Iterator, DefaultingCommandLineTest, DefaultingCommandLine"
org.apache.commons.cli2.validation.FileValidatorTest.testValidate_Directory,"Arrays, FileValidatorTest, InvalidArgumentException, FileValidator"
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testGetOptions_Order,
org.apache.commons.cli2.util.ComparatorsTest.testNamedLast,"Collections, Arrays, ArgumentImpl, ArgumentTest, LinkedList, CLITestCase, DefaultOption, ComparatorsTest, ParentTest, Comparators, DefaultOptionTest, HashSet"
org.apache.commons.cli2.option.ArgumentTest.testAppendUsage_InfiniteNoOptional,"Option, ArgumentTest, ArgumentImpl, StringBuffer, Set, HashSet"
org.apache.commons.cli2.resource.ResourceHelperTest.testNewMessage2Params,"ResourceHelperTest, ResourceHelper"
org.apache.commons.cli2.CommandLineDefaultsTest.testValues_Parsed,"Option, WriteableCommandLineImpl, ArgumentBuilder, Arrays, WriteableCommandLine, CommandLineDefaultsTest"
org.apache.commons.cli2.commandline.PreferencesCommandLineTest.testProperties,
org.apache.commons.cli2.commandline.PreferencesCommandLineTest.testGetProperties,
org.apache.commons.cli2.option.ArgumentTest.testProcess_ConsumeNothing,"Option, OptionException, ArgumentTest, ArgumentImpl, WriteableCommandLine, ListIterator, List"
org.apache.commons.cli2.option.SwitchTest.testDisabledPrefixStartsWithEnabledPrefix,"IllegalArgumentException, Switch, SwitchTest, ResourceHelper"
org.apache.commons.cli2.DocumentationTest.testBasicUsage,"ArgumentBuilder, DefaultOptionBuilder, GroupBuilder, PrintStream, PrintWriter, OptionException, StringWriter, HelpFormatter, Parser, CommandLine, DocumentationTest"
org.apache.commons.cli2.validation.ClassValidatorTest.testIllegalNameChar,"ClassValidator, ResourceHelper, Arrays, ClassValidatorTest, InvalidArgumentException"
org.apache.commons.cli2.option.PropertyOptionTest.testGetPreferredName,"PropertyOption, PropertyOptionTest, Option"
org.apache.commons.cli2.validation.NumberValidatorTest.testValidate_Percent,"NumberValidatorTest, Arrays, List, NumberValidator, Validator, Iterator, Number, NumberFormat"
org.apache.commons.cli2.option.ParentTest.testProcess_Argument,"ArgumentImpl, ArgumentTest, WriteableCommandLine, DefaultOption, ListIterator, Parent, ParentTest, List"
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testValues,
org.apache.commons.cli2.option.PropertyOptionTest.testProcess_BadPropertyException,"PropertyOption, PropertyOptionTest, WriteableCommandLine, List"
org.apache.commons.cli2.commandline.WriteableCommandLineImplTest.testGetValueString,
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testGetPropertyStringString,
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testGetSwitchOptionBoolean,
org.apache.commons.cli2.builder.ArgumentBuilderTest.testEmptyConsumeRemaining,"ArgumentBuilderTest, IllegalArgumentException, ResourceHelper, ArgumentBuilder"
org.apache.commons.cli2.option.SwitchTest.testEmptyPreferredName,"IllegalArgumentException, Switch, SwitchTest, ResourceHelper"
org.apache.commons.cli2.option.GroupTest.testHelpLines_NoName,"HashSet, Option, ArrayList, GroupTest, HelpLine, Set, GroupImpl, Iterator, List"
org.apache.commons.cli2.option.GroupTest.testAppendUsage,"Option, ArrayList, GroupTest, List, StringBuffer, GroupImpl, HashSet"
org.apache.commons.cli2.util.HelpFormatterTest.testPad,"PrintWriter, HelpFormatterTest, StringWriter, HelpFormatter"
org.apache.commons.cli2.validation.UrlValidatorTest.testMalformedURL,"ResourceHelper, UrlValidatorTest, Arrays, Validator, InvalidArgumentException, UrlValidator"
org.apache.commons.cli2.util.HelpFormatterTest.testPrintException,"BufferedReader, OptionException, PrintWriter, StringReader, HelpFormatterTest, StringWriter, HelpFormatter"
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testGetOptions_Order,
org.apache.commons.cli2.util.HelpFormatterTest.testGutters,"BufferedReader, DefaultOptionBuilder, GroupBuilder, ArgumentTest, PrintWriter, StringReader, ArgumentImpl, DefaultOption, HelpFormatterTest, Set, HelpFormatter, StringWriter, DefaultOptionTest, HashSet"
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testOptionAsArgument,
org.apache.commons.cli2.commandline.ParserTest.testParse_WithUnexpectedOption,"ParserTest, Parser, OptionException"
org.apache.commons.cli2.builder.DefaultOptionBuilderTest.testWithRequired,"DefaultOption, DefaultOptionBuilderTest, DefaultOptionBuilder"
org.apache.commons.cli2.option.ParentTest.testProcessParent,"ArrayList, GroupTest, WriteableCommandLine, DefaultOption, ListIterator, GroupImpl, Parent, ParentTest, List"
org.apache.commons.cli2.option.CommandTest.testProcessParent,"CommandTest, Command, Collections, WriteableCommandLine, ListIterator, List"
org.apache.commons.cli2.option.CommandTest.testNullPreferredName,"CommandTest, Command, Collections, ResourceHelper, IllegalArgumentException"
org.apache.commons.cli2.builder.DefaultOptionBuilderTest.testWithDescription,"DefaultOption, DefaultOptionBuilderTest, DefaultOptionBuilder"
org.apache.commons.cli2.option.ArgumentTest.testAppendUsage_Infinite,"ArgumentImpl, Option, ArgumentTest, StringBuffer"
org.apache.commons.cli2.validation.ClassValidatorTest.testLoadable,"ClassValidatorTest, ClassValidator"
org.apache.commons.cli2.util.HelpFormatterTest.testWrap_Below1Length,"ResourceHelper, HelpFormatterTest, HelpFormatter, Integer, IllegalArgumentException"
org.apache.commons.cli2.option.PropertyOptionTest.testProcess,"PropertyOptionTest, WriteableCommandLine, ListIterator, Set, PropertyOption, List"
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testSwitches,
org.apache.commons.cli2.CommandLineDefaultsTest.testValues_Parsed_Method_Option,"Option, ArgumentBuilder, Arrays, WriteableCommandLine, CommandLineDefaultsTest, WriteableCommandLineImpl"
org.apache.commons.cli2.commandline.PreferencesCommandLineTest.testGetValueString,
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testGetValuesOption,
org.apache.commons.cli2.resource.ResourceHelperTest.testNewMessage4Params,"ResourceHelperTest, ResourceHelper"
org.apache.commons.cli2.commandline.PreferencesCommandLineTest.testOptions,
org.apache.commons.cli2.option.GroupTest.testValidate_RequiredChild,"Group, GroupTest, OptionException, GroupBuilder, DefaultOptionBuilder, WriteableCommandLine"
org.apache.commons.cli2.DocumentationTest.testManualIntroduction,"ArgumentBuilder, GroupBuilder, DefaultOptionBuilder, ArrayList, System, WriteableCommandLineImpl, HelpFormatter, Parser, CommandLine, DocumentationTest"
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testGetOptionCountString,
org.apache.commons.cli2.util.HelpFormatterTest.testPrint,"BufferedReader, PrintWriter, StringReader, HelpFormatterTest, StringWriter, HelpFormatter"
org.apache.commons.cli2.validation.FileValidatorTest.testValidate_WritableFile,"Arrays, FileValidatorTest, File, InvalidArgumentException, FileValidator"
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testValues,
org.apache.commons.cli2.option.ParentTest.testAppendUsage_NoChildren,"CommandBuilder, Option, StringBuffer, Set, ParentTest, HashSet"
org.apache.commons.cli2.util.HelpFormatterTest.testComparator,"BufferedReader, Object, PrintWriter, StringReader, OptionComparator, HelpFormatterTest, StringWriter, HelpFormatter"
org.apache.commons.cli2.option.PropertyOptionTest.testTriggers,"PropertyOption, PropertyOptionTest, Option"
org.apache.commons.cli2.option.PropertyOptionTest.testPrefixes,"PropertyOption, PropertyOptionTest, Option"
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testGetValuesOption,
org.apache.commons.cli2.builder.ArgumentBuilderTest.testMaximum,"ArgumentBuilderTest, ArgumentImpl, ArgumentBuilder"
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testDefaults,"DefaultingCommandLineTest, List, DefaultingCommandLine"
org.apache.commons.cli2.commandline.WriteableCommandLineImplTest.testHasOptionString,
org.apache.commons.cli2.commandline.WriteableCommandLineImplTest.testGetSwitchOption,
org.apache.commons.cli2.option.PropertyOptionTest.testCanProcess_TooShort,"PropertyOption, PropertyOptionTest, Option, WriteableCommandLineImpl"
org.apache.commons.cli2.commandline.PreferencesCommandLineTest.testGetOption,
org.apache.commons.cli2.bug.Bug32533Test.testBlah,"Bug32533Test, Parser, GroupBuilder, DefaultOptionBuilder"
org.apache.commons.cli2.util.HelpFormatterTest.testPad_TooLong,"PrintWriter, HelpFormatterTest, StringWriter, HelpFormatter"
org.apache.commons.cli2.builder.ArgumentBuilderTest.testNullName,"ArgumentBuilderTest, IllegalArgumentException, ResourceHelper, ArgumentBuilder"
org.apache.commons.cli2.option.ParentTest.testNullPreferredName,"IllegalStateException, ParentTest, CommandBuilder, ResourceHelper"
org.apache.commons.cli2.commandline.PreferencesCommandLineTest.testGetValuesString,
org.apache.commons.cli2.commandline.DefaultingCommandLineTest.testGetValueString,
org.apache.commons.cli2.commandline.PreferencesCommandLineTest.testGetSwitchString,
org.apache.commons.cli2.validation.NumberValidatorTest.testValidate_Minimum,"ResourceHelper, NumberValidatorTest, Arrays, NumberValidator, InvalidArgumentException, Integer"
org.apache.commons.cli2.util.ComparatorsTest.testSwitchFirst,"Collections, SwitchTest, Arrays, ArgumentImpl, ArgumentTest, LinkedList, Switch, CLITestCase, DefaultOption, ComparatorsTest, Set, ParentTest, Comparators, HashSet"
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testGetOptionCount_Strings,
org.apache.commons.cli2.bug.BugCLI122Test.testArgumentWhichStartsWithDash,"BugCLI122Test, ArgumentBuilder, GroupBuilder, DefaultOptionBuilder, Parser, CommandLine"
org.apache.commons.cli2.option.GroupTest.testTriggers,"ArrayList, Group, GroupTest, List, DefaultOption, GroupImpl, ParentTest, DefaultOptionTest, HashSet"
org.apache.commons.cli2.commandline.WriteableCommandLineImplTest.testValues,
org.apache.commons.cli2.option.GroupTest.testPrefixes,"ArrayList, Group, GroupTest, List, DefaultOption, GroupImpl, ParentTest, DefaultOptionTest, HashSet"
org.apache.commons.cli2.commandline.PropertiesCommandLineTest.testHasOptionString,
org.apache.commons.cli2.option.ParentTest.testValidate,"CommandTest, Command, Collections, Parent, ParentTest, WriteableCommandLine"
org.apache.commons.cli2.option.ArgumentTest.testValidate_ValidatorInvalidDate,"ArgumentImpl, DateValidator, OptionException, ArgumentTest, Argument, WriteableCommandLine"
org.apache.commons.cli2.commandline.WriteableCommandLineImplTest.testGetValuesOption,
org.apache.commons.cli2.validation.ClassValidatorTest.testInstantiate,"ClassValidatorTest, ClassValidator"
