Version,Strategy,Accuracy,FDR
54,Mean,1.0,1
54,Max,1.0,1
54,Min,1.0,1
54,TotalLines,0.0,0
54,MeanLines,1.0,1
54,MaxLines,1.0,1
54,MinLines,1.0,1
55,Total,0.0,0
55,Mean,0.0,0
55,Max,0.0,0
55,Min,0.0,0
55,TotalLines,0.0,0
55,MeanLines,0.0,0
55,MaxLines,0.0,0
55,MinLines,0.0,0
56,Total,1.0,1
56,Mean,0.0,0
56,Max,0.0,0
56,Min,0.0,0
56,TotalLines,1.0,1
56,MeanLines,0.0,0
56,MaxLines,0.0,0
56,MinLines,0.0,0
57,Total,0.0,0
57,Mean,1.0,1
57,Max,1.0,1
57,Min,1.0,1
57,TotalLines,0.0,0
57,MeanLines,1.0,1
57,MaxLines,1.0,1
57,MinLines,1.0,1
58,Total,1.0,1
58,Mean,1.0,1
58,Max,1.0,1
58,Min,1.0,1
58,TotalLines,1.0,1
58,MeanLines,1.0,1
58,MaxLines,1.0,1
58,MinLines,1.0,1
59,Total,0.0,0
59,Mean,1.0,1
59,Max,1.0,1
59,Min,1.0,1
59,TotalLines,0.0,0
59,MeanLines,1.0,1
59,MaxLines,1.0,1
59,MinLines,1.0,1
60,Total,0.0,0
60,Mean,1.0,1
60,Max,1.0,1
60,Min,1.0,1
60,TotalLines,0.0,0
60,MeanLines,1.0,1
60,MaxLines,1.0,1
60,MinLines,1.0,1
61,Total,1.0,1
61,Mean,1.0,1
61,Max,1.0,1
61,Min,1.0,1
61,TotalLines,1.0,1
61,MeanLines,1.0,1
61,MaxLines,1.0,1
61,MinLines,1.0,1
62,Total,1.0,1
62,Mean,1.0,1
62,Max,1.0,1
62,Min,1.0,1
62,TotalLines,1.0,1
62,MeanLines,1.0,1
62,MaxLines,1.0,1
62,MinLines,1.0,1
63,Total,0.0,0
63,Mean,0.0,0
63,Max,0.0,0
63,Min,0.0,0
63,TotalLines,0.0,0
63,MeanLines,0.0,0
63,MaxLines,0.0,0
63,MinLines,0.0,0
64,Total,0.5,1
64,Mean,1.0,1
64,Max,1.0,1
64,Min,1.0,1
64,TotalLines,0.5,1
64,MeanLines,1.0,1
64,MaxLines,1.0,1
64,MinLines,1.0,1
65,Total,1.0,1
65,Mean,1.0,1
65,Max,1.0,1
65,Min,1.0,1
65,TotalLines,1.0,1
65,MeanLines,1.0,1
65,MaxLines,1.0,1
65,MinLines,1.0,1
66,Total,0.5,1
66,Mean,0.25,1
66,Max,0.25,1
66,Min,0.25,1
66,TotalLines,0.5,1
66,MeanLines,0.25,1
66,MaxLines,0.25,1
66,MinLines,0.25,1
67,Total,0.0,0
67,Mean,0.0,0
67,Max,0.0,0
67,Min,0.0,0
67,TotalLines,0.0,0
67,MeanLines,0.0,0
67,MaxLines,0.0,0
67,MinLines,0.0,0
68,Total,0.5,1
68,Mean,1.0,1
68,Max,1.0,1
68,Min,1.0,1
68,TotalLines,0.5,1
68,MeanLines,1.0,1
68,MaxLines,1.0,1
68,MinLines,1.0,1
69,Total,0.5,1
69,Mean,0.5,1
69,Max,0.5,1
69,Min,0.5,1
69,TotalLines,0.5,1
69,MeanLines,0.5,1
69,MaxLines,0.5,1
69,MinLines,0.5,1
70,Total,1.0,1
70,Mean,0.0,0
70,Max,0.0,0
70,Min,0.0,0
70,TotalLines,1.0,1
70,MeanLines,0.0,0
70,MaxLines,0.0,0
70,MinLines,0.0,0
71,Total,1.0,1
71,Mean,0.0,0
71,Max,0.0,0
71,Min,0.0,0
71,TotalLines,1.0,1
71,MeanLines,0.0,0
71,MaxLines,0.0,0
71,MinLines,0.0,0
