Version,Strategy,Accuracy,FDR
22,Mean,1.0,1
22,Max,1.0,1
22,Min,1.0,1
22,TotalLines,0.0,0
22,MeanLines,1.0,1
22,MaxLines,1.0,1
22,MinLines,1.0,1
23,Total,0.0,0
23,Mean,0.0,0
23,Max,0.0,0
23,Min,0.0,0
23,TotalLines,0.0,0
23,MeanLines,0.0,0
23,MaxLines,0.0,0
23,MinLines,0.0,0
24,Total,0.5,1
24,Mean,0.5,1
24,Max,0.5,1
24,Min,0.5,1
24,TotalLines,0.5,1
24,MeanLines,0.5,1
24,MaxLines,0.5,1
24,MinLines,0.5,1
25,Total,0.5,1
25,Mean,0.5,1
25,Max,0.5,1
25,Min,0.5,1
25,TotalLines,0.5,1
25,MeanLines,0.5,1
25,MaxLines,0.5,1
25,MinLines,0.5,1
26,Total,0.5,1
26,Mean,0.5,1
26,Max,0.5,1
26,Min,0.5,1
26,TotalLines,0.5,1
26,MeanLines,0.5,1
26,MaxLines,0.5,1
26,MinLines,0.5,1
27,Total,1.0,1
27,Mean,0.0,0
27,Max,0.0,0
27,Min,0.0,0
27,TotalLines,1.0,1
27,MeanLines,0.0,0
27,MaxLines,0.0,0
27,MinLines,0.0,0
28,Total,0.0,0
28,Mean,1.0,1
28,Max,1.0,1
28,Min,1.0,1
28,TotalLines,0.0,0
28,MeanLines,1.0,1
28,MaxLines,1.0,1
28,MinLines,1.0,1
29,Total,1.0,1
29,Mean,0.0,0
29,Max,0.0,0
29,Min,0.0,0
29,TotalLines,1.0,1
29,MeanLines,0.0,0
29,MaxLines,0.0,0
29,MinLines,0.0,0
30,Total,0.0,0
30,Mean,0.0,0
30,Max,0.0,0
30,Min,0.0,0
30,TotalLines,0.0,0
30,MeanLines,0.0,0
30,MaxLines,0.0,0
30,MinLines,0.0,0
31,Total,0.0,0
31,Mean,0.0,0
31,Max,0.0,0
31,Min,0.0,0
31,TotalLines,0.0,0
31,MeanLines,0.0,0
31,MaxLines,0.0,0
31,MinLines,0.0,0
32,Total,1.0,1
32,Mean,0.0,0
32,Max,0.0,0
32,Min,0.0,0
32,TotalLines,1.0,1
32,MeanLines,0.0,0
32,MaxLines,0.0,0
32,MinLines,0.0,0
33,Total,0.5,1
33,Mean,0.5,1
33,Max,0.5,1
33,Min,0.5,1
33,TotalLines,0.5,1
33,MeanLines,0.5,1
33,MaxLines,0.5,1
33,MinLines,0.5,1
34,Total,0.0,0
34,Mean,0.5,1
34,Max,0.5,1
34,Min,0.5,1
34,TotalLines,0.0,0
34,MeanLines,0.5,1
34,MaxLines,0.5,1
34,MinLines,0.5,1
35,Total,0.5,1
35,Mean,0.5,1
35,Max,0.5,1
35,Min,0.5,1
35,TotalLines,0.5,1
35,MeanLines,0.5,1
35,MaxLines,0.5,1
35,MinLines,0.5,1
36,Total,0.0,0
36,Mean,0.5,1
36,Max,0.5,1
36,Min,0.5,1
36,TotalLines,0.0,0
36,MeanLines,0.5,1
36,MaxLines,0.5,1
36,MinLines,0.5,1
37,Total,0.0,0
37,Mean,0.5,1
37,Max,0.5,1
37,Min,0.5,1
37,TotalLines,0.0,0
37,MeanLines,0.5,1
37,MaxLines,0.5,1
37,MinLines,0.5,1
38,Total,0.5,1
38,Mean,0.5,1
38,Max,0.5,1
38,Min,0.5,1
38,TotalLines,0.5,1
38,MeanLines,0.5,1
38,MaxLines,0.5,1
38,MinLines,0.5,1
