Method,Used Classes
org.apache.commons.codec.binary.Base64Test.testKnownDecodings,"Base64Test, String, Base64"
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualPeter,
org.apache.commons.codec.digest.Sha256CryptTest.testSha256CryptNullData,"Sha256CryptTest, Sha2Crypt"
org.apache.commons.codec.digest.Md5CryptTest.testMd5CryptWithEmptySalt,"Md5Crypt, String, Md5CryptTest"
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testSetNameTypeAsh,"BeiderMorseEncoderTest, BeiderMorseEncoder"
org.apache.commons.codec.binary.BinaryCodecTest.testDecodeObject,
org.apache.commons.codec.language.DoubleMetaphoneTest.testCodec184,"DoubleMetaphone, DoubleMetaphoneTest"
org.apache.commons.codec.digest.DigestUtilsTest.testInternalNoSuchAlgorithmException,"DigestUtils, DigestUtilsTest"
org.apache.commons.codec.language.SoundexTest.testNewInstance2,"Soundex, String, SoundexTest"
org.apache.commons.codec.net.QuotedPrintableCodecTest.testFinalBytes,"QuotedPrintableCodec, QuotedPrintableCodecTest"
org.apache.commons.codec.language.SoundexTest.testWikipediaAmericanSoundex,"Soundex, SoundexTest"
org.apache.commons.codec.DecoderExceptionTest.testConstructorStringThrowable,"DecoderException, DecoderExceptionTest"
org.apache.commons.codec.binary.Base64Test.testObjectDecodeWithValidParameter,"Base64Test, String, Base64"
org.apache.commons.codec.DecoderExceptionTest.testConstructorString,"DecoderException, DecoderExceptionTest"
org.apache.commons.codec.binary.Base64InputStreamTest.testSkipPastEnd,"Base64InputStreamTest, StringUtils, ByteArrayInputStream, Base64InputStream"
org.apache.commons.codec.binary.Base64Codec13Test.testStaticDecode,"Base64Codec13Test, StringBuilder, String, Arrays, Base64"
org.apache.commons.codec.net.URLCodecTest.testEncodeStringWithNull,"URLCodec, URLCodecTest"
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testInvalidLangIllegalArgumentException,"BeiderMorseEncoderTest, Rule"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testgetMinRating_7_Returns4_Successfully,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesIso8859_1,"String, Arrays, StringUtilsTest, StringUtils"
org.apache.commons.codec.language.MetaphoneTest.testTranslateToJOfDGEOrDGIOrDGY,"Metaphone, MetaphoneTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testgetMinRating_11_Returns_3_Successfully,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.HexTest.testEncodeHexByteBufferZeroes,"HexTest, String, ByteBuffer, Hex"
org.apache.commons.codec.digest.Apr1CryptTest.testApr1CryptBytes,"Md5Crypt, Apr1CryptTest, String"
org.apache.commons.codec.digest.DigestUtilsTest.testSha1Hex,"ByteBuffer, DigestUtilsTest, DigestUtils, StringUtils, ByteArrayInputStream"
org.apache.commons.codec.digest.Apr1CryptTest.testApr1CryptWithInvalidSalt,"Md5Crypt, Apr1CryptTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_Surname_MOSKOWITZ_MOSKOVITZ_SuccessfullyMatched,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.digest.HmacUtilsTest.testGetHMac,"Mac, HmacUtils, HmacUtilsTest"
org.apache.commons.codec.net.BCodecTest.testEncodeDecodeNull,"BCodec, BCodecTest"
org.apache.commons.codec.digest.Apr1CryptTest.testApr1CryptWithoutSalt,"Md5Crypt, Apr1CryptTest, String"
org.apache.commons.codec.digest.DigestUtilsTest.testConstructable,"DigestUtils, DigestUtilsTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testAccentRemoval_NINO_NoChange,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.net.QCodecTest.testNullInput,"QCodecTest, QCodec"
org.apache.commons.codec.digest.Sha256CryptTest.testSha256CryptWithEmptySalt,"String, Sha256CryptTest, Sha2Crypt"
org.apache.commons.codec.language.ColognePhoneticTest.testVariationsMella,ColognePhoneticTest
org.apache.commons.codec.language.SoundexTest.testEncodeIgnoreApostrophes,SoundexTest
org.apache.commons.codec.digest.DigestUtilsTest.testSha256,"ByteBuffer, DigestUtilsTest, DigestUtils, StringUtils, ByteArrayInputStream"
org.apache.commons.codec.binary.HexTest.testEncodeHexByteBufferHelloWorldUpperCaseHex,"StringUtils, HexTest, String, Hex"
org.apache.commons.codec.digest.Md5CryptTest.testMd5CryptExplicitCall,"Md5Crypt, String, Md5CryptTest"
org.apache.commons.codec.binary.Base64Test.testRfc2045Section6Dot8ChunkSizeDefinition,
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_SAM_SAMUEL_SuccessfullyMatched,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.digest.HmacUtilsTest.testHmacSha1Hex,"ByteArrayInputStream, HmacUtils, HmacUtilsTest, String"
org.apache.commons.codec.binary.HexTest.testDecodeHexCharArrayOddCharacters3,"HexTest, Hex"
org.apache.commons.codec.language.SoundexTest.testNewInstance,"Soundex, SoundexTest"
org.apache.commons.codec.digest.Sha2CryptTest.testCtor,"Sha2CryptTest, Sha2Crypt"
org.apache.commons.codec.digest.Sha512CryptTest.testSha512CryptNullSalt,
org.apache.commons.codec.binary.HexTest.testEncodeClassCastException,"HexTest, Hex"
org.apache.commons.codec.language.DoubleMetaphoneTest.doubleMetaphoneEqualTest,"StringBuilder, DoubleMetaphone, DoubleMetaphoneTest"
org.apache.commons.codec.language.bm.RuleTest.testSubSequenceWorks,"Rule$Phoneme, CharSequence, RuleTest"
org.apache.commons.codec.binary.Base64InputStreamTest.testBase64EmptyInputStreamMimeChuckSize,"InputStream, Base64InputStreamTest, Arrays, System, Base64InputStream, Base64TestData, ByteArrayInputStream"
org.apache.commons.codec.binary.StringUtilsTest.testNewStringIso8859_1,"StringUtilsTest, String, StringUtils"
org.apache.commons.codec.binary.BinaryCodecTest.testDecodeObjectException,"BinaryCodec, Object, BinaryCodecTest"
org.apache.commons.codec.binary.Base32Test.testRandomBytesHex,"StringBuilder, Random, Base32TestData, Base32, Base32Test, BaseNCodec"
org.apache.commons.codec.digest.Md5CryptTest.testMd5CryptNullData,"Md5Crypt, Md5CryptTest"
org.apache.commons.codec.digest.HmacUtilsTest.testHmacSha1UpdateWithInpustream,"HmacUtils, String, HmacUtilsTest, ByteArrayInputStream, Mac, Hex"
org.apache.commons.codec.binary.StringUtilsTest.testNewStringNullInput,"StringUtils, StringUtilsTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testGetEncoding_Space_to_Nothing,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testisEncodeEquals_CornerCase_FirstNameJust1Letter_ReturnsFalse,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.digest.CryptTest.testCryptWithEmptySalt,"CryptTest, Crypt"
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDecodeWithNullArray,"QuotedPrintableCodec, QuotedPrintableCodecTest"
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testOOM,"BeiderMorseEncoderTest, String, BeiderMorseEncoder"
org.apache.commons.codec.binary.Base64Test.testRfc1421Section6Dot8ChunkSizeDefinition,
org.apache.commons.codec.language.NysiisTest.testBran,"StringBuilder, NysiisTest, Nysiis"
org.apache.commons.codec.binary.HexTest.testCustomCharset,"StringBuilder, SortedMap, String, Charset, HexTest, Arrays, Set, Iterator, Hex"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testGetMinRating_2_Returns5_Successfully,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.StringEncoderComparatorTest.testComparatorWithSoundex,"Soundex, StringEncoderComparator, StringEncoderComparatorTest"
org.apache.commons.codec.language.NysiisTest.testTranan,"StringBuilder, NysiisTest, Nysiis"
org.apache.commons.codec.language.MetaphoneTest.testSetMaxLengthWithTruncation,"Metaphone, MetaphoneTest"
org.apache.commons.codec.binary.Base64Test.testStringToByteVariations,"String, Arrays, Base64, StringUtils, Base64Test, Hex"
org.apache.commons.codec.digest.UnixCryptTest.testCtor,"UnixCrypt, UnixCryptTest"
org.apache.commons.codec.binary.Base64InputStreamTest.testBase64EmptyInputStreamPemChuckSize,"InputStream, Base64InputStreamTest, Arrays, System, Base64InputStream, Base64TestData, ByteArrayInputStream"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testGetEncoding_NoSpace_to_Nothing,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.Base64Test.testHugeLineSeparator,"StringUtils, Base64Test, String, Base64"
org.apache.commons.codec.net.QCodecTest.testEncodeStringWithNull,"QCodecTest, QCodec"
org.apache.commons.codec.digest.HmacUtilsTest.testMd5HMacFail,"HmacUtils, HmacUtilsTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_Surname_COOPERFLYNN_SUPERLYN_SuccessfullyMatched,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.digest.UnixCryptTest.testUnixCryptWithHalfSalt,"UnixCrypt, UnixCryptTest"
org.apache.commons.codec.net.URLCodecTest.testEncodeDecodeNull,"URLCodec, URLCodecTest"
org.apache.commons.codec.digest.Apr1CryptTest.testApr1CryptNullData,"Md5Crypt, Apr1CryptTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_STEVEN_STEFAN_SuccessfullyMatched,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.digest.HmacUtilsTest.testHmacSha1UpdateWithByteArray,"String, HmacUtils, HmacUtilsTest, Mac, Hex"
org.apache.commons.codec.net.QCodecTest.testInvalidEncoding,"QCodecTest, QCodec"
org.apache.commons.codec.language.bm.RuleTest.testPhonemeComparedToSelfIsZero,"StringBuilder, Rule$Phoneme, Comparator, RuleTest"
org.apache.commons.codec.language.SoundexTest.testEncodeBasic,"Soundex, SoundexTest"
org.apache.commons.codec.binary.Base64Test.testDecodePadOnlyChunked,"Base64Test, String, Base64"
org.apache.commons.codec.binary.HexTest.testEncodeDecodeRandom,"String, Arrays, HexTest, StringUtils, Random, Hex"
org.apache.commons.codec.CharsetsTest.testUsAscii,"Charset, CharsetsTest"
org.apache.commons.codec.binary.Base32InputStreamTest.testSkipNone,"StringUtils, Base32InputStreamTest, ByteArrayInputStream, Base32InputStream"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_OONA_OONAGH_SuccessfullyMatched,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.BaseNCodecTest.testContainsAlphabetOrPad,"BaseNCodecTest, String, BaseNCodec"
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testInvalidLangIllegalStateException,"Languages, BeiderMorseEncoderTest, Lang"
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualAero,
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_Surname_AUERBACH_UHRBACH_SuccessfullyMatched,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.digest.UnixCryptTest.testUnicCryptInvalidSalt,"UnixCrypt, UnixCryptTest"
org.apache.commons.codec.digest.DigestUtilsTest.testShaUpdateWithString,"DigestUtilsTest, MessageDigest, DigestUtils, StringUtils, Hex"
org.apache.commons.codec.CharsetsTest.testIso8859_1,"Charset, CharsetsTest"
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualWright,
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUtf16Le,"String, Arrays, StringUtilsTest, StringUtils"
org.apache.commons.codec.binary.Base64Test.testRfc4648Section10DecodeEncode,"StringUtils, Base64Test, Base64"
org.apache.commons.codec.binary.Base64Test.testObjectEncodeWithInvalidParameter,"Base64Test, Base64"
org.apache.commons.codec.language.Caverphone1Test.testSpecificationV1Examples,Caverphone1Test
org.apache.commons.codec.net.QuotedPrintableCodecTest.testSafeCharEncodeDecode,"QuotedPrintableCodec, QuotedPrintableCodecTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testAccentRemovalNormalString_NoChange,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.HexTest.testEncodeHexByteArrayHelloWorldLowerCaseHex,"StringUtils, HexTest, String, Hex"
org.apache.commons.codec.digest.Sha512CryptTest.testSha2CryptWrongSalt,"Sha512CryptTest, String, Sha2Crypt"
org.apache.commons.codec.binary.HexTest.testDecodeHexCharArrayOddCharacters5,"HexTest, Hex"
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUsAscii,"String, Arrays, StringUtilsTest, StringUtils"
org.apache.commons.codec.CharsetsTest.testUtf8,"Charset, CharsetsTest"
org.apache.commons.codec.language.Caverphone2Test.testCaverphoneRevisitedExamples,Caverphone2Test
org.apache.commons.codec.digest.HmacUtilsTest.testSha1HMacFail,"HmacUtils, HmacUtilsTest"
org.apache.commons.codec.language.DaitchMokotoffSoundexTest.testEncodeIgnoreHyphens,DaitchMokotoffSoundexTest
org.apache.commons.codec.DecoderExceptionTest.testConstructor0,"DecoderException, DecoderExceptionTest"
org.apache.commons.codec.language.MetaphoneTest.testDiscardOfSilentHAfterG,"Metaphone, MetaphoneTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_Surnames_MURPHY_LYNCH_NoMatchExpected,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_COLM_COLIN_WithAccentsAndSymbolsAndSpaces_SuccessfullyMatched,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.Base64InputStreamTest.testSkipToEnd,"Base64InputStreamTest, StringUtils, ByteArrayInputStream, Base64InputStream"
org.apache.commons.codec.net.RFC1522CodecTest.testDecodeInvalid,
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeUrlWithNullBitSet,"String, QuotedPrintableCodec, QuotedPrintableCodecTest"
org.apache.commons.codec.net.BCodecTest.testInvalidEncoding,"BCodec, BCodecTest"
org.apache.commons.codec.CharsetsTest.testUtf16Le,"Charset, CharsetsTest"
org.apache.commons.codec.binary.Base64InputStreamTest.testCodec130,"String, ByteArrayOutputStream, InputStream, Base64InputStreamTest, System, Base64OutputStream, Base64InputStream, Base64TestData, StringUtils, ByteArrayInputStream"
org.apache.commons.codec.binary.BaseNCodecTest.testIsInAlphabetString,"BaseNCodecTest, BaseNCodec"
org.apache.commons.codec.language.NysiisTest.testSpecialBranches,"StringBuilder, NysiisTest, Nysiis"
org.apache.commons.codec.digest.UnixCryptTest.testUnixCryptExplicitCall,"UnixCrypt, UnixCryptTest, String"
org.apache.commons.codec.binary.Base32Test.testSingleCharEncoding,"Arrays, Base32, Base32Test, BaseNCodec$Context"
org.apache.commons.codec.language.SoundexTest.testUsMappingOWithDiaeresis,"Soundex, Character, SoundexTest"
org.apache.commons.codec.language.Caverphone1Test.testCaverphoneRevisitedCommonCodeAT1111,Caverphone1Test
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testGetFirstLast3__ALEXANDER_Returns_Aleder,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testisEncodeEquals_CornerCase_FirstNameJustSpace_ReturnsFalse,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.Base64Test.testChunkedEncodeMultipleOf76,"String, Arrays, StringUtils, Base64Test, Base64"
org.apache.commons.codec.net.QCodecTest.testEncodeDecodeNull,"QCodecTest, QCodec"
org.apache.commons.codec.binary.HexTest.testEncodeByteBufferObjectEmpty,"Arrays, HexTest, ByteBuffer, Hex"
org.apache.commons.codec.binary.Base64Test.testCodeInteger1,"Base64Test, String, BigInteger, Base64"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_MICKY_MICHAEL_SuccessfullyMatched,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.Base64OutputStreamTest.testBase64OutputStreamByteByByte,"String, ByteArrayOutputStream, Arrays, Base64OutputStreamTest, Base64OutputStream, Random, Base64TestData, OutputStream, StringUtils, Base64"
org.apache.commons.codec.digest.DigestUtilsTest.testMd5LengthForBytes,"StringUtils, DigestUtils, DigestUtilsTest"
org.apache.commons.codec.binary.HexTest.testDecodeByteBufferObjectEmpty,"Arrays, HexTest, ByteBuffer, Hex"
org.apache.commons.codec.digest.Sha512CryptTest.testSha2CryptRounds,"Sha512CryptTest, String, Sha2Crypt"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testcleanName_SuccessfullyClean,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.net.QCodecTest.testEncodeObjects,"QCodecTest, Double, QCodec"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testGetMinRating_13_Returns_1_Successfully,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.language.Caverphone2Test.testCaverphoneRevisitedRandomNameTTA1111111,Caverphone2Test
org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest.testSolrGENERIC,"NameType, Languages$LanguageSet, String, Map, RuleType, Arrays, PhoneticEngine, TreeMap, HashSet, PhoneticEngineRegressionTest"
org.apache.commons.codec.digest.B64Test.testB64from24bit,"StringBuilder, B64Test, B64"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testgetMinRating_10_Returns3_Successfully,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.HexTest.testCustomCharsetBadName,"HexTest, Hex"
org.apache.commons.codec.binary.BinaryCodecTest.testEncodeObjectNull,"BinaryCodec, BinaryCodecTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testleftTorightThenRightToLeft_ALEXANDER_ALEXANDRA_Returns4,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUtf16,"String, Arrays, StringUtilsTest, StringUtils"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_TOMASZ_TOM_SuccessfullyMatched,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.digest.DigestUtilsTest.testMd5LengthForByteBuffer,"StringUtils, DigestUtils, DigestUtilsTest"
org.apache.commons.codec.binary.StringUtilsTest.testConstructor,"StringUtils, StringUtilsTest"
org.apache.commons.codec.net.URLCodecTest.testBasicEncodeDecode,"URLCodec, URLCodecTest"
org.apache.commons.codec.language.DoubleMetaphoneTest.testEmpty,"DoubleMetaphoneTest, DoubleMetaphone"
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualXalan,
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_STEPHEN_STEFAN_SuccessfullyMatched,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeNull,"QuotedPrintableCodec, QuotedPrintableCodecTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testleftTorightThenRightToLeft_EINSTEIN_MICHAELA_Returns0,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.language.Caverphone2Test.testIsCaverphoneEquals,"Caverphone2Test, Caverphone2"
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testSpeedCheck,"BeiderMorseEncoderTest, StringBuilder, BeiderMorseEncoder"
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeDecodeNull,"QuotedPrintableCodec, QuotedPrintableCodecTest"
org.apache.commons.codec.language.MetaphoneTest.testExceedLength,"Metaphone, MetaphoneTest"
org.apache.commons.codec.binary.Base64Test.testTripletsChunked,"Base64Test, String, Base64"
org.apache.commons.codec.binary.HexTest.testEncodeByteBufferEmpty,"Arrays, HexTest, ByteBuffer, Hex"
org.apache.commons.codec.binary.BinaryCodecTest.testToByteArrayFromString,"BinaryCodec, String, BinaryCodecTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testgetMinRating_5_Returns4_Successfully,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.language.SoundexTest.testSoundexUtilsConstructable,"SoundexUtils, SoundexTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testAccentRemoval_UpperandLower_SuccessfullyRemovedAndCaseInvariant,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.Base32InputStreamTest.testMarkSupported,"StringUtils, Base32InputStreamTest, ByteArrayInputStream, Base32InputStream"
org.apache.commons.codec.language.NysiisTest.testSnat,"StringBuilder, NysiisTest, Nysiis"
org.apache.commons.codec.binary.Base64Test.testCodeInteger2,"Base64Test, String, BigInteger, Base64"
org.apache.commons.codec.digest.Md5CryptTest.testCtor,"Md5Crypt, Md5CryptTest"
org.apache.commons.codec.digest.B64Test.testB64T,"B64Test, String, B64"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_SurnamesCornerCase_MURPHY_Space_NoMatch,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.Base32InputStreamTest.testSkipPastEnd,"StringUtils, Base32InputStreamTest, ByteArrayInputStream, Base32InputStream"
org.apache.commons.codec.net.URLCodecTest.testDecodeWithNullArray,"URLCodec, URLCodecTest"
org.apache.commons.codec.net.QuotedPrintableCodecTest.testBasicEncodeDecode,"QuotedPrintableCodec, QuotedPrintableCodecTest"
org.apache.commons.codec.binary.Base32OutputStreamTest.testWriteToNullCoverage,"Base32OutputStreamTest, ByteArrayOutputStream, Base32OutputStream"
org.apache.commons.codec.binary.HexTest.testEncodeByteArrayEmpty,"Arrays, HexTest, Hex"
org.apache.commons.codec.binary.Base64Test.testEncodeOverMaxSize,"StringBuilder, Base64Test, Class, Base64"
org.apache.commons.codec.binary.Base64Codec13Test.testBinaryEncoder,"StringBuilder, String, Arrays, Base64Codec13Test, BinaryEncoder, Base64"
org.apache.commons.codec.EncoderExceptionTest.testConstructorStringThrowable,"EncoderException, EncoderExceptionTest"
org.apache.commons.codec.binary.HexTest.testDecodeBadCharacterPos1,"HexTest, Hex"
org.apache.commons.codec.language.MetaphoneTest.testDiscardOfSCEOrSCIOrSCY,"Metaphone, MetaphoneTest"
org.apache.commons.codec.binary.HexTest.testDecodeBadCharacterPos0,"HexTest, Hex"
org.apache.commons.codec.binary.Base32InputStreamTest.testCodec105,"Base32InputStreamTest, InputStream, Base32InputStream, Codec105ErrorInputStream"
org.apache.commons.codec.binary.Base64Test.testCodec68,"Base64Test, Base64"
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUncheckedNullInput,"StringUtils, StringUtilsTest"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_CATHERINE_KATHRYN_SuccessfullyMatched,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.binary.Base64InputStreamTest.testReadNull,"Base64InputStreamTest, StringUtils, ByteArrayInputStream, Base64InputStream"
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testRemoveVowel__AIDAN_Returns_ADN,"MatchRatingApproachEncoderTest, MatchRatingApproachEncoder"
org.apache.commons.codec.net.URLCodecTest.testSafeCharEncodeDecode,"URLCodec, URLCodecTest"
org.apache.commons.codec.binary.Base32InputStreamTest.testBase32InputStreamByChunk,"InputStream, Arrays, Base32TestData, Base32, System, Base32InputStream, BaseNCodec, Random, Base32InputStreamTest, StringUtils, ByteArrayInputStream"
org.apache.commons.codec.language.ColognePhoneticTest.testAabjoe,ColognePhoneticTest
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualParis,
org.apache.commons.codec.binary.Base64Test.testCodeInteger3,"Base64Test, String, BigInteger, Base64"
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualGary,
org.apache.commons.codec.net.QCodecTest.testUTF8RoundTrip,"QCodecTest, StringBuilder, QCodec"
org.apache.commons.codec.binary.Base32Test.testRandomBytes,"StringBuilder, Random, Base32TestData, Base32, Base32Test, BaseNCodec"
org.apache.commons.codec.binary.HexTest.testDecodeCharArrayEmpty,"Arrays, HexTest, Hex"
org.apache.commons.codec.language.NysiisTest.testCap,"StringBuilder, NysiisTest, Nysiis"
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeStringWithNull,"QuotedPrintableCodec, QuotedPrintableCodecTest"
org.apache.commons.codec.CharEncodingTest.testUsAscii,
