Method,Used Classes
com.fasterxml.jackson.databind.type.TestTypeFactory.testCanonicalNames,"JavaType, TestTypeFactory, TypeFactory"
com.fasterxml.jackson.databind.ser.TestJsonSerialize.testWithIsGetter,"ObjectMapper, Object, TestJsonSerialize$Response, TestJsonSerialize"
com.fasterxml.jackson.databind.introspect.TestPOJOPropertiesCollector.testSimpleIgnoreAndRename,"ObjectMapper, BasicClassIntrospector, Map, POJOPropertyBuilder, TestPOJOPropertiesCollector, POJOPropertiesCollector"
com.fasterxml.jackson.databind.ser.TestJsonValue.testMixedJsonValue,"TestJsonValue$ValueClass, Object, TestJsonValue$ToStringValueClass2, TestJsonValue"
com.fasterxml.jackson.databind.node.TestTreeTraversingParser.testTextAsBinary,"TestTreeTraversingParser, TextNode, JsonParser"
com.fasterxml.jackson.databind.deser.TestArrayDeserialization.testStringArray,"JsonFactory, JsonGenerator, StringWriter, ObjectMapper, TestArrayDeserialization"
com.fasterxml.jackson.databind.jsontype.TestVisibleTypeId.testTypeIdFromProperty,"ObjectMapper, Object, TestVisibleTypeId, TestVisibleTypeId$TypeIdFromFieldProperty"
com.fasterxml.jackson.databind.deser.TestArrayDeserialization.testFromEmptyString2,"ObjectMapper, TestArrayDeserialization"
com.fasterxml.jackson.databind.creators.ImplicitNameMatch792Test.testReadWriteWithPrivateField,"ObjectMapper, Object, ImplicitNameMatch792Test, ImplicitNameMatch792Test$ReadWriteBean, RuntimeException"
com.fasterxml.jackson.databind.ser.TestMapSerialization.testOrderByKeyViaProperty,"TestMapSerialization$MapOrderingBean, ObjectMapper, Object, LinkedHashMap, Integer, TestMapSerialization"
com.fasterxml.jackson.databind.type.TestTypeResolution.testMaps,"TestTypeResolution$1, TestTypeResolution, TypeFactory, TypeReference, MapType"
com.fasterxml.jackson.databind.jsontype.TestDefaultForScalars.test417,"ObjectMapper, Object, TestDefaultForScalars$Jackson417Bean, Integer, TestDefaultForScalars"
com.fasterxml.jackson.databind.mixins.TestMixinDeserForClass.testClassMixInsForObjectClass,"ObjectMapper, TestMixinDeserForClass"
com.fasterxml.jackson.databind.node.TestConversions.testBase64Text,"Base64Variant, Exception, StringBuilder, IOException, TestConversions, TextNode"
com.fasterxml.jackson.databind.deser.TestCollectionDeserialization.testHashSet,"TestCollectionDeserialization, Object, TestCollectionDeserialization$2, EnumSet, ObjectMapper, Class, TypeReference"
com.fasterxml.jackson.databind.ser.TestJsonSerialize3.testCustomContentSerializer,"ObjectMapper, Object, TestJsonSerialize3, Arrays, TestJsonSerialize3$MyObject"
com.fasterxml.jackson.databind.jsonschema.NewSchemaTest.testBasicTraversal,"JsonFormatVisitorWrapper$Base, ObjectMapper, NewSchemaTest"
com.fasterxml.jackson.databind.creators.TestCreators2.testAbstractFactory,"Integer, ObjectMapper, TestCreators2, Map"
com.fasterxml.jackson.databind.contextual.TestContextualWithAnnDeserializer.testAnnotatedContextual,"ObjectMapper, TestContextualWithAnnDeserializer"
com.fasterxml.jackson.databind.deser.TestEnumDeserialization.testAllowUnknownEnumValuesForEnumSets,"TestEnumDeserialization, EnumSet, ObjectMapper, TestEnumDeserialization$8, TypeReference, ObjectReader"
com.fasterxml.jackson.databind.node.TestTreeMapperDeserializer.testNull,"JsonNode, TestTreeMapperDeserializer, ObjectMapper"
com.fasterxml.jackson.databind.module.TestTypeModifiers.testCollectionLikeTypeConstruction,"JavaType, CollectionLikeType, TestTypeModifiers, TestTypeModifiers$MyTypeModifier, TypeModifier, ObjectMapper, TypeFactory, MapLikeType"
com.fasterxml.jackson.databind.jsontype.TestWithGenerics.testWrapperWithField,"Object, StringBuilder, TestWithGenerics$Animal, ObjectMapper, String, TestWithGenerics, TestWithGenerics$Dog, TestWithGenerics$ContainerWithField"
com.fasterxml.jackson.databind.TestGeneratorUsingMapper.BaseMapTest,
com.fasterxml.jackson.databind.convert.NumericConversionTest.testDoubleToInt,"NumericConversionTest, Integer, ObjectMapper, ObjectReader"
com.fasterxml.jackson.databind.struct.TestParentChildReferences.testAbstract368,"TestParentChildReferences$AbstractNode, TestParentChildReferences, ObjectMapper, Object, TestParentChildReferences$ConcreteNode"
com.fasterxml.jackson.databind.jsontype.TestGenericListSerialization.BaseMapTest,
com.fasterxml.jackson.databind.creators.TestValueInstantiator.testCustomDelegateInstantiator,"ObjectMapper, TestValueInstantiator"
com.fasterxml.jackson.databind.introspect.TestNamingStrategyCustom.testSimpleSetters,"PropertyNamingStrategy, ObjectMapper, TestNamingStrategyCustom, TestNamingStrategyCustom$PrefixStrategy, StringBuilder"
com.fasterxml.jackson.databind.deser.TestSimpleTypes.testSingleString,"ObjectMapper, StringReader, TestSimpleTypes, StringBuilder"
com.fasterxml.jackson.databind.jsontype.TestDefaultForLists.testJackson628,"TestDefaultForLists, ObjectMapper, ArrayList, List"
com.fasterxml.jackson.databind.contextual.TestContextualDeserialization.testAnnotatedCtor,"Object, TestContextualDeserialization$Name, TestContextualDeserialization$MyContextualDeserializer, JsonDeserializer, Version, JsonParser, TestContextualDeserialization, TestContextualDeserialization$AnnotatedContextualDeserializer, ObjectMapper, StringBuilder, BeanProperty, SimpleModule, TestContextualDeserialization$StringValue"
com.fasterxml.jackson.databind.creators.TestValueInstantiator.testBeanFromDouble,"Double, Object, TestValueInstantiator$MyModule, TestValueInstantiator$InstantiatorBase, Version, ValueInstantiator, ObjectMapper, TestValueInstantiator$MysteryBean, SimpleModule, TestValueInstantiator$5, TestValueInstantiator"
com.fasterxml.jackson.databind.creators.TestValueInstantiator.testCustomListInstantiator,"Object, TestValueInstantiator$MyModule, TestValueInstantiator$InstantiatorBase, Version, ValueInstantiator, ObjectMapper, TestValueInstantiator$MyListInstantiator, TestValueInstantiator$MyList, Class, SimpleModule, ArrayList, TestValueInstantiator"
com.fasterxml.jackson.databind.ser.TestTreeSerialization.testPOJOIntArray,"JsonFactory, Map, JsonGenerator, StringWriter, ObjectMapper, List, Integer, TestTreeSerialization, JsonNodeFactory, ObjectNode"
com.fasterxml.jackson.databind.ser.TestJsonSerialize.testStaticTypingForClass,"TestJsonSerialize$ValueClass, Object, Map, Integer, TestJsonSerialize$WrapperClassForStaticTyping, TestJsonSerialize"
com.fasterxml.jackson.databind.ser.DateSerializationTest.testDateWithJsonFormat,"Object, DateSerializationTest, GregorianCalendar, Calendar, DateSerializationTest$DateInCETBean, Date, DateSerializationTest$DateAsNumberBean, ObjectMapper, DateSerializationTest$DateAsDefaultStringBean, DateSerializationTest$CalendarAsStringBean, ObjectWriter, DateSerializationTest$DateAsStringBean"
com.fasterxml.jackson.databind.contextual.TestContextAttributeWithSer.testSimplePerCall,"ObjectMapper, Object, ObjectWriter, TestContextAttributeWithSer$TestPOJO, TestContextAttributeWithSer"
com.fasterxml.jackson.databind.deser.TestCyclicTypes.testCycleWith2Classes,"ObjectMapper, TestCyclicTypes"
com.fasterxml.jackson.databind.jsontype.TestDefaultForTreeNodes.testValueToTreeWithDefaultTyping,"TestDefaultForTreeNodes$Foo, ObjectMapper, Object, TestDefaultForTreeNodes, JsonNode"
com.fasterxml.jackson.databind.objectid.Objecid1083Test.testSimple,"Objecid1083Test, ObjectMapper"
com.fasterxml.jackson.databind.deser.TestUntypedDeserialization.testNestedUntypes,"Map, TestUntypedDeserialization, ObjectMapper, List, Integer"
com.fasterxml.jackson.databind.deser.UntypedNumbersTest.testIntAsNumber,"UntypedNumbersTest, ObjectMapper, Integer"
com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo.testSimpleMapField,"Object, TestPropertyTypeInfo$FieldWrapperBean, BaseMapTest$IntWrapper, TestPropertyTypeInfo$FieldWrapperBeanMap, ObjectMapper, HashMap, TestPropertyTypeInfo"
com.fasterxml.jackson.databind.deser.TestSimpleTypes.testSingleStringWrapped,"ObjectMapper, TestSimpleTypes, StringReader, StringBuilder"
com.fasterxml.jackson.databind.deser.TestInjectables.testTransientField,"ObjectReader, ObjectMapper, InjectableValues$Std, TestInjectables"
com.fasterxml.jackson.databind.deser.TestMapDeserialization.BaseMapTest,
com.fasterxml.jackson.databind.node.TestJsonNode.testArrayWithDefaultTyping,"JsonNode, ObjectMapper, TestJsonNode"
com.fasterxml.jackson.databind.deser.TestJDKAtomicTypes.testPolymorphicAtomicReference,"TestJDKAtomicTypes, Object, TestJDKAtomicTypes$Impl, AtomicReference, TestJDKAtomicTypes$Base, ObjectMapper, TestJDKAtomicTypes$RefWrapper"
com.fasterxml.jackson.databind.deser.TestJdkTypes.testStackTraceElementWithCustom,"StdDeserializer, TestJdkTypes$MyStackTraceElementDeserializer, TestJdkTypes, JsonParser, StackTraceElement, ObjectMapper, SimpleModule, IOException"
com.fasterxml.jackson.databind.creators.TestCreatorsDelegating.testWithCtorAndDelegate,"StringBuilder, ObjectMapper, InjectableValues$Std, JsonMappingException, TestCreatorsDelegating"
com.fasterxml.jackson.databind.ser.DateSerializationTest.testDateDefaultShape,"Object, DateSerializationTest, DateSerializationTest$DateAsDefaultBeanWithLocale, DateSerializationTest$DateAsDefaultBeanWithEmptyJsonFormat, Date, DateSerializationTest$DateAsDefaultBeanWithPattern, ObjectMapper, DateSerializationTest$DateAsDefaultBean, DateSerializationTest$DateAsDefaultBeanWithTimezone"
com.fasterxml.jackson.databind.seq.ObjectWriterTest.BaseMapTest,
com.fasterxml.jackson.databind.filter.TestSimpleSerializationIgnore.testIgnoreType,"TestSimpleSerializationIgnore, ObjectMapper, TestSimpleSerializationIgnore$NonIgnoredType, Object, TestSimpleSerializationIgnore$IgnoredType"
com.fasterxml.jackson.databind.deser.TestMapDeserialization.testUUIDKeyMap,"TestMapDeserialization$11, Object, UUID, Map, TestMapDeserialization, StringBuilder, Iterator, ObjectMapper, String, Set, TypeReference"
com.fasterxml.jackson.databind.module.TestSimpleModule.testSimpleInterfaceSerializer,"Object, TestSimpleModule$Base, JsonGenerator, Version, StdScalarSerializer, StringBuilder, ObjectMapper, TestSimpleModule, SimpleModule, TestSimpleModule$Impl1, TestSimpleModule$BaseSerializer, TestSimpleModule$Impl2"
com.fasterxml.jackson.databind.jsontype.TestDefaultForEnums.BaseMapTest,
com.fasterxml.jackson.databind.module.TestSimpleModule.testMixIns626,"TestSimpleModule$TestModule626, ObjectMapper, Module$SetupContext, TestSimpleModule, SimpleModule"
com.fasterxml.jackson.databind.deser.TestJdkTypes.testNullForPrimitives,"Float, ObjectMapper, TestJdkTypes, Double"
com.fasterxml.jackson.databind.filter.TestJsonFilter.testFilterOnProperty,"Object, SimpleFilterProvider, ObjectMapper, TestJsonFilter$FilteredProps, TestJsonFilter, ObjectWriter, TestJsonFilter$Bean, SimpleBeanPropertyFilter"
com.fasterxml.jackson.databind.deser.TestEnumDeserialization.testDoNotAllowUnknownEnumValuesAsMapKeysWhenReadAsNullDisabled,"TestEnumDeserialization, ObjectMapper"
com.fasterxml.jackson.databind.struct.TestUnwrappedWithPrefix.BaseMapTest,
com.fasterxml.jackson.databind.deser.TestCustomDeserializers.testContextReadValue,"StdDeserializer, DeserializationContext, TestCustomDeserializers, Object, TestCustomDeserializers$Bean375InnerDeserializer, TestCustomDeserializers$Bean375OuterDeserializer, Version, JsonParser, BeanProperty, ObjectMapper, TestCustomDeserializers$Bean375Inner, SimpleModule, TestCustomDeserializers$Bean375Outer"
com.fasterxml.jackson.databind.deser.NumberDeserTest.testDoubleInf,"ObjectMapper, NumberDeserTest, Double"
com.fasterxml.jackson.databind.jsontype.TestDefaultForArrays.testNodeInArray,"ObjectMapper, TestDefaultForArrays"
com.fasterxml.jackson.databind.views.ViewsWithSchemaTest.testSchemaWithoutViews,"ViewsWithSchemaTest$ListingVisitor$1, ViewsWithSchemaTest$ListingVisitor, Arrays, JsonObjectFormatVisitor$Base, BeanProperty, ObjectMapper, List, JsonFormatVisitorWrapper$Base, ArrayList, ViewsWithSchemaTest"
com.fasterxml.jackson.databind.creators.SingleArgCreatorTest.BaseMapTest,
com.fasterxml.jackson.databind.ser.TestVirtualProperties.BaseMapTest,
com.fasterxml.jackson.databind.node.TestObjectNode.testNullChecking2,"ObjectMapper, TestObjectNode, ObjectNode"
com.fasterxml.jackson.databind.deser.TestEnumDeserialization.testDeserializerForCreatorWithEnumMaps,"TestEnumDeserialization, Collection, TestEnumDeserialization$DelegatingDeserializers, AnnotatedMethod, BeanDescription, TestEnumDeserialization$DelegatingDeserializersModule, Iterator, Deserializers$Base, ObjectMapper, Module$SetupContext, EnumMap, SimpleModule, EnumDeserializer, TestEnumDeserialization$9, TypeReference"
com.fasterxml.jackson.databind.ser.TestCollectionSerialization.testEmptyBeanCollection,"Collection, TestCollectionSerialization$CollectionBean, Object, Map, ArrayList, TestCollectionSerialization"
com.fasterxml.jackson.databind.ser.TestJdkTypes.testUUIDs,"ObjectMapper, TestJdkTypes, UUID, String"
com.fasterxml.jackson.databind.deser.TestSetterlessProperties.testSetterlessPrecedence,"TestSetterlessProperties, ObjectMapper, List"
com.fasterxml.jackson.databind.ser.TestIterable.testIterable358,"ObjectMapper, Object, TestIterable, Arrays, TestIterable$B, TestIterable$A"
com.fasterxml.jackson.databind.introspect.TestNameConflicts.testOverrideName,"ObjectMapper, Object, TestNameConflicts, TestNameConflicts$CoreBean158, StringBuilder"
com.fasterxml.jackson.databind.objectid.TestObjectIdDeserialization.testCustomPoolResolver,"ContextAttributes, Object, Map, TestObjectIdDeserialization$WithCustomResolution, Iterator, ObjectMapper, List, TestObjectIdDeserialization, Integer, HashMap, DeserializationConfig, ObjectReader"
com.fasterxml.jackson.databind.ser.TestAnnotations.testGettersWithoutSetters,"ObjectMapper, Object, TestAnnotations$GettersWithoutSetters, TestAnnotations"
com.fasterxml.jackson.databind.ser.TestRootType.testRootWrapping,"BaseMapTest$StringWrapper, ObjectMapper, TestRootType, Object"
com.fasterxml.jackson.databind.filter.JsonIncludeTest.testNonNullByClass,"JsonIncludeTest, Object, Map, JsonIncludeTest$NoNullsBean"
com.fasterxml.jackson.databind.objectid.ReferentialWithObjectIdTest.testAtomicWithObjectId,"Object, AtomicReference, ReferentialWithObjectIdTest, ReferentialWithObjectIdTest$Employee, ReferentialWithObjectIdTest$EmployeeList, ObjectMapper"
com.fasterxml.jackson.databind.util.TestTokenBuffer.testAppend,"TokenBuffer, JsonParser, TestTokenBuffer"
com.fasterxml.jackson.databind.deser.TestSimpleTypes.testClass,"ObjectMapper, TestSimpleTypes, Class, StringBuilder"
com.fasterxml.jackson.databind.introspect.TestNamingStrategyStd.testSimpleKebabCase,"ObjectMapper, Object, TestNamingStrategyStd$FirstNameBean, TestNamingStrategyStd"
com.fasterxml.jackson.databind.type.TestJavaType.testSimpleClass,"JavaType, TypeFactory, TestJavaType"
com.fasterxml.jackson.databind.creators.TestCreators.testFactoryCreatorWithRenamingMixin,"TestCreators, ObjectMapper, Double"
com.fasterxml.jackson.databind.node.TestTreeMapperDeserializer.testEOF,"JsonFactory, TestTreeMapperDeserializer, JsonParser, ObjectMapper, JsonNode, StringReader"
com.fasterxml.jackson.databind.convert.NumericConversionTest.BaseMapTest,
com.fasterxml.jackson.databind.deser.TestGenericMapDeser.testKeyViaFactory,"Object, Map, Map$Entry, Iterator, TestGenericMapDeser, ObjectMapper, Set, Integer, TypeFactory"
com.fasterxml.jackson.databind.filter.TestMapFiltering.testMapFilteringViaClass,"TestMapFiltering$FilteredBean, LinkedHashMap, SimpleFilterProvider, TestMapFiltering, ObjectMapper, Integer, ObjectWriter, SimpleBeanPropertyFilter"
com.fasterxml.jackson.databind.misc.TestJSONP.testSimpleBean,"TestJSONP$Base, ObjectMapper, TestJSONP, Object, JSONPObject, TestJSONP$Impl"
com.fasterxml.jackson.databind.deser.TestEnumDeserialization.testEnumsWithEmpty,"TestEnumDeserialization, ObjectMapper"
com.fasterxml.jackson.databind.util.TestTokenBuffer.testSimpleArray,"JsonWriteContext, JsonParser, TestTokenBuffer, TokenBuffer, JsonStreamContext"
com.fasterxml.jackson.databind.node.TestDeepCopy.testWithArraySimple,"TestDeepCopy, ObjectMapper, ArrayNode"
com.fasterxml.jackson.databind.filter.TestSimpleSerializationIgnore.testIgnoreOver,"TestSimpleSerializationIgnore, Object, Map, TestSimpleSerializationIgnore$SubClassNonIgnore, TestSimpleSerializationIgnore$BaseClassIgnore, Integer"
com.fasterxml.jackson.databind.util.ISO8601DateFormatTest.testPartialParse,"StringBuilder, ISO8601DateFormat, String, ISO8601DateFormatTest, ParsePosition"
com.fasterxml.jackson.databind.util.ISO8601DateFormatTest.testParse,"TimeZone, GregorianCalendar, Calendar, ISO8601DateFormat, ISO8601DateFormatTest"
com.fasterxml.jackson.databind.ser.TestJsonSerialize.BaseMapTest,
com.fasterxml.jackson.databind.util.ISO8601UtilsTest.testParseOptional,"ISO8601UtilsTest, ParsePosition, ISO8601Utils"
com.fasterxml.jackson.databind.introspect.TestPOJOPropertiesCollector.testSimpleRenamed,"ObjectMapper, BasicClassIntrospector, Map, POJOPropertyBuilder, TestPOJOPropertiesCollector, POJOPropertiesCollector"
com.fasterxml.jackson.databind.jsontype.Generic1128Test.testIssue1128,"Generic1128Test$ContainerBase, Object, Generic1128Test$DevMContainer, Generic1128Test$DevBase, ObjectMapper, Generic1128Test$Dev, Generic1128Test$HObj, Generic1128Test$DevM, Generic1128Test"
com.fasterxml.jackson.databind.introspect.TestNameConflicts.testHypotheticalGetters,"Object, TestNameConflicts, ObjectWriter, TestNameConflicts$MultipleTheoreticalGetters"
com.fasterxml.jackson.databind.jsontype.TestDefaultForObject.testAbstractBean,"TestDefaultForObject, ObjectMapper, Object, TestDefaultForObject$AbstractBean, TestDefaultForObject$StringBean"
com.fasterxml.jackson.databind.deser.TestCustomFactory.testCustomBeanDeserializer,"ObjectMapper, TestCustomFactory, List"
com.fasterxml.jackson.databind.deser.TestEnumDeserialization.testEnumWithCreatorMaps,"TestEnumDeserialization, ObjectMapper, HashMap, TestEnumDeserialization$6, TypeReference"
com.fasterxml.jackson.databind.ser.TestExceptionHandling.testExceptionWithMapperAndGenerator,"JsonFactory, TestExceptionHandling, Object, FilterWriter, StringWriter, StringBuilder, ObjectMapper, Class, MappingJsonFactory, List, Integer, BrokenStringWriter, ArrayList"
com.fasterxml.jackson.databind.ser.TestSimpleTypes.testBooleanArray,TestSimpleTypes
com.fasterxml.jackson.databind.filter.TestUnknownPropertyDeserialization.testClassIgnoreWithMap,"Object, TestUnknownPropertyDeserialization$IgnoreMap, ObjectMapper, TestUnknownPropertyDeserialization, Integer, HashMap"
com.fasterxml.jackson.databind.deser.TestSimpleTypes.testBigDecimal,"BigDecimal, ObjectMapper, TestSimpleTypes, StringBuilder"
com.fasterxml.jackson.databind.convert.TestUpdateValue.BaseMapTest,
com.fasterxml.jackson.databind.deser.TestCustomDeserializers.testDelegating,"TestCustomDeserializers, Object, TestCustomDeserializers$1, StdDelegatingDeserializer, TestCustomDeserializers$Immutable, Version, ObjectMapper, StdConverter, SimpleModule, JsonNode"
com.fasterxml.jackson.databind.node.TestConversions.BaseMapTest,
com.fasterxml.jackson.databind.deser.TestAnyProperties.testIssue797,"Object, IllegalStateException, TestAnyProperties, ObjectMapper, TestAnyProperties$Bean797BaseImpl, HashMap, TestAnyProperties$Bean797Base"
com.fasterxml.jackson.databind.ser.TestEmptyClass.BaseMapTest,
com.fasterxml.jackson.databind.filter.TestUnknownPropertyDeserialization.testUnknownHandlingIgnoreWithFeature,"StringBuilder, ObjectMapper, TestUnknownPropertyDeserialization, StringReader, JsonMappingException"
com.fasterxml.jackson.databind.mixins.TestMixinDeserForCreators.testFactoryMixIn,"TestMixinDeserForCreators, ObjectMapper"
com.fasterxml.jackson.databind.deser.TestJdkTypes.testLocale,"Locale, ObjectMapper, TestJdkTypes"
com.fasterxml.jackson.databind.jsonschema.TestGenerateJsonSchema.testUnwrapping,"ObjectMapper, String, TestGenerateJsonSchema, JsonSchema"
com.fasterxml.jackson.databind.ser.TestSimpleTypes.testIntArray,"Integer, TestSimpleTypes"
com.fasterxml.jackson.databind.node.TestTreeMapperDeserializer.testSimpleArray,"JsonNode, TestTreeMapperDeserializer, ObjectMapper, ArrayNode"
com.fasterxml.jackson.databind.convert.TestUpdateValue.testUpdatingWithViews,"ObjectMapper, TestUpdateValue, Object, TestUpdateValue$Updateable, ObjectReader"
com.fasterxml.jackson.databind.util.ISO8601UtilsTest.testFormatMillis,"ISO8601UtilsTest, ISO8601Utils"
com.fasterxml.jackson.databind.ser.TestFeatures.testFlushingNotAutomatic,"JsonFactory, JsonGenerator, StringWriter, ObjectMapper, Integer, ObjectWriter, TestFeatures"
com.fasterxml.jackson.databind.introspect.TestAnnotationMerging.BaseMapTest,
com.fasterxml.jackson.databind.ser.TestEnumSerialization.testEnumSet,"EnumSet, ObjectMapper, StringWriter, TestEnumSerialization"
com.fasterxml.jackson.databind.deser.TestEnumDeserialization.testEnumWithCreatorEnumMaps,"TestEnumDeserialization, ObjectMapper, EnumMap, TestEnumDeserialization$5, TypeReference"
com.fasterxml.jackson.databind.jsontype.TestDefaultForEnums.testSimpleEnumsAsField,"ObjectMapper, Object, TestDefaultForEnums$EnumHolder, TestDefaultForEnums"
com.fasterxml.jackson.databind.deser.TestMapDeserialization.testMapWithDeserializer,"ObjectMapper, LinkedHashMap, TestMapDeserialization, TestMapDeserialization$CustomMap"
com.fasterxml.jackson.databind.ser.TestJsonSerialize.testStaticTypingWithLinkedList,"ObjectMapper, Object, TestJsonSerialize$ValueLinkedList, LinkedList, TestJsonSerialize$ValueClass, TestJsonSerialize"
com.fasterxml.jackson.databind.jsontype.TestPropertyTypeInfo.testSimpleMethod,"Object, TestPropertyTypeInfo$FieldWrapperBean, BaseMapTest$IntWrapper, ObjectMapper, TestPropertyTypeInfo"
com.fasterxml.jackson.databind.ObjectMapperTest.testCopy,"SerializationConfig, ObjectMapperTest, ObjectMapper, InjectableValues$Std, DeserializationConfig"
com.fasterxml.jackson.databind.deser.TestDateDeserialization.testDateSql,"TimeZone, Calendar, Date, ObjectMapper, TestDateDeserialization, String"
