Method,Used Classes
com.google.gson.stream.JsonReaderTest.testSkipVeryLongUnquotedString,"JsonReader, StringBuilder, String, JsonReaderTest, Arrays, StringReader"
com.google.gson.functional.PrimitiveTest.testDeserializingBigDecimalAsFloat,"PrimitiveTest, Float, Gson"
com.google.gson.functional.StringTest.testEscapedBackslashInStringSerialization,"StringTest, Gson"
com.google.gson.functional.ObjectTest.testAnonymousLocalClassesSerialization,"ObjectTest$2, Object, Gson, TestTypes$ClassWithNoFields, ObjectTest"
com.google.gson.functional.DefaultTypeAdaptersTest.testLocaleSerializationWithLanguageCountry,"Gson, DefaultTypeAdaptersTest"
com.google.gson.functional.ArrayTest.testObjectArrayWithNonPrimitivesSerialization,"ArrayTest, StringBuilder, TestTypes$BagOfPrimitives, String, Object, TestTypes$ClassWithObjects, Boolean, Gson, Integer, Long"
com.google.gson.JsonObjectTest.testAddingCharacterProperties,"String, Character, JsonElement, JsonObjectTest, JsonObject"
com.google.gson.stream.JsonWriterTest.testNonFiniteDoubles,"JsonWriterTest, JsonWriter, StringWriter"
com.google.gson.stream.JsonReaderTest.testStringAsNumberWithTruncatedExponent,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.functional.ReadersWritersTest.testTopLevelNullObjectDeserializationWithReaderAndSerializeNulls,"ReadersWritersTest, GsonBuilder, StringReader, Gson"
com.google.gson.stream.JsonReaderTest.testUnterminatedStringFailure,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.stream.JsonReaderTest.testStrictUnquotedNames,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.functional.ArrayTest.testSingleNullInArraySerialization,"ArrayTest, Gson"
com.google.gson.functional.MapTest.testMapOfMapSerialization,"String, Map, HashMap, Gson, MapTest"
com.google.gson.functional.ThrowableFunctionalTest.testSerializedNameOnExceptionFields,"ThrowableFunctionalTest$MyException, String, Gson, Throwable, ThrowableFunctionalTest"
com.google.gson.functional.NullObjectAndFieldTest.testExplicitNullSetsFieldToNullDuringDeserialization,"NullObjectAndFieldTest, Gson"
com.google.gson.functional.PrimitiveTest.testFloatNaNDeserialization,"PrimitiveTest, Float, Gson"
com.google.gson.functional.EnumTest.testEnumSet,"EnumTest, Gson, EnumSet, TypeToken, EnumTest$6"
com.google.gson.stream.JsonWriterTest.testBadNestingObject,"JsonWriterTest, JsonWriter, StringWriter"
com.google.gson.internal.bind.JsonTreeWriterTest.testEmptyWriter,"JsonTreeWriter, JsonTreeWriterTest"
com.google.gson.GsonBuilderTest.testCreatingMoreThanOnce,"GsonBuilderTest, GsonBuilder"
com.google.gson.functional.ObjectTest.testNullSerialization,"ObjectTest, Gson"
com.google.gson.functional.MapTest.testSortedMap,"SortedMap, Integer, Gson, MapTest$16, MapTest, TypeToken"
com.google.gson.stream.JsonReaderTest.testMalformedDocuments,
com.google.gson.functional.ObjectTest.testJsonInMixedQuotesDeserialization,"ObjectTest, Gson"
com.google.gson.functional.ParameterizedTypesTest.testParameterizedTypesWithWriterSerialization,"StringBuilder, Object, String, RuntimeException, Primitives, ParameterizedTypesTest$9, ParameterizedTypesTest, Class, StringWriter, Gson, Method, Integer, ParameterizedTypeFixtures$MyParameterizedType, TypeToken"
com.google.gson.functional.JsonAdapterAnnotationOnFieldsTest.testFieldAnnotationTakesPrecedenceOverRegisteredTypeAdapter,"JsonAdapterAnnotationOnFieldsTest$Part, Object, JsonAdapterAnnotationOnFieldsTest, JsonAdapterAnnotationOnFieldsTest$1, GsonBuilder, TypeAdapter, Gson, AssertionError, JsonAdapterAnnotationOnFieldsTest$Gadget"
com.google.gson.stream.JsonReaderTest.testStrictNonFiniteDoubles,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.functional.StringTest.testEscapedCtrlNInStringSerialization,"StringTest, Gson"
com.google.gson.functional.MapTest.testMapDeserialization,"Map, Gson, MapTest$2, Integer, MapTest, TypeToken"
com.google.gson.functional.MapTest.testMapDeserializationWithDuplicateKeys,"MapTest, Gson, MapTest$35, TypeToken"
com.google.gson.stream.JsonReaderTest.testStrictUnquotedNamesWithSkipValue,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.functional.PrimitiveTest.testBigDecimalDeserialization,"PrimitiveTest, BigDecimal, Gson"
com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultCalendarDeserialization,"Calendar, GsonBuilder, Gson, DefaultTypeAdaptersTest"
com.google.gson.functional.PrimitiveTest.testDeserializeJsonArrayAsLongWrapper,"PrimitiveTest, Gson"
com.google.gson.functional.MapTest.testReadMapsWithEmptyStringKey,"Gson, MapTest$28, Map, MapTest, TypeToken"
com.google.gson.functional.EnumTest.testClassWithEnumFieldDeserialization,"EnumTest, StringBuilder, Object, Gson, EnumTest$ClassWithEnumFields"
com.google.gson.functional.JsonParserTest.testDeserializingCustomTree,"JsonObject, Integer, JsonParserTest, Gson"
com.google.gson.functional.MapTest.testMapNamePromotionWithJsonElementReader,"Double, JsonParser, Map, LinkedHashMap, MapTest$38, Gson, MapTest, TypeToken"
com.google.gson.functional.MapTest.testConcurrentSkipListMap,"ConcurrentSkipListMap, TypeToken, Gson, Integer, MapTest, MapTest$20"
com.google.gson.functional.VersioningTest.testVersionedGsonMixingSinceAndUntilSerialization,"String, VersioningTest, Object, VersioningTest$SinceUntilMixing, GsonBuilder, Gson"
com.google.gson.functional.StreamingTypeAdaptersTest.testDeserialize,"JsonReader, Double, Object, String, Arrays, StringReader, StreamingTypeAdaptersTest$Person, StreamingTypeAdaptersTest, TypeAdapter"
com.google.gson.functional.PrimitiveTest.testDeserializeJsonArrayAsShortWrapper,"PrimitiveTest, Gson"
com.google.gson.functional.CustomTypeAdaptersTest.testCustomAdapterInvokedForCollectionElementSerializationWithType,"StringBuilder, CustomTypeAdaptersTest$11, String, Object, CustomTypeAdaptersTest$StringHolder, JsonElement, JsonPrimitive, GsonBuilder, Set, Gson, CustomTypeAdaptersTest, TypeToken, HashSet, CustomTypeAdaptersTest$StringHolderTypeAdapter"
com.google.gson.functional.JsonArrayTest.testIntegerPrimitiveAddition,"Integer, JsonArrayTest, JsonArray"
com.google.gson.functional.CustomSerializerTest.testBaseClassSerializerInvokedForBaseClassFieldsHoldingSubClassInstances,"CustomSerializerTest, Object, JsonElement, TestTypes$Base, GsonBuilder, TestTypes$BaseSerializer, Class, Gson, JsonObject, TestTypes$Sub, TestTypes$ClassWithBaseField"
com.google.gson.JsonPrimitiveTest.testFloatEqualsBigDecimal,"JsonPrimitiveTest, Float, JsonPrimitive, BigDecimal"
com.google.gson.functional.DefaultTypeAdaptersTest.testTreeSetSerialization,"TreeSet, Gson, DefaultTypeAdaptersTest"
com.google.gson.JsonPrimitiveTest.testStringsAndChar,"JsonPrimitiveTest, Character, JsonPrimitive"
com.google.gson.functional.ArrayTest.testArrayOfPrimitivesAsObjectsDeserialization,"ArrayTest, Double, BigDecimal, Object, Gson, Number"
com.google.gson.functional.ExposeFieldsTest.testNullExposeFieldSerialization,"StringBuilder, Object, Gson, Integer, ExposeFieldsTest$ClassWithExposedFields, ExposeFieldsTest"
com.google.gson.LongSerializationPolicyTest.testDefaultLongSerializationIntegration,"GsonBuilder, Long, Gson, LongSerializationPolicyTest"
com.google.gson.functional.NamingPolicyTest.testAtSignInSerializedName,"NamingPolicyTest, Object, NamingPolicyTest$AtName, Gson"
com.google.gson.functional.PrimitiveTest.testLargeDoubleDeserialization,"PrimitiveTest, Double, Gson"
com.google.gson.functional.FieldNamingTest.testLowerCaseWithDashes,"GsonBuilder, String, Object, Gson, FieldNamingTest, FieldNamingTest$TestNames"
com.google.gson.functional.ParameterizedTypesTest.testParameterizedTypeGenericArraysSerialization,"StringBuilder, Object, ArrayList, ParameterizedTypesTest$16, Arrays, ParameterizedTypesTest$ObjectWithTypeVariables, ParameterizedTypesTest, Gson, Iterable, Integer, Iterator, TypeToken, List"
com.google.gson.functional.MapTest.testMapDeserializationWithUnquotedIntegerKeys,"Map, MapTest$12, Gson, Integer, MapTest, TypeToken"
com.google.gson.functional.ReadersWritersTest.testTopLevelNullObjectDeserializationWithReader,"ReadersWritersTest, StringReader, Gson"
com.google.gson.functional.ReadersWritersTest.testWriterForSerialization,"StringBuilder, TestTypes$BagOfPrimitives, Object, String, Integer, StringWriter, Gson, ReadersWritersTest, Boolean, Long"
com.google.gson.internal.LinkedHashTreeMapTest.testPutNonComparableKeyFails,"LinkedHashTreeMap, LinkedHashTreeMapTest, Object"
com.google.gson.FieldAttributesTest.testIsSynthetic,"FieldAttributesTest, FieldAttributes"
com.google.gson.LongSerializationPolicyTest.testDefaultLongSerialization,"LongSerializationPolicy, LongSerializationPolicyTest, JsonElement, JsonPrimitive, Long"
com.google.gson.functional.MapTest.testMapSerializationWithWildcardValues,"Map, LinkedHashMap, MapTest$25, Gson, MapTest, TypeToken"
com.google.gson.functional.PrimitiveTest.testBigIntegerDeserialization,"PrimitiveTest, BigInteger, Gson"
com.google.gson.functional.JsonTreeTest.testJsonTreeToString,"JsonTreeTest, StringBuilder, TestTypes$BagOfPrimitives, Object, String, JsonTreeTest$SubTypeOfBagOfPrimitives, Boolean, Gson, Integer, Long"
com.google.gson.functional.CustomTypeAdaptersTest.testCustomTypeAdapterDoesNotAppliesToSubClasses,"String, Object, CustomTypeAdaptersTest$Derived, CustomTypeAdaptersTest$5, JsonObject, GsonBuilder, Gson, CustomTypeAdaptersTest$Base, Integer, CustomTypeAdaptersTest"
com.google.gson.functional.PrintFormattingTest.testCompactFormattingLeavesNoWhiteSpace,"StringBuilder, TestTypes$BagOfPrimitives, Object, PrintFormattingTest, ArrayList, String, TestTypes$Nested, TestTypes$PrimitiveArray, Boolean, TestTypes$ClassWithTransientFields, Gson, Integer, Long, List"
com.google.gson.stream.JsonReaderTest.testHelloWorld,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.stream.JsonWriterTest.testEmptyObject,"JsonWriterTest, JsonWriter, StringWriter"
com.google.gson.functional.InstanceCreatorTest.testInstanceCreatorForCollectionType,"InstanceCreatorTest$4, Object, ArrayList, InstanceCreatorTest$5, GsonBuilder, InstanceCreatorTest, Gson, TypeToken, InstanceCreatorTest$1SubArrayList"
com.google.gson.internal.LinkedTreeMapTest.testIterationOrder,"LinkedTreeMapTest, LinkedTreeMap"
com.google.gson.functional.FieldExclusionTest.testDefaultInnerClassExclusion,"StringBuilder, Object, GsonBuilder, FieldExclusionTest, Gson, FieldExclusionTest$Outer$Inner, FieldExclusionTest$NestedClass"
com.google.gson.functional.CustomSerializerTest.testBaseClassSerializerInvokedForBaseClassFields,"CustomSerializerTest, Object, JsonElement, TestTypes$Base, TestTypes$SubSerializer, GsonBuilder, TestTypes$BaseSerializer, Gson, Class, JsonObject, TestTypes$ClassWithBaseField"
com.google.gson.functional.PrimitiveTest.testPrimitiveIntegerAutoboxedDeserialization,"PrimitiveTest, Integer, Gson"
com.google.gson.stream.JsonReaderPathTest.testSkipObjectNames,"JsonReader, StringReader, JsonReaderPathTest"
com.google.gson.functional.DefaultTypeAdaptersTest.testDateSerializationInCollection,"Arrays, List, DefaultTypeAdaptersTest$2, TypeToken, Locale, GsonBuilder, Gson, DefaultTypeAdaptersTest, TimeZone, Date"
com.google.gson.JavaSerializationTest.testNumberIsSerializable,"ByteArrayInputStream, Double, JavaSerializationTest$3, ByteArrayOutputStream, ObjectInputStream, JavaSerializationTest, TypeToken, Gson, ObjectOutputStream, Number, List"
com.google.gson.functional.EscapingTest.testEscapeAllHtmlCharacters,"Gson, List, EscapingTest, ArrayList"
com.google.gson.functional.InheritanceTest.testClassWithBaseCollectionFieldSerialization,"Iterator, Object, ArrayList, JsonElement, Collection, TestTypes$ClassWithBaseCollectionField, InheritanceTest, JsonArray, TestTypes$Base, Class, Gson, JsonObject, TestTypes$Sub"
com.google.gson.functional.ObjectTest.testJsonObjectSerialization,"JsonObject, GsonBuilder, ObjectTest, Gson"
com.google.gson.functional.DefaultTypeAdaptersTest.testOverrideBigDecimalTypeAdapter,"JsonWriter, BigDecimal, JsonReader, Constructor, Object, GsonBuilder, TypeAdapter, Gson, DefaultTypeAdaptersTest, Class, AssertionError, DefaultTypeAdaptersTest$NumberAsStringAdapter"
com.google.gson.functional.StringTest.testStringWithEscapedSlashDeserialization,"StringTest, Gson"
com.google.gson.functional.InternationalizationTest.testStringsWithRawChineseCharactersDeserialization,"StringBuilder, InternationalizationTest, Gson"
com.google.gson.functional.StreamingTypeAdaptersTest.testDeserialize1dArray,"JsonReader, Arrays, StringReader, StreamingTypeAdaptersTest, TypeAdapter, Gson, StreamingTypeAdaptersTest$4, TypeToken"
com.google.gson.functional.StringTest.testAssignmentCharSerialization,"StringTest, Gson"
com.google.gson.JsonArrayTest.testEqualsNonEmptyArray,"JsonObject, JsonArrayTest, JsonArray"
com.google.gson.functional.ParameterizedTypesTest.testVariableTypeDeserialization,"StringBuilder, Object, ParameterizedTypesTest$13, Arrays, ParameterizedTypesTest$ObjectWithTypeVariables, ParameterizedTypesTest, Gson, Iterable, Integer, Iterator, TypeToken"
com.google.gson.JsonObjectTest.testAddingStringProperties,"JsonObject, JsonObjectTest, JsonElement"
com.google.gson.functional.PrimitiveTest.testReallyLongValuesSerialization,"PrimitiveTest, Long, Gson"
com.google.gson.functional.NullObjectAndFieldTest.testCustomTypeAdapterPassesNullDesrialization,"GsonBuilder, Object, Gson, NullObjectAndFieldTest, NullObjectAndFieldTest$2, JsonDeserializationContext"
com.google.gson.internal.UnsafeAllocatorInstantiationTest.testAbstractClassInstantiation,"UnsafeAllocatorInstantiationTest, UnsafeAllocator, Object"
com.google.gson.functional.StringTest.testStringValueAsSingleElementArraySerialization,"StringTest, Gson"
com.google.gson.functional.VersioningTest.testVersionedClassesSerialization,"VersioningTest, Object, VersioningTest$Version1, VersioningTest$Version1_1, GsonBuilder, Gson"
com.google.gson.functional.MapTest.testInterfaceTypeMap,"StringBuilder, Object, Map, HashMap, TestTypes$Base, TestTypes$Sub, GsonBuilder, Class, Gson, MapTest, MapTest$MapClass"
com.google.gson.functional.PrimitiveTest.testDoubleArrayDeserialization,"PrimitiveTest, Double, Gson"
com.google.gson.functional.DefaultTypeAdaptersTest.testBigIntegerFieldDeserialization,"StringBuilder, Object, DefaultTypeAdaptersTest$ClassWithBigInteger, Gson, DefaultTypeAdaptersTest, BigInteger"
com.google.gson.functional.MapTest.testMapSerializationEmpty,"Gson, MapTest$3, MapTest, LinkedHashMap, TypeToken"
com.google.gson.functional.MapTest.testMapSerializationWithIntegerKeys,"MapTest$10, Map, LinkedHashMap, Gson, Integer, MapTest, TypeToken"
com.google.gson.functional.CollectionTest.testCollectionOfStringsSerialization,"Gson, List, CollectionTest, ArrayList"
com.google.gson.stream.JsonReaderTest.testUnescapingInvalidCharacters,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.functional.StreamingTypeAdaptersTest.testSerialize2dArray,"JsonWriter, StreamingTypeAdaptersTest, TypeAdapter, Gson, StringWriter, StreamingTypeAdaptersTest$5, TypeToken"
com.google.gson.functional.CollectionTest.testRawCollectionSerialization,"StringBuilder, TestTypes$BagOfPrimitives, String, Object, Integer, Arrays, CollectionTest, Gson, Boolean, Long"
com.google.gson.stream.JsonReaderTest.testMixedCaseLiterals,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.stream.JsonReaderTest.testSkipArrayAfterPeek,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.functional.DefaultTypeAdaptersTest.testPropertiesSerialization,"Properties, Gson, DefaultTypeAdaptersTest"
com.google.gson.functional.TypeAdapterPrecedenceTest.testStreamingHierarchicalFollowedByNonstreamingHierarchical,"TypeAdapterPrecedenceTest$2, JsonReader, StringBuilder, JsonWriter, Object, TypeAdapterPrecedenceTest$3, TypeAdapterPrecedenceTest$Foo, JsonElement, TypeAdapterPrecedenceTest$1, JsonPrimitive, GsonBuilder, TypeAdapter, Gson, TypeAdapterPrecedenceTest"
com.google.gson.ExposeAnnotationExclusionStrategyTest.testNeverSkipExplicitlyExposedAnnotatedFields,"ExposeAnnotationExclusionStrategyTest, Excluder, Class"
com.google.gson.DefaultDateTypeAdapterTest.testDateSerialization,"DefaultDateTypeAdapterTest, DateFormat, DefaultDateTypeAdapter, JsonElement, Date"
com.google.gson.functional.MapTest.testMapStandardSubclassDeserialization,"Gson, MapTest, MapTest$22, TypeToken, LinkedHashMap"
com.google.gson.functional.ObjectTest.testArrayOfObjectsAsFields,"StringBuilder, TestTypes$BagOfPrimitives, String, Object, Integer, TestTypes$ClassWithObjects, TestTypes$ClassWithArray, Gson, Boolean, Long, ObjectTest"
com.google.gson.functional.PrimitiveTest.testDeserializingBigDecimalAsIntegerFails,"PrimitiveTest, Gson"
com.google.gson.functional.JavaUtilConcurrentAtomicTest.testAtomicIntegerArray,"JavaUtilConcurrentAtomicTest, AtomicIntegerArray, Gson"
com.google.gson.stream.JsonReaderTest.testReadEmptyObject,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.LongSerializationPolicyTest.testStringLongSerialization,"LongSerializationPolicy, LongSerializationPolicyTest, JsonElement, JsonPrimitive, Long"
com.google.gson.functional.PrimitiveTest.testFloatNaNSerializationNotSupportedByDefault,"PrimitiveTest, Float, Gson"
com.google.gson.functional.ObjectTest.testJsonInSingleQuotesDeserialization,"ObjectTest, Gson"
com.google.gson.functional.InternationalizationTest.testStringsWithUnicodeChineseCharactersDeserialization,"StringBuilder, InternationalizationTest, Gson"
com.google.gson.stream.JsonWriterTest.testTwoNames,"JsonWriterTest, JsonWriter, StringWriter"
com.google.gson.functional.DefaultTypeAdaptersTest.testBadValueForBigDecimalDeserialization,"Gson, DefaultTypeAdaptersTest"
com.google.gson.functional.JsonParserTest.testBadFieldTypeForCustomDeserializerCustomTree,"JsonParserTest, JsonArray, JsonPrimitive, Gson, JsonObject, Integer"
com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization,"Collection, ObjectTest, Gson"
com.google.gson.functional.TypeAdapterPrecedenceTest.testStreamingFollowedByNonstreaming,"TypeAdapterPrecedenceTest$2, JsonReader, StringBuilder, JsonWriter, Object, TypeAdapterPrecedenceTest$3, TypeAdapterPrecedenceTest$Foo, JsonElement, TypeAdapterPrecedenceTest$1, JsonPrimitive, GsonBuilder, TypeAdapter, Gson, TypeAdapterPrecedenceTest"
com.google.gson.JsonPrimitiveTest.testLongEqualsBigInteger,"JsonPrimitiveTest, Long, JsonPrimitive, BigInteger"
com.google.gson.functional.MapTest.testParameterizedMapSubclassSerialization,"MapTest$MyParameterizedMap, String, LinkedHashMap, TypeToken, Gson, MapTest, MapTest$21"
com.google.gson.functional.ThrowableFunctionalTest.testErrornWithCause,"String, Throwable, ThrowableFunctionalTest, Gson, Error, IOException"
com.google.gson.functional.JsonParserTest.testBadTypeForDeserializingCustomTree,"JsonParserTest, JsonArray, Gson, JsonObject, Integer"
com.google.gson.stream.JsonReaderTest.testSkipTopLevelUnquotedString,"JsonReader, String, JsonReaderTest, Arrays, StringReader"
com.google.gson.functional.CustomTypeAdaptersTest.testCustomSerializerInvokedForPrimitives,"Object, Integer, CustomTypeAdaptersTest$7, JsonPrimitive, GsonBuilder, Gson, Boolean, CustomTypeAdaptersTest"
com.google.gson.functional.ObjectTest.testPrivateNoArgConstructorDeserialization,"ObjectTest, Gson"
com.google.gson.functional.PrimitiveTest.testDeserializeJsonObjectAsBytePrimitive,"PrimitiveTest, Gson"
com.google.gson.functional.PrimitiveTest.testPrimitiveDoubleAutoboxedDeserialization,"PrimitiveTest, Double, Gson"
com.google.gson.functional.PrimitiveTest.testNegativeInfinitySerialization,"PrimitiveTest, Double, GsonBuilder, Gson"
com.google.gson.stream.JsonReaderTest.testCharacterUnescaping,"JsonReader, StringReader, JsonReaderTest"
com.google.gson.functional.DefaultTypeAdaptersTest.testDefaultGregorianCalendarDeserialization,"GregorianCalendar, GsonBuilder, Gson, DefaultTypeAdaptersTest"
com.google.gson.functional.EnumTest.testEnumSubclass,"EnumTest$3, EnumTest, Object, Gson, EnumSet, TypeToken"
com.google.gson.functional.ObjectTest.testNullDeserialization,"ObjectTest, Gson"
com.google.gson.reflect.TypeTokenTest.testIsAssignableFromWithNestedWildcards,"Object, Field, TypeTokenTest, Class, TypeToken"
com.google.gson.functional.PrimitiveTest.testDoubleNaNSerializationNotSupportedByDefault,"PrimitiveTest, Double, Gson"
com.google.gson.functional.ExclusionStrategyFunctionalTest.testExclusionStrategySerializationDoesNotImpactSerialization,"GsonBuilder, String, Object, Gson, FieldAttributes, ExclusionStrategyFunctionalTest$MyExclusionStrategy, ExclusionStrategyFunctionalTest"
com.google.gson.stream.JsonReaderTest.testVeryLongQuotedString,"JsonReader, StringBuilder, String, Arrays, StringReader, JsonReaderTest"
com.google.gson.functional.CustomDeserializerTest.testCustomDeserializerReturnsNull,"GsonBuilder, Object, CustomDeserializerTest$3, Gson, CustomDeserializerTest"
com.google.gson.functional.VersioningTest.testIgnoreLaterVersionClassDeserialization,"GsonBuilder, VersioningTest, Gson"
com.google.gson.stream.JsonReaderTest.testFailWithPositionOverHashEndOfLineComment,"JsonReader, JsonReaderTest, IOException, StringReader"
com.google.gson.stream.JsonReaderTest.testLenientUnnecessaryArraySeparators,"JsonReader, StringReader, JsonReaderTest"
